generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.87,8.7800,8.5281,77,100,273
2,294.00,300.80,9.2743,8.4774,74,100,504
3,294.00,300.13,9.5314,9.2120,53,100,1592
4,294.00,305.13,10.3857,9.9501,100,100,2078
5,294.00,299.80,10.7800,10.4723,100,100,2498
6,294.00,300.66,11.0400,10.7231,100,100,3039
7,294.00,302.81,11.2914,10.9842,100,100,3665
8,294.00,305.06,11.6143,11.2275,100,100,4398
9,294.00,301.49,12.0114,11.5028,100,100,5187
10,294.00,301.78,12.1943,11.9009,100,100,6015
11,294.00,300.06,12.4657,12.0451,100,100,6867
12,294.00,301.89,12.4971,12.2171,100,100,7718
13,294.00,300.47,12.6000,12.3014,100,100,8589
14,294.00,302.52,12.8771,12.4004,100,100,9482
15,294.00,307.67,12.8171,12.5255,100,100,10360
16,294.00,306.45,12.8914,12.4879,100,100,11225
17,294.00,306.60,12.9057,12.5312,100,100,12106
18,294.00,305.73,12.9314,12.5302,100,100,13002
19,294.00,307.44,12.9086,12.5620,100,100,13922
20,294.00,306.79,12.9057,12.5952,100,100,14841
21,294.00,301.23,13.0086,12.7051,100,100,15764
22,294.00,301.65,13.0343,12.7379,100,100,16667
23,294.00,301.52,13.0400,12.7553,100,100,17578
24,294.00,304.53,13.1114,12.8759,100,100,18487
25,294.00,303.82,13.1600,12.8855,100,100,19412
26,294.00,304.54,13.1371,12.8955,100,100,20348
