generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.00,9.1057,8.5428,87,100,249
2,294.00,304.53,9.1143,8.4906,93,100,486
3,294.00,308.92,9.8343,9.4416,66,100,1160
4,294.00,304.82,10.7086,10.0895,99,100,1468
5,294.00,302.56,11.0057,10.4039,100,100,1726
6,294.00,308.17,11.6343,11.0272,100,100,2033
7,294.00,311.72,11.8657,11.3341,100,100,2391
8,295.00,317.78,11.9343,11.5244,100,100,2850
9,295.00,319.07,11.9714,11.6013,100,100,3316
10,295.00,324.38,12.0257,11.6696,100,100,3819
11,295.00,314.66,12.1057,11.6556,100,100,4397
12,295.00,303.57,12.1400,11.6655,100,100,5020
13,295.00,302.31,12.1943,11.8194,100,100,5737
14,295.00,301.48,12.2857,11.9503,100,100,6481
15,295.00,299.30,12.3829,11.9303,100,100,7235
16,295.00,300.05,12.4514,12.1129,100,100,7986
17,295.00,300.54,12.4657,12.1649,100,100,8736
18,295.00,302.12,12.5429,12.2204,100,100,9488
19,295.00,301.90,12.6571,12.3533,100,100,10256
20,295.00,302.86,12.7457,12.5373,100,100,11041
21,295.00,303.09,12.9000,12.6873,100,100,11896
22,295.00,302.43,12.9886,12.6670,100,100,12755
23,295.00,301.89,13.0514,12.6295,100,100,13623
24,295.00,303.29,13.1429,12.8334,100,100,14523
25,295.00,302.64,13.1114,12.7667,100,100,15433
26,295.00,300.47,13.2200,12.7850,100,100,16341
