generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.18,8.9543,8.5358,77,100,257
2,294.00,301.27,8.9343,8.4704,78,100,516
3,294.00,296.89,9.5000,9.2763,36,100,1108
4,294.00,301.38,10.5429,10.0535,76,100,1341
5,294.00,299.23,11.2400,10.5830,100,100,1537
6,294.00,301.71,11.5914,11.0927,100,100,1751
7,294.00,304.47,11.8200,11.4079,100,100,2137
8,294.00,305.72,11.9314,11.4874,100,100,2595
9,294.00,305.21,11.9000,11.5956,100,100,3098
10,294.00,303.32,12.1486,11.7619,100,100,3629
11,294.00,303.35,12.1914,11.8555,100,100,4207
12,294.00,303.60,12.4171,11.8813,100,100,4797
13,294.00,303.84,12.4314,12.0230,100,100,5444
14,295.00,305.38,12.5057,12.1562,100,100,6124
15,295.00,305.01,12.6143,12.1785,100,100,6826
16,295.00,304.64,12.6143,12.1994,100,100,7541
17,295.00,304.38,12.6829,12.1919,100,100,8276
18,295.00,308.84,12.6400,12.2806,100,100,9033
19,295.00,307.44,12.6771,12.2900,100,100,9806
20,295.00,304.73,12.6686,12.3263,100,100,10465
21,295.00,309.69,12.7343,12.3610,100,100,11157
22,295.00,306.50,12.6800,12.2672,100,100,11940
23,295.00,309.10,12.7171,12.2746,100,100,12724
24,296.00,309.07,12.7829,12.2708,100,100,13529
25,297.00,312.03,12.7143,12.2843,100,100,14351
26,297.00,309.69,12.6829,12.2025,100,100,15230
