generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.78,8.7029,8.5003,81,100,215
2,294.00,303.29,9.2657,8.4697,79,100,392
3,294.00,299.52,10.0743,9.5450,67,100,758
4,294.00,304.06,10.8143,10.2613,100,100,1049
5,294.00,304.70,11.2200,10.7487,100,100,1332
6,294.00,303.93,11.5629,11.1466,100,100,1618
7,294.00,304.02,11.9000,11.5085,100,100,2002
8,294.00,306.61,12.1571,11.7119,100,100,2540
9,294.00,309.14,12.2314,11.9290,100,100,3164
10,294.00,307.84,12.2200,11.9259,100,100,3807
11,294.00,308.76,12.3886,11.9649,100,100,4490
12,294.00,301.79,12.3429,12.0014,100,100,5165
13,294.00,304.57,12.4057,12.1176,100,100,5870
14,294.00,306.10,12.5229,12.1891,100,100,6566
15,294.00,305.31,12.7057,12.3724,100,100,7215
16,294.00,302.06,12.8029,12.4459,100,100,7896
17,294.00,304.66,12.8886,12.5776,100,100,8566
18,294.00,304.34,12.9429,12.6194,100,100,9259
19,294.00,300.97,12.9971,12.4260,100,100,9968
20,294.00,301.86,12.9971,12.5461,100,100,10699
21,294.00,303.31,13.0886,12.6587,100,100,11418
22,294.00,304.20,13.1743,12.7238,100,100,12157
23,294.00,303.55,13.1000,12.7214,100,100,12903
24,294.00,305.48,13.1200,12.8328,100,100,13693
25,294.00,303.08,13.1143,12.7827,100,100,14520
26,294.00,303.82,13.1600,12.8625,100,100,15347
