generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.86,9.1257,8.5319,73,100,218
2,294.00,304.31,8.8429,8.4773,84,100,416
3,294.00,300.94,9.9914,9.7316,69,100,911
4,294.00,300.37,10.9000,10.2467,60,100,1206
5,294.00,302.61,11.1086,10.5978,85,100,1420
6,294.00,307.61,11.3714,10.9790,72,100,1716
7,294.00,306.34,11.7971,11.3316,76,100,2142
8,294.00,304.52,11.9943,11.4919,99,100,2649
9,294.00,303.60,12.0171,11.6957,100,100,3210
10,294.00,301.50,12.4257,11.9151,100,100,3875
11,294.00,301.62,12.5486,12.1416,100,100,4579
12,294.00,299.72,12.5686,12.0809,100,100,5270
13,294.00,300.03,12.7800,12.3714,100,100,5955
14,294.00,301.22,12.7943,12.5250,100,100,6668
15,294.00,301.41,12.9914,12.6363,100,100,7381
16,294.00,301.65,13.0371,12.6763,100,100,8087
17,294.00,303.27,13.1514,12.7812,100,100,8807
18,294.00,303.94,13.3086,12.8866,100,100,9539
19,294.00,305.22,13.3229,12.9067,100,100,10284
20,294.00,305.55,13.3314,12.9480,100,100,11023
21,294.00,307.20,13.3657,13.1013,100,100,11749
22,294.00,305.96,13.4143,13.1009,100,100,12462
23,294.00,307.03,13.4943,13.0898,100,100,13193
24,294.00,307.55,13.4657,13.0985,100,100,13930
25,294.00,307.92,13.4914,13.0873,100,100,14684
26,294.00,305.81,13.4571,13.0840,100,100,15432
