generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.87,9.0886,8.5281,84,100,225
2,294.00,302.38,9.0771,8.4568,86,100,418
3,294.00,297.67,9.6429,9.3638,54,100,1018
4,294.00,307.56,10.7800,10.3298,100,100,1271
5,294.00,302.92,11.1714,10.6520,98,100,1612
6,294.00,301.20,11.3943,10.9561,100,100,2129
7,294.00,300.93,11.5314,11.1885,100,100,2662
8,294.00,302.23,11.8800,11.3144,100,100,3250
9,294.00,303.96,12.0600,11.5693,100,100,3851
10,294.00,301.94,12.2257,11.7269,100,100,4493
11,294.00,301.68,12.4343,11.8745,100,100,5138
12,294.00,302.35,12.4457,11.9624,100,100,5784
13,294.00,305.43,12.5200,12.1823,100,100,6389
14,294.00,303.76,12.5514,12.1468,100,100,7105
15,294.00,302.50,12.5257,12.2176,100,100,7841
16,294.00,301.58,12.7143,12.3212,100,100,8594
17,294.00,302.84,12.8314,12.4007,100,100,9385
18,294.00,304.32,12.9257,12.5783,100,100,10168
19,294.00,304.45,13.0286,12.6349,100,100,10955
20,294.00,305.54,13.0400,12.6564,100,100,11749
21,294.00,304.70,12.9914,12.5507,100,100,12553
22,294.00,306.13,13.0429,12.6149,100,100,13365
23,294.00,308.18,13.0971,12.6538,100,100,14167
24,294.00,311.25,13.0257,12.6816,100,100,14981
25,294.00,307.12,13.0314,12.5453,100,100,15832
26,294.00,306.50,13.0457,12.6197,100,100,16680
