generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.95,8.9429,8.5248,86,100,236
2,294.00,306.77,8.9057,8.4618,90,100,472
3,294.00,297.35,9.6829,9.3754,88,100,1068
4,294.00,304.68,10.3057,10.0349,75,100,1280
5,294.00,301.81,10.7800,10.4402,78,100,1466
6,294.00,299.77,11.1143,10.7220,100,100,1692
7,294.00,302.41,11.5971,11.1421,100,100,1996
8,294.00,304.18,11.7286,11.2570,100,100,2417
9,294.00,306.21,11.7429,11.3314,100,100,2914
10,294.00,304.92,11.8143,11.4726,100,100,3389
11,294.00,304.86,11.9114,11.4797,100,100,3796
12,295.00,302.53,12.0743,11.6523,100,100,4209
13,295.00,302.57,12.1714,11.7753,100,100,4643
14,295.00,308.14,12.3571,11.9615,100,100,5170
15,295.00,309.24,12.5200,12.1299,100,100,5750
16,295.00,306.00,12.6314,12.1120,100,100,6322
17,295.00,308.00,12.5971,12.2257,100,100,6882
18,295.00,307.28,12.6800,12.2252,100,100,7494
19,296.00,306.47,12.6257,12.2693,100,100,8152
20,296.00,310.50,12.6686,12.3193,100,100,8823
21,296.00,308.87,12.6314,12.3405,100,100,9488
22,296.00,308.32,12.6486,12.3373,100,100,10160
23,295.00,311.34,12.7229,12.4373,100,100,10843
24,295.00,315.62,12.8229,12.4876,100,100,11533
25,295.00,306.37,12.8086,12.4306,100,100,12263
26,295.00,310.01,12.8514,12.6072,100,100,12984
