generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.57,8.9286,8.5267,77,100,212
2,294.00,305.26,8.9286,8.4549,73,100,379
3,294.00,303.05,9.8400,9.2234,55,100,972
4,294.00,303.58,10.2057,9.9076,55,100,1353
5,294.00,301.68,11.1314,10.4905,100,100,1681
6,294.00,300.87,11.5486,10.7997,100,100,1905
7,294.00,306.24,11.8057,11.5542,100,100,2103
8,294.00,303.06,12.0571,11.7401,100,100,2308
9,294.00,308.47,12.2171,11.9380,100,100,2493
10,294.00,310.24,12.3514,11.9643,100,100,2681
11,294.00,314.63,12.5143,12.1184,100,100,2899
12,294.00,309.35,12.6171,12.1250,100,100,3135
13,295.00,315.24,12.6629,12.2409,100,100,3435
14,295.00,311.15,12.7229,12.2359,100,100,3759
15,295.00,306.99,12.8200,12.2816,100,100,4106
16,295.00,308.69,12.9114,12.5185,100,100,4481
17,295.00,305.68,12.9371,12.4970,100,100,4881
18,295.00,310.01,12.9857,12.6320,100,100,5309
19,295.00,308.29,12.9543,12.5913,100,100,5795
20,295.00,309.02,13.0286,12.6075,100,100,6322
21,295.00,308.20,13.0543,12.6260,100,100,6922
22,295.00,307.79,13.0686,12.6576,100,100,7576
23,295.00,308.90,13.0857,12.6916,100,100,8247
24,295.00,309.48,13.0600,12.7023,100,100,8911
25,295.00,307.71,13.0257,12.6779,100,100,9604
26,295.00,311.81,13.0886,12.8659,100,100,10295
