generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,9.1086,8.5469,74,100,241
2,294.00,301.44,9.0371,8.5022,72,100,452
3,294.00,297.45,9.5400,9.1749,33,100,1288
4,294.00,296.44,10.1771,9.9128,54,100,1774
5,294.00,297.80,10.8514,10.3939,54,100,2153
6,294.00,300.04,11.1771,10.7846,50,100,2536
7,294.00,301.64,11.5229,11.2381,72,100,3084
8,294.00,299.96,11.6257,11.3482,74,100,3718
9,294.00,298.25,11.7029,11.4020,57,100,4381
10,294.00,303.04,11.6743,11.4646,46,100,5157
11,294.00,302.60,11.8800,11.5192,42,100,5982
12,294.00,304.00,11.8686,11.4629,66,100,6850
13,294.00,302.53,11.9771,11.6485,58,100,7734
14,295.00,310.53,12.1600,11.8967,68,100,8614
15,295.00,314.75,12.3086,12.0193,81,100,9501
16,295.00,310.47,12.4571,11.9447,95,100,10391
17,295.00,324.09,12.5486,12.1291,74,100,11323
18,296.00,320.46,12.6857,12.2389,70,100,12283
19,296.00,317.00,12.7571,12.2686,80,100,13262
20,296.00,321.39,12.6914,12.4194,92,100,14196
21,296.00,323.82,12.8229,12.4010,91,100,15146
22,296.00,318.69,12.8486,12.4088,84,100,16118
23,296.00,313.74,12.9114,12.4715,98,100,17085
24,296.00,306.10,12.8914,12.5447,98,100,18029
25,296.00,305.37,12.9371,12.6219,100,100,18982
26,297.00,302.80,13.0371,12.7433,100,100,19954
