generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.23,8.9229,8.5321,80,100,213
2,294.00,299.67,8.8829,8.4378,82,100,392
3,294.00,297.06,10.1286,9.6121,31,100,806
4,294.00,298.47,10.4857,9.9981,58,100,1057
5,294.00,297.78,10.8257,10.5320,41,100,1239
6,294.00,298.90,11.3429,10.9268,98,100,1433
7,294.00,299.52,11.5543,11.2158,100,100,1668
8,294.00,301.43,11.7343,11.4859,100,100,1955
9,294.00,305.38,11.9686,11.6491,100,100,2307
10,294.00,309.35,12.0771,11.8051,100,100,2712
11,294.00,303.98,12.2829,11.8957,100,100,3206
12,294.00,303.31,12.3057,11.9347,100,100,3738
13,294.00,306.73,12.4029,12.0578,100,100,4297
14,294.00,308.10,12.5371,12.1707,100,100,4856
15,294.00,304.88,12.7000,12.3488,100,100,5394
16,294.00,309.51,12.8114,12.5662,100,100,5932
17,294.00,311.59,12.9200,12.6830,100,100,6475
18,294.00,309.37,13.0029,12.7558,100,100,7041
19,294.00,305.81,13.0771,12.7817,100,100,7635
20,294.00,303.04,13.1400,12.8462,100,100,8234
21,294.00,305.81,13.2743,12.9575,100,100,8870
22,294.00,305.33,13.2657,13.0140,100,100,9517
23,294.00,304.02,13.2914,13.0536,100,100,10168
24,294.00,311.40,13.3229,13.1518,100,100,10841
25,294.00,312.39,13.3171,13.1644,100,100,11545
26,294.00,310.49,13.3629,13.1448,100,100,12265
