generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.34,8.9200,8.5031,79,100,266
2,294.00,304.42,8.9314,8.4454,81,100,490
3,294.00,300.39,9.8029,9.5388,76,100,1180
4,294.00,302.83,10.5457,10.1265,75,100,1416
5,294.00,299.82,10.9086,10.5596,57,100,1619
6,294.00,300.39,11.2886,10.7900,46,100,1971
7,294.00,303.48,11.7143,11.1381,66,100,2436
8,294.00,303.39,11.7743,11.2658,59,100,2924
9,295.00,303.00,11.9800,11.3067,68,100,3488
10,295.00,304.35,11.9800,11.5393,66,100,4064
11,295.00,303.23,12.0714,11.7085,82,100,4757
12,295.00,305.58,12.2771,11.9428,98,100,5530
13,295.00,304.68,12.7200,12.0745,100,100,6338
14,296.00,308.65,12.7543,12.2745,100,100,7181
15,296.00,311.53,12.8600,12.4834,100,100,8024
16,296.00,309.96,12.9914,12.5829,100,100,8895
17,296.00,308.76,12.9429,12.5728,100,100,9782
18,295.00,309.30,12.9314,12.5885,100,100,10663
19,296.00,304.97,13.0086,12.6439,100,100,11569
20,296.00,304.17,13.0714,12.8050,100,100,12506
21,296.00,306.56,13.1886,12.9098,100,100,13474
22,296.00,306.68,13.1914,12.9115,100,100,14443
23,296.00,305.69,13.2086,12.9407,100,100,15379
24,296.00,306.80,13.2600,12.9682,100,100,16315
25,296.00,307.50,13.2943,13.0250,100,100,17271
26,297.00,310.14,13.3200,13.0892,100,100,18217
