generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,298.58,8.8829,8.5398,40,50,362
2,294.00,299.29,9.1600,8.4701,42,50,707
3,294.00,299.09,9.7771,9.4743,22,50,1273
4,294.00,296.13,10.6829,10.1786,23,50,1553
5,294.00,298.69,10.9514,10.7773,29,50,1889
6,294.00,301.26,11.3629,11.2565,43,50,2151
7,294.00,300.66,11.9000,11.5925,50,50,2355
8,294.00,299.28,12.1371,11.8979,50,50,2605
9,294.00,300.28,12.3229,12.1194,50,50,2827
10,294.00,298.90,12.4657,12.2411,50,50,3046
11,294.00,297.66,12.6029,12.2667,50,50,3297
12,294.00,298.66,12.6914,12.4410,50,50,3591
13,294.00,298.70,12.8000,12.4695,50,50,3887
14,294.00,299.84,12.7743,12.5494,50,50,4192
15,294.00,299.98,12.8714,12.5902,50,50,4532
16,294.00,302.90,12.9286,12.7221,50,50,4873
17,294.00,303.56,12.9971,12.7196,50,50,5217
18,294.00,302.48,13.0114,12.6709,50,50,5571
19,294.00,302.92,13.0971,12.8449,50,50,5958
20,294.00,304.02,13.1229,12.9486,50,50,6368
21,294.00,305.04,13.1571,12.9271,50,50,6833
22,294.00,303.82,13.1743,12.9531,50,50,7323
23,294.00,303.06,13.2571,13.0249,50,50,7826
24,295.00,308.54,13.2714,13.0853,50,50,8330
25,295.00,301.92,13.2657,13.0378,50,50,8846
26,294.00,302.00,13.3486,13.0593,50,50,9325
27,294.00,304.56,13.3743,13.1933,50,50,9854
28,294.00,303.30,13.4000,13.2040,50,50,10366
29,294.00,306.22,13.4314,13.2596,50,50,10893
30,294.00,305.02,13.4457,13.2876,50,50,11404
31,294.00,305.34,13.5714,13.3286,50,50,11926
32,294.00,303.30,13.6114,13.2827,50,50,12440
33,294.00,303.50,13.6057,13.3076,50,50,13027
34,294.00,303.70,13.6314,13.3541,50,50,13568
35,294.00,308.54,13.6771,13.4099,50,50,14121
36,294.00,307.30,13.6771,13.4339,50,50,14634
37,294.00,307.44,13.7000,13.4434,50,50,15204
38,294.00,310.66,13.7086,13.4281,50,50,15784
39,294.00,308.82,13.7229,13.4218,50,50,16354
40,294.00,315.18,13.7629,13.5702,50,50,17013
41,294.00,309.70,13.7571,13.5303,50,50,17579
42,294.00,310.82,13.7714,13.5220,50,50,18554
43,294.00,311.82,13.7829,13.5394,50,50,19470
44,294.00,308.20,13.7914,13.5664,50,50,20233
45,294.00,307.54,13.8086,13.5402,50,50,21117
46,294.00,311.10,13.8200,13.5822,50,50,22065
47,294.00,318.62,13.8200,13.6200,50,50,23038
48,294.00,313.40,13.8257,13.5732,50,50,24037
49,294.00,310.70,13.7686,13.5478,50,50,24756
50,294.00,309.38,13.8000,13.5755,50,50,25447
51,294.00,310.82,13.8229,13.5818,50,50,26154
