generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.19,8.8886,8.5420,43,50,369
2,294.00,305.25,8.9400,8.5075,40,50,664
3,294.00,299.05,9.8486,9.1236,22,50,1441
4,294.00,299.00,10.0914,9.7994,31,50,1860
5,294.00,299.91,10.4000,10.1952,32,50,2239
6,294.00,300.34,10.6971,10.4357,29,50,2621
7,294.00,297.48,10.8743,10.5757,27,50,2997
8,294.00,297.84,10.9343,10.7353,25,50,3424
9,294.00,298.57,11.1114,10.9358,21,50,3859
10,294.00,298.12,11.5657,11.0821,34,50,4316
11,294.00,303.19,11.7886,11.4598,47,50,4805
12,294.00,308.98,12.1286,11.8989,50,50,5309
13,294.00,305.86,12.2743,11.9941,50,50,5835
14,294.00,304.92,12.4143,12.1270,50,50,6359
15,294.00,303.98,12.4771,12.2351,50,50,6882
16,294.00,304.32,12.5371,12.3015,50,50,7403
17,294.00,302.84,12.5800,12.3131,50,50,7927
18,294.00,304.08,12.7000,12.4393,50,50,8455
19,294.00,303.22,12.7086,12.5025,50,50,9001
20,294.00,304.24,12.7800,12.5538,50,50,9537
21,294.00,304.10,12.8571,12.6290,50,50,10077
22,294.00,300.56,12.8857,12.6217,50,50,10617
23,294.00,297.14,12.8886,12.6069,50,50,11162
24,294.00,298.90,12.9657,12.7713,50,50,11689
25,294.00,300.44,12.9886,12.8747,50,50,12210
26,294.00,299.06,13.0971,12.9247,50,50,12732
27,294.00,298.92,13.1800,13.0110,50,50,13248
28,294.00,299.08,13.2343,13.0546,50,50,13770
29,294.00,297.78,13.3200,13.0869,50,50,14304
30,294.00,298.36,13.3657,13.1099,50,50,14833
31,294.00,297.22,13.3686,13.1717,50,50,15351
32,294.00,298.36,13.3886,13.2331,50,50,15878
33,294.00,299.08,13.4000,13.2351,50,50,16426
34,294.00,301.16,13.4200,13.3223,50,50,17066
35,294.00,300.70,13.5200,13.3056,50,50,17607
36,294.00,301.76,13.5200,13.3407,50,50,18147
37,294.00,301.26,13.5143,13.3092,50,50,18681
38,294.00,300.80,13.5571,13.3522,50,50,19202
39,294.00,300.70,13.5686,13.3642,50,50,19720
40,294.00,300.22,13.5629,13.3551,50,50,20233
41,294.00,302.00,13.5571,13.4555,50,50,20774
42,294.00,301.18,13.6029,13.4026,50,50,21314
43,294.00,301.38,13.6343,13.3889,50,50,21848
44,294.00,300.94,13.6171,13.3546,50,50,22371
45,294.00,302.14,13.6457,13.4085,50,50,22905
46,294.00,303.94,13.6657,13.4547,50,50,23434
47,294.00,302.58,13.6657,13.3585,50,50,23961
48,294.00,301.94,13.6857,13.3653,50,50,24497
49,295.00,303.00,13.6629,13.3884,50,50,25032
50,295.00,302.76,13.6686,13.3511,50,50,25588
51,295.00,304.70,13.7029,13.4693,50,50,26132
