generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.00,9.1086,8.5677,41,50,575
2,294.00,302.49,8.9629,8.5112,39,50,931
3,294.00,296.26,9.5886,9.2949,39,50,2339
4,294.00,297.89,9.7543,9.5963,35,50,3368
5,294.00,297.53,9.7400,9.6668,38,50,4693
6,294.00,296.31,10.0829,9.7438,32,50,10227
7,294.00,299.39,10.1200,9.9955,38,50,13325
8,294.00,302.02,10.5457,10.3655,50,50,15784
9,294.00,297.10,10.6371,10.4690,50,50,17808
10,294.00,296.38,10.8629,10.6369,50,50,19450
11,294.00,297.22,11.1657,10.9572,50,50,20625
12,294.00,297.94,11.3743,11.2111,50,50,21693
13,294.00,301.18,11.8543,11.6475,50,50,22774
14,294.00,300.28,11.9286,11.7148,50,50,23741
15,294.00,299.22,11.9714,11.7150,50,50,24587
16,294.00,299.40,12.0171,11.7931,50,50,25457
17,294.00,301.32,12.0514,11.8750,50,50,26257
18,294.00,305.86,12.2800,11.9653,50,50,27051
19,294.00,305.26,12.2829,11.9634,50,50,27775
20,294.00,308.50,12.3629,12.1191,50,50,28597
21,294.00,303.66,12.3571,12.0922,50,50,29333
22,294.00,301.34,12.3371,12.0725,50,50,30017
23,294.00,301.12,12.4314,12.0893,50,50,31018
24,294.00,305.02,12.4600,12.2466,50,50,32205
25,294.00,302.44,12.4343,12.1083,50,50,33381
26,294.00,301.80,12.5114,12.1362,50,50,34523
27,294.00,302.22,12.4600,12.1670,50,50,35667
28,294.00,300.82,12.4543,12.1542,50,50,37149
29,294.00,301.12,12.4600,12.2135,50,50,38663
30,294.00,303.56,12.4686,12.3077,50,50,40718
31,294.00,301.14,12.5486,12.3346,50,50,43545
32,294.00,301.16,12.5486,12.2861,50,50,46815
33,294.00,303.60,12.5943,12.3347,50,50,49952
34,294.00,301.14,12.6143,12.3175,50,50,54481
35,294.00,301.94,12.6943,12.3668,50,50,59859
36,294.00,298.90,12.6714,12.3278,50,50,63734
37,294.00,300.32,12.6571,12.3969,50,50,67300
38,294.00,300.22,12.6571,12.4230,50,50,70056
39,294.00,299.66,12.7257,12.4882,50,50,73469
40,294.00,299.18,12.7286,12.4884,50,50,77122
41,294.00,299.24,12.8200,12.5197,50,50,79345
42,294.00,299.44,12.8514,12.5512,50,50,80816
43,294.00,299.26,12.8800,12.5885,50,50,82776
44,294.00,299.58,12.9114,12.6764,50,50,85256
45,294.00,299.80,12.9229,12.6968,50,50,87454
46,294.00,299.18,12.9200,12.7257,50,50,89808
47,294.00,297.94,12.9571,12.7146,50,50,91979
48,294.00,299.44,13.0971,12.7776,50,50,93624
49,294.00,299.38,13.1314,12.8480,50,50,95124
50,294.00,300.70,13.1686,12.9114,50,50,96375
51,294.00,301.06,13.1943,12.9346,50,50,97672
