generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.00,8.8457,8.5016,45,50,514
2,294.00,301.07,8.8343,8.4352,43,50,892
3,294.00,298.32,9.9743,9.5145,41,50,1652
4,294.00,300.72,10.4743,10.1177,50,50,1875
5,294.00,304.56,11.0286,10.6481,50,50,2081
6,294.00,303.06,11.2914,11.0039,50,50,2351
7,294.00,306.50,11.5000,11.2242,50,50,2651
8,294.00,300.86,11.6829,11.3310,50,50,3084
9,294.00,300.88,11.9771,11.6431,50,50,3446
10,294.00,299.94,12.2714,11.8429,50,50,3828
11,294.00,300.74,12.3171,12.0158,50,50,4248
12,294.00,300.72,12.3857,12.0921,50,50,4688
13,294.00,301.06,12.5086,12.1578,50,50,5153
14,294.00,301.38,12.5257,12.2393,50,50,5569
15,294.00,300.32,12.5343,12.3168,50,50,6071
16,294.00,300.74,12.6371,12.3858,50,50,6560
17,294.00,305.62,12.7029,12.5195,50,50,7138
18,294.00,300.74,12.7143,12.4654,50,50,7648
19,294.00,300.38,12.7514,12.5069,50,50,8149
20,294.00,303.32,12.7486,12.5654,50,50,8613
21,294.00,301.56,12.7971,12.5736,50,50,9049
22,294.00,302.86,12.7857,12.6751,50,50,9524
23,294.00,300.90,12.7857,12.6645,50,50,10023
24,294.00,299.92,12.8486,12.7207,50,50,10522
25,294.00,298.80,12.8657,12.7746,50,50,10895
26,294.00,297.82,12.9600,12.7914,50,50,11272
27,294.00,298.78,13.0200,12.8637,50,50,11673
28,294.00,296.58,13.1457,12.8369,50,50,12099
29,294.00,298.86,13.2057,13.0207,50,50,12503
30,294.00,299.04,13.2686,13.1225,50,50,12911
31,294.00,300.24,13.2914,13.1586,50,50,13318
32,294.00,300.20,13.3114,13.2006,50,50,13734
33,294.00,297.82,13.4200,13.2175,50,50,14141
34,294.00,298.08,13.4514,13.2447,50,50,14551
35,294.00,299.30,13.4743,13.2833,50,50,14955
36,294.00,299.54,13.4743,13.3410,50,50,15360
37,294.00,300.82,13.4971,13.3841,50,50,15774
38,294.00,300.22,13.5429,13.3819,50,50,16189
39,294.00,302.88,13.5314,13.4015,50,50,16604
40,294.00,301.46,13.5914,13.4158,50,50,17020
41,294.00,301.18,13.6000,13.4352,50,50,17432
42,294.00,303.42,13.7057,13.4903,50,50,17851
43,294.00,305.44,13.7543,13.5957,50,50,18281
44,294.00,306.72,13.7857,13.6285,50,50,18716
45,294.00,306.62,13.7571,13.6254,50,50,19152
46,294.00,304.36,13.7429,13.5921,50,50,19600
47,294.00,304.80,13.7514,13.6278,50,50,20044
48,294.00,300.98,13.7571,13.4653,50,50,20480
49,294.00,303.66,13.7429,13.6154,50,50,20964
50,294.00,303.40,13.7657,13.6366,50,50,21425
51,296.00,305.72,13.7771,13.6703,50,50,21872
