generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.74,8.8171,8.5323,39,50,472
2,294.00,299.15,8.7914,8.4268,34,50,827
3,294.00,296.35,9.5971,9.2905,31,50,1874
4,294.00,300.31,10.6200,9.9381,32,50,2405
5,294.00,305.94,11.2743,10.5037,33,50,2812
6,294.00,316.51,11.3057,10.9739,45,50,3065
7,294.00,310.80,11.5029,11.0515,50,50,3331
8,294.00,306.54,11.7229,11.1594,50,50,3629
9,294.00,302.88,11.7343,11.2627,50,50,3947
10,294.00,307.92,11.8343,11.5314,50,50,4430
11,294.00,307.70,12.0514,11.6626,50,50,4841
12,294.00,300.34,12.1257,11.6937,50,50,5207
13,294.00,301.96,12.3343,11.9079,50,50,5538
14,294.00,304.64,12.4657,12.0877,50,50,5879
15,294.00,304.02,12.5543,12.1461,50,50,6237
16,294.00,304.50,12.5857,12.2026,48,50,6589
17,294.00,303.10,12.6114,12.2503,49,50,6940
18,294.00,302.54,12.6400,12.3441,50,50,7318
19,294.00,302.40,12.7086,12.4094,50,50,7701
20,294.00,303.66,12.7971,12.4934,50,50,8083
21,294.00,306.06,12.9286,12.5814,50,50,8468
22,294.00,306.28,12.9800,12.6113,50,50,8910
23,294.00,306.70,13.0829,12.6501,50,50,9346
24,294.00,307.64,13.0971,12.6793,50,50,9814
25,295.00,307.96,13.1629,12.7892,50,50,10213
26,295.00,307.66,13.1743,12.8824,50,50,10691
27,295.00,302.96,13.2229,12.7897,50,50,11156
28,295.00,305.92,13.2771,12.9973,50,50,11610
29,295.00,304.08,13.2971,12.9475,50,50,12088
30,295.00,308.12,13.3429,12.9834,50,50,12538
31,295.00,309.40,13.3543,13.0537,50,50,13004
32,295.00,311.04,13.3857,13.0957,50,50,13551
33,295.00,310.78,13.3857,13.0793,50,50,14090
34,295.00,306.56,13.4057,12.9685,50,50,14595
35,295.00,307.22,13.3800,13.0102,50,50,15082
36,295.00,308.40,13.3886,13.0017,50,50,15571
37,295.00,312.48,13.3971,13.1621,50,50,16172
38,295.00,315.34,13.3771,13.2013,50,50,16808
39,295.00,307.08,13.4086,13.0071,50,50,17290
40,295.00,309.74,13.4086,13.0794,50,50,17809
41,295.00,311.06,13.4200,13.1478,50,50,18300
42,295.00,314.52,13.4343,13.1562,50,50,18822
43,295.00,320.78,13.4400,13.2848,50,50,19329
44,296.00,308.56,13.5057,13.2405,50,50,19828
45,296.00,313.60,13.5057,13.2855,50,50,20321
46,296.00,309.98,13.5257,13.2746,50,50,20815
47,296.00,310.08,13.5514,13.2363,50,50,21329
48,296.00,311.32,13.5457,13.2816,50,50,21833
49,296.00,312.38,13.5457,13.2816,50,50,22345
50,296.00,321.20,13.5486,13.4105,50,50,22843
51,297.00,315.98,13.5571,13.3485,50,50,23332
