dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,61,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,2,8.5,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,61,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,3,9.0,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,61,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,4,9.5,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,61,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,5,10.0,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,61,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,6,10.5,22,22,22,V,V,274,V,V,269,V,V,V,34,V,198,V,V,V,V,V,V,82,V,110,281,114,251,V,264,182,V,284,161,148,107,5,182,219,231
1,7,11.0,95,95,V,V,V,274,V,V,269,V,V,V,V,V,198,V,V,V,V,V,V,82,V,110,281,114,251,V,264,182,V,284,161,V,107,5,182,219,231
1,8,11.5,95,95,V,V,V,274,V,V,269,V,V,V,V,V,198,V,V,V,V,V,V,82,V,110,281,114,251,V,264,182,V,284,161,V,107,5,182,219,231
1,9,12.0,95,95,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,110,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,10,12.5,95,95,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,11,13.0,95,95,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,12,13.5,95,95,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,13,14.0,23,23,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,14,14.5,23,23,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,15,15.0,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,16,15.5,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,205,V,V,V,V,V,V,V,V,V,V,56,V,184
1,17,16.0,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,94,V,64
