generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.56,9.0000,8.5334,36,50,357
2,294.00,304.37,8.9771,8.4284,30,50,625
3,294.00,294.85,9.5286,9.1721,27,50,1619
4,294.00,294.86,9.7429,9.5731,14,50,2269
5,294.00,298.22,10.1257,9.8552,32,50,2903
6,294.00,296.78,10.5114,10.3273,18,50,3571
7,294.00,303.36,10.8457,10.6116,36,50,4202
8,294.00,306.86,11.2943,11.0162,50,50,4853
9,294.00,302.38,11.4971,11.3129,50,50,5560
10,294.00,303.76,11.7657,11.5073,50,50,6257
11,294.00,304.88,11.9543,11.6450,50,50,6859
12,294.00,302.84,12.0571,11.7027,50,50,7420
13,294.00,300.72,12.2057,11.8775,50,50,7957
14,294.00,300.60,12.3543,11.9972,50,50,8553
15,294.00,302.10,12.5286,12.1597,50,50,9171
16,294.00,300.92,12.5314,12.1191,50,50,9719
17,294.00,300.00,12.5314,12.1317,50,50,10368
18,294.00,300.74,12.5829,12.1897,50,50,10998
19,294.00,300.62,12.6171,12.2215,50,50,11548
20,294.00,299.82,12.6486,12.1825,50,50,12205
21,294.00,301.88,12.6943,12.3446,50,50,12879
22,294.00,301.54,12.6686,12.3550,50,50,13440
23,294.00,300.84,12.6829,12.3345,50,50,13982
24,294.00,304.16,12.6886,12.4515,50,50,14526
25,294.00,303.12,12.7229,12.4195,50,50,15062
26,294.00,304.02,12.7886,12.5106,50,50,15607
27,294.00,301.52,12.8629,12.5093,50,50,16142
28,294.00,299.96,12.8971,12.4824,50,50,16716
29,294.00,303.06,12.9971,12.6466,50,50,17276
30,294.00,302.90,13.0200,12.6786,50,50,17840
31,294.00,302.06,13.0771,12.6719,50,50,18471
32,294.00,306.00,13.1429,12.8104,50,50,19014
33,294.00,304.42,13.1086,12.7270,50,50,19561
34,294.00,302.78,13.1714,12.7231,50,50,20100
35,294.00,303.30,13.1914,12.7662,50,50,20655
36,294.00,301.42,13.1914,12.6987,50,50,21228
37,294.00,302.88,13.2229,12.8417,50,50,21796
38,294.00,302.86,13.2029,12.8505,50,50,22353
39,294.00,302.12,13.3200,12.8739,50,50,22910
40,294.00,303.06,13.3371,12.8882,50,50,23475
41,294.00,303.84,13.3400,12.9674,50,50,24039
42,294.00,304.88,13.3857,13.0197,50,50,24596
43,294.00,309.62,13.3914,13.1183,50,50,25145
44,294.00,309.54,13.3971,13.1345,50,50,25676
45,294.00,305.96,13.4400,13.0888,50,50,26221
46,294.00,303.98,13.4543,13.0622,50,50,26850
47,295.00,304.14,13.4486,13.0410,50,50,27411
48,295.00,305.58,13.4886,13.1547,50,50,27970
49,295.00,310.18,13.4829,13.2413,50,50,28517
50,295.00,309.38,13.4714,13.2249,50,50,29087
51,295.00,305.20,13.5400,13.2056,50,50,29629
