generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.13,8.7600,8.5330,40,50,404
2,294.00,299.97,9.1371,8.5103,38,50,819
3,294.00,295.00,9.8543,9.6002,16,50,1940
4,294.00,295.24,10.2714,10.1407,17,50,2584
5,294.00,296.75,10.7629,10.5029,16,50,3354
6,294.00,303.08,10.9543,10.8244,26,50,3984
7,294.00,297.87,11.2143,10.9307,23,50,4676
8,294.00,297.46,11.5457,11.4059,28,50,5349
9,294.00,296.63,11.7743,11.6543,35,50,5980
10,294.00,298.97,11.8914,11.7444,30,50,6612
11,294.00,298.88,12.0086,11.8488,25,50,7212
12,294.00,294.60,11.8086,11.7831,10,50,7976
13,294.00,294.76,11.8714,11.8336,17,50,8554
14,294.00,295.13,11.9800,11.8627,16,50,9116
15,294.00,295.25,12.0343,11.9519,12,50,9777
16,294.00,294.91,11.9829,11.9708,23,50,10337
17,294.00,294.80,12.0714,12.0585,15,50,10914
18,294.00,295.23,12.1400,12.0798,13,50,11470
19,294.00,295.10,12.2629,12.1737,10,50,12030
20,294.00,295.19,12.2257,12.1186,16,50,12630
21,294.00,295.10,12.4486,12.2386,10,50,13204
22,294.00,295.47,12.5486,12.3051,15,50,13781
23,294.00,294.83,12.4257,12.2826,12,50,14373
24,294.00,294.43,12.6000,12.5767,7,50,14936
25,294.00,294.80,12.6800,12.6357,10,50,15526
26,294.00,296.84,12.7943,12.7362,19,50,16108
27,294.00,307.38,13.1886,12.9547,26,50,16696
28,294.00,301.63,13.2229,12.8471,35,50,17294
29,294.00,304.00,13.2200,12.9276,42,50,17903
30,294.00,300.53,13.2629,12.9143,49,50,18513
31,294.00,301.52,13.2600,13.0259,50,50,19071
32,294.00,300.76,13.2514,13.0155,50,50,19700
33,294.00,301.44,13.2886,13.1077,50,50,20315
34,294.00,300.88,13.3400,13.1189,50,50,20852
35,294.00,300.36,13.3571,13.1260,50,50,21380
36,294.00,300.46,13.3886,13.1559,50,50,21911
37,294.00,299.84,13.4086,13.1598,50,50,22453
38,294.00,299.46,13.4371,13.1304,50,50,23026
39,294.00,302.56,13.4371,13.2689,50,50,23597
40,294.00,301.36,13.4371,13.2518,50,50,24176
41,294.00,300.48,13.4429,13.1858,50,50,24733
42,294.00,300.98,13.4400,13.2622,50,50,25313
43,295.00,301.76,13.4400,13.2737,50,50,25875
44,295.00,304.26,13.5057,13.3841,50,50,26693
45,295.00,300.66,13.5057,13.3495,50,50,27265
46,295.00,300.52,13.5114,13.3837,50,50,27837
47,295.00,300.56,13.5257,13.3669,50,50,28381
48,295.00,301.26,13.5000,13.3368,50,50,28904
49,295.00,308.06,13.5657,13.4241,50,50,29431
50,295.00,304.30,13.5629,13.3445,50,50,29955
51,295.00,308.14,13.5857,13.4258,50,50,30477
