generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.54,8.7771,8.5227,41,50,356
2,294.00,303.27,9.0314,8.4882,45,50,676
3,294.00,303.11,9.6714,9.3376,36,50,1945
4,294.00,299.00,9.9000,9.5409,23,50,2808
5,294.00,295.61,10.2000,9.9443,18,50,3497
6,294.00,295.40,10.1429,9.9416,25,50,4460
7,294.00,301.84,10.6514,10.3011,38,50,5369
8,294.00,300.90,10.8343,10.5157,29,50,6239
9,294.00,301.84,11.1914,10.7749,50,50,7070
10,294.00,299.28,11.1914,10.8213,50,50,7902
11,294.00,300.36,11.1886,10.8649,50,50,8731
12,294.00,298.88,11.4000,10.9093,50,50,9518
13,294.00,300.46,11.4171,11.0081,50,50,10305
14,294.00,298.70,11.4771,11.1156,50,50,11037
15,294.00,299.38,11.4457,11.2454,50,50,12172
16,294.00,297.12,11.5086,11.2879,50,50,13274
17,294.00,298.30,11.5400,11.4611,50,50,14509
18,294.00,296.40,11.6114,11.4232,50,50,15415
19,294.00,295.44,11.6314,11.5410,50,50,16302
20,294.00,295.84,11.7057,11.6214,50,50,17275
21,294.00,295.56,11.8000,11.6598,50,50,18260
22,294.00,294.66,11.8057,11.6409,50,50,19198
23,294.00,295.10,11.8057,11.7802,50,50,20058
24,294.00,295.04,11.8429,11.8045,50,50,20868
25,294.00,294.98,11.8486,11.8367,50,50,21696
26,294.00,295.04,11.9000,11.8457,50,50,22578
27,294.00,295.16,11.9457,11.8783,50,50,23589
28,294.00,296.08,11.9657,11.9226,50,50,24483
29,294.00,295.00,11.9657,11.9142,50,50,25284
30,294.00,296.28,11.9771,11.9410,50,50,26160
31,294.00,295.10,11.9943,11.9451,50,50,27000
32,294.00,295.14,12.0229,11.9723,50,50,28114
33,294.00,295.60,12.0686,11.9941,50,50,28924
34,294.00,296.42,12.0686,12.0250,50,50,29671
35,294.00,295.70,12.1257,12.0541,50,50,30425
36,294.00,295.32,12.1771,12.0602,50,50,31156
37,294.00,296.44,12.1800,12.1353,50,50,32000
38,294.00,295.38,12.1886,12.1469,50,50,32729
39,294.00,294.32,12.2029,12.1570,50,50,33414
40,294.00,294.54,12.2143,12.1803,50,50,34186
41,294.00,294.36,12.2943,12.2005,50,50,34856
42,294.00,294.88,12.3057,12.2842,50,50,35532
43,294.00,294.90,12.3629,12.3198,50,50,36186
44,294.00,294.10,12.4429,12.3842,50,50,37041
45,294.00,294.86,12.4714,12.4364,50,50,37809
46,294.00,295.36,12.5286,12.4670,50,50,38556
47,294.00,295.10,12.5400,12.4808,50,50,39235
48,294.00,296.18,12.5571,12.5414,50,50,39895
49,294.00,295.60,12.5657,12.5170,50,50,40557
50,294.00,294.88,12.5714,12.4984,50,50,41220
51,294.00,295.76,12.5743,12.5622,50,50,41857
