generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.02,8.8400,8.5341,41,50,428
2,294.00,302.71,8.8114,8.4699,42,50,731
3,294.00,296.89,9.7057,9.3481,27,50,1546
4,294.00,303.77,10.5400,10.2108,43,50,2023
5,294.00,301.08,10.8314,10.3931,50,50,2343
6,294.00,304.50,11.0943,10.6115,50,50,2607
7,294.00,304.32,11.3086,10.8486,50,50,2889
8,294.00,300.90,11.4686,10.8762,50,50,3196
9,294.00,303.74,11.6686,11.3073,50,50,3549
10,294.00,300.44,11.8400,11.5523,50,50,3987
11,294.00,300.12,12.2086,11.8001,50,50,4446
12,294.00,301.32,12.3943,12.0960,50,50,5025
13,294.00,299.56,12.6229,12.2964,50,50,5818
14,294.00,299.28,12.7171,12.4655,50,50,6453
15,294.00,299.72,12.8429,12.5539,50,50,7110
16,294.00,299.64,12.9371,12.6154,50,50,7734
17,294.00,298.38,12.9829,12.7644,50,50,8362
18,294.00,297.76,13.0343,12.7831,50,50,9052
19,294.00,297.88,13.0971,12.8393,50,50,9740
20,294.00,298.74,13.1343,12.9584,50,50,10438
21,294.00,298.56,13.1800,12.9767,50,50,11371
22,294.00,298.74,13.2714,13.0305,50,50,12115
23,294.00,297.76,13.2886,13.0495,50,50,12799
24,294.00,297.98,13.3400,13.1304,50,50,13550
25,294.00,298.18,13.4000,13.2207,50,50,14212
26,294.00,296.44,13.4857,13.1959,50,50,14852
27,294.00,297.00,13.5057,13.3784,50,50,15489
28,294.00,296.02,13.5314,13.3546,50,50,16114
29,294.00,296.64,13.5686,13.4459,50,50,16746
30,294.00,296.98,13.6029,13.4668,50,50,17323
31,294.00,298.66,13.6543,13.5590,50,50,17909
32,294.00,297.80,13.6571,13.5362,50,50,18493
33,294.00,298.04,13.6914,13.5545,50,50,19061
34,294.00,297.32,13.6914,13.5341,50,50,19616
35,294.00,300.72,13.7343,13.6477,50,50,20264
36,294.00,299.94,13.7600,13.6586,50,50,20902
37,294.00,301.02,13.8400,13.6530,50,50,21483
38,294.00,304.54,13.8400,13.7105,50,50,22058
39,294.00,305.84,13.9086,13.7343,50,50,22657
40,294.00,305.94,13.9543,13.7621,50,50,23238
41,294.00,305.18,13.9571,13.7291,50,50,23826
42,294.00,302.38,13.9743,13.7007,50,50,24398
43,294.00,300.48,13.9714,13.6218,50,50,24992
44,295.00,305.60,13.9857,13.7843,50,50,25582
45,295.00,309.30,14.0200,13.8368,50,50,26227
46,295.00,305.10,14.0029,13.7607,50,50,26801
47,295.00,306.98,14.0086,13.8166,50,50,27374
48,295.00,308.24,13.9600,13.8187,50,50,27951
49,295.00,313.56,13.9629,13.8998,50,50,28519
50,296.00,312.88,14.0229,13.8702,50,50,29119
51,296.00,306.26,13.9657,13.8058,50,50,29768
