generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.23,8.7029,8.5188,39,50,300
2,294.00,302.49,9.0000,8.5037,37,50,567
3,294.00,299.85,9.6743,9.4190,39,50,1816
4,294.00,307.30,10.5171,10.0223,50,50,2583
5,294.00,306.42,10.8400,10.5033,50,50,3104
6,294.00,302.82,11.0571,10.6989,50,50,3454
7,294.00,299.08,11.2657,10.9755,50,50,3841
8,294.00,297.34,11.2914,11.0642,50,50,4258
9,294.00,297.92,11.6229,11.2907,50,50,4624
10,294.00,298.30,11.8314,11.5470,50,50,5060
11,294.00,297.12,12.0171,11.6928,50,50,5483
12,294.00,297.56,12.0629,11.8494,50,50,5900
13,294.00,296.88,12.2057,11.9634,50,50,6345
14,294.00,296.10,12.3057,12.0107,50,50,6797
15,294.00,296.56,12.3229,12.1524,50,50,7263
16,294.00,297.14,12.3657,12.2563,50,50,7674
17,294.00,296.20,12.3771,12.2427,50,50,8178
18,294.00,296.58,12.4543,12.3273,50,50,8626
19,294.00,297.92,12.4971,12.3909,50,50,9079
20,294.00,294.36,12.6114,12.5258,50,50,9544
21,294.00,296.56,12.6600,12.6123,50,50,10019
22,294.00,296.98,12.7314,12.6653,50,50,10461
23,294.00,295.06,12.7829,12.6589,50,50,10938
24,294.00,298.42,12.8114,12.7472,50,50,11518
25,294.00,297.78,12.8743,12.7410,50,50,11995
26,294.00,298.06,12.8229,12.7443,50,50,12455
27,294.00,298.86,12.8429,12.7473,50,50,12999
28,294.00,297.68,12.8771,12.7322,50,50,13441
29,294.00,299.42,12.8886,12.7885,50,50,13915
30,294.00,298.86,12.9371,12.7865,50,50,14429
31,294.00,301.20,12.9714,12.8465,50,50,14956
32,294.00,299.38,13.0514,12.8439,50,50,15402
33,294.00,302.08,13.0686,12.9134,50,50,15903
34,294.00,302.20,13.0886,12.9493,50,50,16358
35,294.00,302.96,13.1057,12.9643,50,50,16877
36,294.00,301.78,13.1514,12.9353,50,50,17344
37,294.00,304.88,13.1571,12.9966,50,50,17816
38,294.00,301.90,13.1857,12.9177,50,50,18399
39,294.00,301.50,13.1629,12.9454,50,50,18996
40,294.00,302.66,13.2200,13.0036,50,50,19620
41,294.00,300.84,13.2257,12.9887,50,50,20166
42,294.00,303.38,13.2457,13.0752,50,50,20769
43,294.00,306.22,13.2457,13.1271,50,50,21394
44,295.00,305.74,13.2743,13.1398,50,50,22099
45,295.00,301.96,13.2800,13.0943,50,50,22733
46,295.00,308.06,13.2800,13.2199,50,50,23363
47,295.00,303.78,13.3514,13.1895,50,50,24028
48,295.00,302.22,13.3771,13.1965,50,50,24620
49,295.00,303.50,13.4257,13.2576,50,50,25218
50,295.00,299.48,13.4057,13.2587,50,50,25807
51,295.00,300.10,13.5543,13.3271,50,50,26637
