generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.23,8.9971,8.5082,164,200,853
2,319.00,343.45,9.3286,8.4473,174,200,1601
3,294.00,366.85,10.3114,9.0367,196,200,5417
4,324.00,413.80,10.1143,9.2813,181,200,9162
5,335.00,427.93,10.3343,9.3229,184,200,12850
6,387.00,439.63,10.2486,9.2928,183,200,16382
7,398.00,456.06,10.4314,9.4208,170,200,19841
8,418.00,466.96,10.3057,9.4048,136,200,23327
9,439.00,481.78,10.1971,9.5789,105,200,26732
10,450.00,486.31,10.2400,9.5598,110,200,30115
11,454.00,488.41,10.4600,9.6679,100,200,33508
12,468.00,495.99,10.6086,9.6533,93,200,36899
13,467.00,499.45,10.5314,9.6561,87,200,40261
14,472.00,495.96,10.5371,9.7527,99,200,43903
