generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.65,9.2286,8.5302,164,200,942
2,318.00,342.52,9.3600,8.4229,167,200,1753
3,294.00,373.10,9.8886,9.0295,166,200,5206
4,327.00,400.14,10.1714,9.1873,153,200,8415
5,358.00,419.98,10.2829,9.3271,173,200,11789
6,393.00,438.66,10.2600,9.3684,152,200,15201
7,415.00,454.72,10.5657,9.4826,127,200,18596
8,434.00,474.16,10.3629,9.5896,115,200,21960
9,447.00,477.72,10.3171,9.5904,113,200,25425
10,454.00,485.68,10.2114,9.6584,113,200,28909
11,464.00,487.25,10.5114,9.7174,107,200,32344
12,465.00,488.98,10.3343,9.7298,94,200,35848
13,468.00,502.52,10.6286,9.9558,101,200,39226
14,466.00,508.52,10.6314,9.9303,124,200,42626
