generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.82,9.2657,8.5539,157,200,862
2,317.00,343.54,9.3314,8.4292,157,200,1633
3,294.00,359.80,10.0257,8.9957,179,200,5385
4,318.00,393.56,10.1829,9.2562,160,200,8828
5,354.00,435.38,10.2343,9.3642,176,200,12218
6,395.00,443.06,10.4171,9.3547,149,200,15492
7,418.00,457.13,10.2400,9.4585,156,200,18802
8,438.00,471.64,10.3914,9.5105,135,200,22133
9,438.00,479.54,10.4771,9.5191,122,200,25431
10,453.00,487.40,10.3229,9.6064,111,200,28777
11,459.00,487.83,10.4514,9.5268,116,200,32124
12,465.00,490.81,10.6714,9.6478,127,200,35496
13,470.00,494.45,10.3514,9.6326,117,200,38808
14,473.00,497.16,10.4314,9.7171,95,200,42071
