generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9657,8.5395,158,200,844
2,322.00,344.69,9.4057,8.4647,166,200,1621
3,294.00,370.37,10.0571,9.0534,172,200,5103
4,349.00,399.11,9.9857,9.1299,174,200,8613
5,349.00,426.72,10.4143,9.3216,169,200,12357
6,392.00,447.13,10.2000,9.3394,184,200,16049
7,411.00,464.31,10.1514,9.4049,185,200,19846
8,436.00,483.60,10.6429,9.6166,180,200,23620
9,448.00,489.12,10.5743,9.5592,161,200,27196
10,454.00,489.99,10.5229,9.6404,160,200,31207
11,459.00,502.45,10.4914,9.6926,143,200,34778
12,466.00,500.67,10.4743,9.7111,147,200,38308
13,477.00,503.14,10.5314,9.8229,136,200,41891
14,471.00,505.07,10.6714,9.8402,122,200,45373
