generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.86,8.8257,8.5286,162,200,850
2,321.00,341.72,9.2200,8.4391,167,200,1540
3,294.00,352.83,9.7314,8.9459,173,200,5062
4,328.00,400.41,9.9543,9.2145,166,200,8438
5,336.00,426.22,10.1371,9.3404,183,200,11865
6,378.00,434.57,10.6571,9.2947,176,200,15314
7,409.00,453.04,10.2371,9.3636,158,200,18778
8,422.00,470.33,10.5371,9.6074,150,200,22180
9,443.00,478.34,10.5200,9.7206,119,200,25548
10,457.00,483.35,10.6086,9.6687,131,200,28912
11,464.00,494.02,10.6029,9.7970,143,200,32513
12,469.00,498.62,11.1914,9.7960,147,200,35868
13,472.00,504.56,10.5629,9.8855,126,200,39225
14,469.00,502.67,10.5943,9.9785,121,200,42576
