generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.43,9.0771,8.5272,167,200,846
2,317.00,345.34,9.0857,8.3973,170,200,1558
3,317.00,365.08,9.8057,8.9705,171,200,5247
4,331.00,402.11,10.0000,9.1704,177,200,8992
5,361.00,421.84,10.0114,9.1849,167,200,12618
6,393.00,448.72,10.2029,9.3128,164,200,16211
7,417.00,469.25,10.6971,9.5585,174,200,19659
8,429.00,490.85,10.6543,9.6955,154,200,23031
9,443.00,495.72,10.9857,9.7400,130,200,26333
10,447.00,490.47,10.5714,9.6120,146,200,29782
11,456.00,494.36,10.3657,9.7452,146,200,33211
12,460.00,503.33,10.4200,9.8218,160,200,36609
13,471.00,502.59,10.5971,9.8841,162,200,40074
14,474.00,505.37,10.7457,9.9513,107,200,43564
