generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,9.1486,8.5365,162,200,822
2,322.00,346.11,9.4143,8.4261,171,200,1797
3,316.00,370.51,9.7114,9.0135,168,200,5337
4,339.00,405.78,9.9200,9.2173,189,200,8948
5,383.00,433.46,10.0686,9.3361,179,200,12483
6,396.00,450.27,10.2714,9.4431,176,200,15892
7,418.00,458.23,10.3914,9.4007,180,200,19403
8,424.00,470.87,10.1686,9.4740,179,200,22787
9,442.00,475.12,10.4714,9.4426,171,200,26139
10,454.00,487.61,10.5657,9.6709,183,200,29449
11,460.00,491.70,10.6457,9.6256,166,200,32779
12,468.00,500.14,10.5229,9.7439,169,200,36120
13,468.00,505.67,10.5943,9.7687,172,200,39512
14,477.00,507.01,10.7143,9.8645,165,200,42830
