generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.01,8.9600,8.4974,153,200,818
2,321.00,344.12,9.4171,8.4148,155,200,1530
3,311.00,362.10,9.6629,8.9398,158,200,5084
4,335.00,405.28,9.9886,9.2119,176,200,8734
5,353.00,424.08,10.0800,9.1999,181,200,12231
6,376.00,446.65,10.1914,9.4247,189,200,15707
7,415.00,460.68,10.3743,9.4755,161,200,19119
8,431.00,476.06,10.4086,9.6183,154,200,22542
9,447.00,483.03,10.3400,9.5721,160,200,25903
10,451.00,491.96,10.4714,9.6318,120,200,29320
11,466.00,501.98,10.5343,9.8053,129,200,32785
12,467.00,500.32,10.5743,9.7911,146,200,36247
13,472.00,509.37,10.5800,9.8510,126,200,39661
14,473.00,508.86,10.4914,9.8302,104,200,43047
