generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.0057,8.5188,174,200,906
2,320.00,344.99,9.3200,8.4416,175,200,1732
3,294.00,360.65,9.6543,8.9517,174,200,5228
4,324.00,402.43,10.1714,9.2110,162,200,8519
5,359.00,431.44,10.1171,9.3662,164,200,11865
6,385.00,455.91,10.3029,9.5307,169,200,15395
7,427.00,460.18,10.3229,9.5502,162,200,18736
8,439.00,475.00,10.4886,9.6390,151,200,22010
9,444.00,481.31,10.4000,9.7109,159,200,25318
10,457.00,488.67,10.8086,9.7562,151,200,28578
11,464.00,492.29,10.5829,9.8060,136,200,31851
12,468.00,497.73,10.6200,9.8486,154,200,35078
13,473.00,505.42,10.5429,9.9277,144,200,38288
14,477.00,503.77,10.6943,10.0574,154,200,41521
