generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,963
2,321.00,342.65,9.4371,8.4206,169,200,1791
3,294.00,366.75,9.7800,8.9953,192,200,5550
4,330.00,395.84,9.9800,9.0372,194,200,9402
5,359.00,427.07,9.9771,9.2920,190,200,13088
6,396.00,448.38,10.3086,9.3994,182,200,16710
7,412.00,459.62,10.1886,9.5023,175,200,20502
8,424.00,467.60,10.5829,9.5159,155,200,24011
9,442.00,481.87,10.5486,9.6546,151,200,27510
10,454.00,486.30,10.3486,9.5980,144,200,30967
11,461.00,499.35,10.4514,9.7598,129,200,34435
12,469.00,496.94,10.4143,9.7194,130,200,37898
13,463.00,501.26,10.5400,9.7832,137,200,41369
14,468.00,501.68,10.6000,9.8500,132,200,44832
