generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,294.00,3.4910,3.4910,1,100,232
2,0.00,0.00,-0.0000,-0.0000,0,100,464
3,0.00,0.00,-0.0000,-0.0000,0,100,1111
4,0.00,0.00,-0.0000,-0.0000,0,100,1475
5,0.00,0.00,-0.0000,-0.0000,0,100,1839
6,0.00,0.00,-0.0000,-0.0000,0,100,2095
7,0.00,0.00,-0.0000,-0.0000,0,100,2316
8,0.00,0.00,-0.0000,-0.0000,0,100,2534
9,0.00,0.00,-0.0000,-0.0000,0,100,2759
10,0.00,0.00,-0.0000,-0.0000,0,100,2974
11,0.00,0.00,-0.0000,-0.0000,0,100,3200
12,0.00,0.00,-0.0000,-0.0000,0,100,3418
13,0.00,0.00,-0.0000,-0.0000,0,100,3637
14,0.00,0.00,-0.0000,-0.0000,0,100,3855
15,0.00,0.00,-0.0000,-0.0000,0,100,4094
16,0.00,0.00,-0.0000,-0.0000,0,100,4319
17,0.00,0.00,-0.0000,-0.0000,0,100,4534
18,0.00,0.00,-0.0000,-0.0000,0,100,4774
19,0.00,0.00,-0.0000,-0.0000,0,100,4988
20,0.00,0.00,-0.0000,-0.0000,0,100,5210
21,0.00,0.00,-0.0000,-0.0000,0,100,5437
22,0.00,0.00,-0.0000,-0.0000,0,100,5658
23,0.00,0.00,-0.0000,-0.0000,0,100,5873
24,0.00,0.00,-0.0000,-0.0000,0,100,6094
25,0.00,0.00,-0.0000,-0.0000,0,100,6312
26,0.00,0.00,-0.0000,-0.0000,0,100,6526
27,0.00,0.00,-0.0000,-0.0000,0,100,6743
28,0.00,0.00,-0.0000,-0.0000,0,100,6964
29,0.00,0.00,-0.0000,-0.0000,0,100,7185
30,0.00,0.00,-0.0000,-0.0000,0,100,7402
31,0.00,0.00,-0.0000,-0.0000,0,100,7620
32,0.00,0.00,-0.0000,-0.0000,0,100,7839
33,0.00,0.00,-0.0000,-0.0000,0,100,8058
34,0.00,0.00,-0.0000,-0.0000,0,100,8295
35,0.00,0.00,-0.0000,-0.0000,0,100,8540
36,0.00,0.00,-0.0000,-0.0000,0,100,8760
37,0.00,0.00,-0.0000,-0.0000,0,100,8983
38,0.00,0.00,-0.0000,-0.0000,0,100,9204
39,0.00,0.00,-0.0000,-0.0000,0,100,9422
40,0.00,0.00,-0.0000,-0.0000,0,100,9640
41,0.00,0.00,-0.0000,-0.0000,0,100,9862
42,0.00,0.00,-0.0000,-0.0000,0,100,10079
43,0.00,0.00,-0.0000,-0.0000,0,100,10302
44,0.00,0.00,-0.0000,-0.0000,0,100,10542
45,0.00,0.00,-0.0000,-0.0000,0,100,10765
46,0.00,0.00,-0.0000,-0.0000,0,100,10981
47,0.00,0.00,-0.0000,-0.0000,0,100,11203
48,0.00,0.00,-0.0000,-0.0000,0,100,11424
49,0.00,0.00,-0.0000,-0.0000,0,100,11643
50,0.00,0.00,-0.0000,-0.0000,0,100,11900
51,0.00,0.00,-0.0000,-0.0000,0,100,12125
52,0.00,0.00,-0.0000,-0.0000,0,100,12371
53,0.00,0.00,-0.0000,-0.0000,0,100,12597
54,0.00,0.00,-0.0000,-0.0000,0,100,12844
55,0.00,0.00,-0.0000,-0.0000,0,100,13092
56,0.00,0.00,-0.0000,-0.0000,0,100,13328
57,0.00,0.00,-0.0000,-0.0000,0,100,13579
58,0.00,0.00,-0.0000,-0.0000,0,100,13910
59,0.00,0.00,-0.0000,-0.0000,0,100,14158
60,0.00,0.00,-0.0000,-0.0000,0,100,14416
61,0.00,0.00,-0.0000,-0.0000,0,100,14649
62,0.00,0.00,-0.0000,-0.0000,0,100,14882
63,0.00,0.00,-0.0000,-0.0000,0,100,15114
64,0.00,0.00,-0.0000,-0.0000,0,100,15330
65,0.00,0.00,-0.0000,-0.0000,0,100,15570
66,0.00,0.00,-0.0000,-0.0000,0,100,15808
67,0.00,0.00,-0.0000,-0.0000,0,100,16045
68,0.00,0.00,-0.0000,-0.0000,0,100,16324
69,0.00,0.00,-0.0000,-0.0000,0,100,16546
70,0.00,0.00,-0.0000,-0.0000,0,100,16763
71,0.00,0.00,-0.0000,-0.0000,0,100,16983
