generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
40,294.00,297.91,10.9857,10.6772,294.000000,297.910000,-10.985714,-10.677171,100,100,10264
41,294.00,298.16,11.0086,10.7459,294.000000,298.160000,-11.008571,-10.745943,100,100,10413
42,294.00,298.03,11.0714,10.8049,294.000000,298.030000,-11.071429,-10.804886,100,100,10563
43,294.00,298.19,11.0714,10.8547,294.000000,298.190000,-11.071429,-10.854657,100,100,10714
44,294.00,297.88,11.1229,10.8739,294.000000,297.880000,-11.122857,-10.873886,100,100,10864
45,294.00,297.91,11.1086,10.8790,294.000000,297.910000,-11.108571,-10.878971,100,100,11020
46,294.00,298.58,11.1086,10.8954,294.000000,298.580000,-11.108571,-10.895371,100,100,11170
47,294.00,298.17,11.2114,10.9166,294.000000,298.170000,-11.211429,-10.916571,100,100,11328
48,294.00,298.06,11.1714,10.9541,294.000000,298.060000,-11.171429,-10.954086,100,100,11489
49,294.00,297.70,11.3514,10.9798,294.000000,297.700000,-11.351429,-10.979771,100,100,11652
50,294.00,297.68,11.3514,10.9982,294.000000,297.680000,-11.351429,-10.998229,100,100,11811
51,294.00,297.76,11.3514,11.0299,294.000000,297.760000,-11.351429,-11.029914,100,100,11978
52,294.00,298.77,11.3314,11.0736,294.000000,298.770000,-11.331429,-11.073629,100,100,12139
53,294.00,297.94,11.3314,11.0795,294.000000,297.940000,-11.331429,-11.079486,100,100,12302
54,294.00,297.30,11.4057,11.0861,294.000000,297.300000,-11.405714,-11.086143,100,100,12464
55,294.00,297.42,11.4057,11.1072,294.000000,297.420000,-11.405714,-11.107229,100,100,12626
56,294.00,297.45,11.4314,11.1201,294.000000,297.450000,-11.431429,-11.120143,100,100,12781
57,294.00,297.18,11.4314,11.1213,294.000000,297.180000,-11.431429,-11.121343,100,100,12947
58,294.00,297.84,11.4943,11.1973,294.000000,297.840000,-11.494286,-11.197343,100,100,13107
59,294.00,298.54,11.6400,11.2532,294.000000,298.540000,-11.640000,-11.253200,100,100,13269
60,294.00,299.12,11.6400,11.3109,294.000000,299.120000,-11.640000,-11.310886,100,100,13433
61,294.00,298.68,11.6000,11.3072,294.000000,298.680000,-11.600000,-11.307229,100,100,13598
62,294.00,298.77,11.6371,11.3348,294.000000,298.770000,-11.637143,-11.334771,100,100,13763
63,294.00,298.13,11.7000,11.3330,294.000000,298.130000,-11.700000,-11.333029,100,100,13954
64,294.00,298.47,11.7800,11.3655,294.000000,298.470000,-11.780000,-11.365514,100,100,14130
65,294.00,298.18,11.7800,11.3843,294.000000,298.180000,-11.780000,-11.384343,100,100,14294
66,294.00,297.82,11.7914,11.3929,294.000000,297.820000,-11.791429,-11.392943,100,100,14464
67,294.00,298.34,11.7914,11.4629,294.000000,298.340000,-11.791429,-11.462943,100,100,14630
68,294.00,298.20,11.8600,11.4715,294.000000,298.200000,-11.860000,-11.471514,100,100,14796
69,294.00,298.74,11.8600,11.5082,294.000000,298.740000,-11.860000,-11.508200,100,100,14975
70,294.00,298.51,11.8600,11.5294,294.000000,298.510000,-11.860000,-11.529429,100,100,15150
71,294.00,299.13,11.8600,11.5846,294.000000,299.130000,-11.860000,-11.584600,100,100,15314
72,294.00,298.56,11.9057,11.5665,294.000000,298.560000,-11.905714,-11.566514,100,100,15479
73,294.00,298.53,11.9057,11.5825,294.000000,298.530000,-11.905714,-11.582486,100,100,15641
74,294.00,299.06,11.9343,11.6257,294.000000,299.060000,-11.934286,-11.625686,100,100,15815
75,294.00,298.85,11.9343,11.6289,294.000000,298.850000,-11.934286,-11.628914,100,100,16002
76,294.00,297.71,11.9343,11.6354,294.000000,297.710000,-11.934286,-11.635429,100,100,16161
77,294.00,298.06,11.9343,11.6955,294.000000,298.060000,-11.934286,-11.695514,100,100,16315
78,294.00,297.78,11.9343,11.6820,294.000000,297.780000,-11.934286,-11.682000,100,100,16470
79,294.00,297.44,12.0057,11.6961,294.000000,297.440000,-12.005714,-11.696143,100,100,16746
80,294.00,297.68,12.0057,11.7279,294.000000,297.680000,-12.005714,-11.727914,100,100,16909
81,294.00,297.70,12.0000,11.7419,294.000000,297.700000,-12.000000,-11.741886,100,100,17067
82,294.00,298.00,12.0200,11.7765,294.000000,298.000000,-12.020000,-11.776543,100,100,17220
83,294.00,298.05,12.0200,11.7637,294.000000,298.050000,-12.020000,-11.763686,100,100,17379
84,294.00,298.42,12.0457,11.7889,294.000000,298.420000,-12.045714,-11.788857,100,100,17536
85,294.00,298.98,12.0829,11.8383,294.000000,298.980000,-12.082857,-11.838343,100,100,17692
86,294.00,298.94,12.0829,11.8643,294.000000,298.940000,-12.082857,-11.864286,100,100,17844
87,294.00,299.48,12.0829,11.8955,294.000000,299.480000,-12.082857,-11.895486,100,100,18175
88,294.00,299.48,12.1200,11.8943,294.000000,299.480000,-12.120000,-11.894257,100,100,18420
89,294.00,299.12,12.1200,11.8928,294.000000,299.120000,-12.120000,-11.892771,100,100,18671
90,294.00,298.50,12.0829,11.9005,294.000000,298.500000,-12.082857,-11.900543,100,100,19056
91,294.00,298.68,12.0829,11.9113,294.000000,298.680000,-12.082857,-11.911286,100,100,19287
92,294.00,298.64,12.1543,11.9241,294.000000,298.640000,-12.154286,-11.924057,100,100,19550
93,294.00,298.01,12.1543,11.9237,294.000000,298.010000,-12.154286,-11.923714,100,100,19787
94,294.00,297.85,12.1543,11.9162,294.000000,297.850000,-12.154286,-11.916229,100,100,19961
95,294.00,297.93,12.1543,11.9309,294.000000,297.930000,-12.154286,-11.930886,100,100,20138
96,294.00,298.50,12.1543,11.9485,294.000000,298.500000,-12.154286,-11.948486,100,100,20297
97,294.00,299.21,12.1571,11.9743,294.000000,299.210000,-12.157143,-11.974286,100,100,20458
98,294.00,299.26,12.1571,11.9889,294.000000,299.260000,-12.157143,-11.988914,100,100,20617
99,294.00,299.15,12.1571,12.0052,294.000000,299.150000,-12.157143,-12.005171,100,100,20777
100,294.00,299.28,12.3971,12.0003,294.000000,299.280000,-12.397143,-12.000286,100,100,20942
101,294.00,298.88,12.4229,12.0294,294.000000,298.880000,-12.422857,-12.029400,100,100,21103
102,294.00,298.26,12.4714,12.0414,294.000000,298.260000,-12.471429,-12.041371,100,100,21262
103,294.00,297.40,12.4714,12.0673,294.000000,297.400000,-12.471429,-12.067257,100,100,21428
104,294.00,297.36,12.4714,12.1311,294.000000,297.360000,-12.471429,-12.131143,100,100,21594
105,294.00,297.31,12.4857,12.1970,294.000000,297.310000,-12.485714,-12.197000,100,100,21752
106,294.00,297.72,12.5057,12.2471,294.000000,297.720000,-12.505714,-12.247114,100,100,21908
107,294.00,297.84,12.5257,12.2481,294.000000,297.840000,-12.525714,-12.248086,100,100,22065
108,294.00,297.82,12.5400,12.2725,294.000000,297.820000,-12.540000,-12.272543,100,100,22217
109,294.00,297.56,12.5457,12.2782,294.000000,297.560000,-12.545714,-12.278171,100,100,22375
110,294.00,298.21,12.5486,12.3152,294.000000,298.210000,-12.548571,-12.315171,100,100,22528
111,294.00,297.89,12.5486,12.2929,294.000000,297.890000,-12.548571,-12.292886,100,100,22681
112,294.00,298.66,12.6029,12.3555,294.000000,298.660000,-12.602857,-12.355457,100,100,22839
113,294.00,298.59,12.6029,12.3787,294.000000,298.590000,-12.602857,-12.378743,100,100,22994
114,294.00,298.85,12.6086,12.4017,294.000000,298.850000,-12.608571,-12.401714,100,100,23146
115,294.00,299.03,12.6086,12.4173,294.000000,299.030000,-12.608571,-12.417286,100,100,23302
116,294.00,298.81,12.6543,12.4119,294.000000,298.810000,-12.654286,-12.411857,100,100,23454
117,294.00,298.76,12.6543,12.4172,294.000000,298.760000,-12.654286,-12.417171,100,100,23604
118,294.00,299.07,12.6543,12.4411,294.000000,299.070000,-12.654286,-12.441057,100,100,23756
119,294.00,298.67,12.6543,12.4333,294.000000,298.670000,-12.654286,-12.433343,100,100,23911
120,294.00,298.89,12.6543,12.4510,294.000000,298.890000,-12.654286,-12.451000,100,100,24066
121,294.00,299.52,12.6543,12.4784,294.000000,299.520000,-12.654286,-12.478400,100,100,24214
122,294.00,298.83,12.6800,12.4707,294.000000,298.830000,-12.680000,-12.470714,100,100,24371
123,294.00,298.55,12.6800,12.4756,294.000000,298.550000,-12.680000,-12.475600,100,100,24528
124,294.00,297.88,12.6800,12.4625,294.000000,297.880000,-12.680000,-12.462486,100,100,24688
125,294.00,298.15,12.6743,12.5036,294.000000,298.150000,-12.674286,-12.503629,100,100,24850
126,294.00,297.91,12.6971,12.5145,294.000000,297.910000,-12.697143,-12.514457,100,100,25015
127,294.00,297.58,12.7371,12.5169,294.000000,297.580000,-12.737143,-12.516943,100,100,25178
128,294.00,297.74,12.7371,12.5393,294.000000,297.740000,-12.737143,-12.539343,100,100,25340
129,294.00,297.04,12.7371,12.5331,294.000000,297.040000,-12.737143,-12.533114,100,100,25501
130,294.00,297.24,12.7286,12.5602,294.000000,297.240000,-12.728571,-12.560229,100,100,25664
131,294.00,297.07,12.8114,12.5722,294.000000,297.070000,-12.811429,-12.572229,100,100,25827
132,294.00,296.44,12.8114,12.5625,294.000000,296.440000,-12.811429,-12.562514,100,100,26004
133,294.00,296.67,12.8371,12.5759,294.000000,296.670000,-12.837143,-12.575943,100,100,26167
134,294.00,296.58,12.8371,12.5796,294.000000,296.580000,-12.837143,-12.579571,100,100,26339
135,294.00,297.22,12.8371,12.6144,294.000000,297.220000,-12.837143,-12.614429,100,100,26505
136,294.00,296.93,12.8371,12.6133,294.000000,296.930000,-12.837143,-12.613343,100,100,26672
137,294.00,297.41,12.8371,12.6515,294.000000,297.410000,-12.837143,-12.651514,100,100,26838
138,294.00,297.73,12.8571,12.6721,294.000000,297.730000,-12.857143,-12.672057,100,100,27003
139,294.00,297.79,12.8571,12.6741,294.000000,297.790000,-12.857143,-12.674114,100,100,27163
140,294.00,297.55,12.8857,12.6712,294.000000,297.550000,-12.885714,-12.671229,100,100,27338
141,294.00,298.08,12.9029,12.7001,294.000000,298.080000,-12.902857,-12.700086,100,100,27510
142,294.00,298.13,12.9029,12.7165,294.000000,298.130000,-12.902857,-12.716543,100,100,27672
143,294.00,298.36,12.9029,12.7264,294.000000,298.360000,-12.902857,-12.726400,100,100,27840
144,294.00,298.12,12.9029,12.7227,294.000000,298.120000,-12.902857,-12.722686,100,100,28006
145,294.00,298.61,12.9086,12.7534,294.000000,298.610000,-12.908571,-12.753371,100,100,28167
146,294.00,297.99,12.9486,12.7338,294.000000,297.990000,-12.948571,-12.733800,100,100,28335
147,294.00,297.94,12.9486,12.7365,294.000000,297.940000,-12.948571,-12.736514,100,100,28503
148,294.00,297.79,12.9486,12.7537,294.000000,297.790000,-12.948571,-12.753743,100,100,28674
149,294.00,298.17,13.0171,12.7725,294.000000,298.170000,-13.017143,-12.772457,100,100,28857
150,294.00,298.59,13.0171,12.7952,294.000000,298.590000,-13.017143,-12.795200,100,100,29033
151,294.00,299.26,13.0171,12.8188,294.000000,299.260000,-13.017143,-12.818800,100,100,29206
152,294.00,299.46,13.0171,12.8327,294.000000,299.460000,-13.017143,-12.832714,100,100,29377
153,294.00,299.90,13.0171,12.8514,294.000000,299.900000,-13.017143,-12.851429,100,100,29548
154,294.00,300.06,13.0314,12.8734,294.000000,300.060000,-13.031429,-12.873400,100,100,29718
155,294.00,300.29,13.0571,12.8847,294.000000,300.290000,-13.057143,-12.884714,100,100,29894
156,294.00,299.31,13.0571,12.8782,294.000000,299.310000,-13.057143,-12.878171,100,100,30073
157,294.00,299.32,13.0571,12.8915,294.000000,299.320000,-13.057143,-12.891514,100,100,30249
158,294.00,299.36,13.1057,12.9032,294.000000,299.360000,-13.105714,-12.903171,100,100,30430
159,294.00,299.84,13.1657,12.9274,294.000000,299.840000,-13.165714,-12.927400,100,100,30600
160,294.00,300.45,13.1657,12.9441,294.000000,300.450000,-13.165714,-12.944143,100,100,30777
161,294.00,299.39,13.1657,12.9321,294.000000,299.390000,-13.165714,-12.932143,100,100,30998
162,294.00,298.99,13.1800,12.9412,294.000000,298.990000,-13.180000,-12.941171,100,100,31175
163,294.00,298.50,13.1800,12.9357,294.000000,298.500000,-13.180000,-12.935743,100,100,31356
164,294.00,298.72,13.1800,12.9546,294.000000,298.720000,-13.180000,-12.954629,100,100,31534
165,294.00,298.18,13.1971,12.9541,294.000000,298.180000,-13.197143,-12.954086,100,100,31711
166,294.00,297.85,13.1971,12.9592,294.000000,297.850000,-13.197143,-12.959171,100,100,31893
167,294.00,298.37,13.1971,12.9709,294.000000,298.370000,-13.197143,-12.970914,100,100,32073
168,294.00,298.27,13.1971,12.9829,294.000000,298.270000,-13.197143,-12.982914,100,100,32256
169,294.00,298.16,13.1914,12.9807,294.000000,298.160000,-13.191429,-12.980743,100,100,32436
170,294.00,298.63,13.2343,13.0168,294.000000,298.630000,-13.234286,-13.016800,100,100,32611
171,294.00,298.35,13.2343,13.0175,294.000000,298.350000,-13.234286,-13.017457,100,100,32790
172,294.00,298.47,13.2343,13.0227,294.000000,298.470000,-13.234286,-13.022714,100,100,32969
173,294.00,298.47,13.2343,13.0267,294.000000,298.470000,-13.234286,-13.026686,100,100,33146
174,294.00,297.92,13.2743,13.0429,294.000000,297.920000,-13.274286,-13.042914,100,100,33326
175,294.00,298.35,13.2514,13.0726,294.000000,298.350000,-13.251429,-13.072571,100,100,33503
176,294.00,298.59,13.2314,13.0967,294.000000,298.590000,-13.231429,-13.096743,100,100,33682
177,294.00,298.17,13.2457,13.0695,294.000000,298.170000,-13.245714,-13.069514,100,100,33864
178,294.00,297.99,13.2457,13.0842,294.000000,297.990000,-13.245714,-13.084171,100,100,34043
179,294.00,297.71,13.2829,13.0912,294.000000,297.710000,-13.282857,-13.091229,100,100,34218
180,294.00,297.89,13.3057,13.0987,294.000000,297.890000,-13.305714,-13.098686,100,100,34402
181,294.00,297.83,13.3143,13.1066,294.000000,297.830000,-13.314286,-13.106600,100,100,34578
182,294.00,298.03,13.3143,13.1270,294.000000,298.030000,-13.314286,-13.126971,100,100,34758
183,294.00,298.17,13.3143,13.1360,294.000000,298.170000,-13.314286,-13.135971,100,100,34944
184,294.00,298.28,13.3886,13.1480,294.000000,298.280000,-13.388571,-13.148029,100,100,35127
185,294.00,298.03,13.3143,13.1560,294.000000,298.030000,-13.314286,-13.156000,100,100,35305
186,294.00,298.17,13.3571,13.1720,294.000000,298.170000,-13.357143,-13.172000,100,100,35481
187,294.00,298.21,13.3257,13.1831,294.000000,298.210000,-13.325714,-13.183057,100,100,35656
188,294.00,298.82,13.3343,13.2050,294.000000,298.820000,-13.334286,-13.205000,100,100,35834
189,294.00,298.74,13.3343,13.2062,294.000000,298.740000,-13.334286,-13.206229,100,100,36016
190,294.00,299.02,13.3343,13.2191,294.000000,299.020000,-13.334286,-13.219114,100,100,36190
191,294.00,299.01,13.3486,13.2238,294.000000,299.010000,-13.348571,-13.223829,100,100,36369
192,294.00,298.56,13.3514,13.2213,294.000000,298.560000,-13.351429,-13.221343,100,100,36550
193,294.00,298.60,13.3514,13.2295,294.000000,298.600000,-13.351429,-13.229543,100,100,36733
194,294.00,299.18,13.3514,13.2456,294.000000,299.180000,-13.351429,-13.245571,100,100,36914
195,294.00,299.69,13.3514,13.2627,294.000000,299.690000,-13.351429,-13.262686,100,100,37097
196,294.00,299.27,13.4543,13.2688,294.000000,299.270000,-13.454286,-13.268800,100,100,37275
197,294.00,299.04,13.4543,13.2754,294.000000,299.040000,-13.454286,-13.275400,100,100,37454
198,294.00,298.81,13.4000,13.2856,294.000000,298.810000,-13.400000,-13.285571,100,100,37629
199,294.00,298.42,13.4514,13.2913,294.000000,298.420000,-13.451429,-13.291286,100,100,37809
200,294.00,298.81,13.4514,13.3107,294.000000,298.810000,-13.451429,-13.310714,100,100,37996
201,294.00,298.52,13.4514,13.3151,294.000000,298.520000,-13.451429,-13.315143,100,100,38167
202,294.00,298.23,13.4829,13.3180,294.000000,298.230000,-13.482857,-13.318029,100,100,38341
203,294.00,298.51,13.4800,13.3326,294.000000,298.510000,-13.480000,-13.332600,100,100,38512
204,294.00,297.74,13.4600,13.3118,294.000000,297.740000,-13.460000,-13.311771,100,100,38681
205,294.00,297.80,13.4943,13.3193,294.000000,297.800000,-13.494286,-13.319286,100,100,38853
206,294.00,298.19,13.5429,13.3416,294.000000,298.190000,-13.542857,-13.341600,100,100,39034
207,294.00,298.69,13.5657,13.3662,294.000000,298.690000,-13.565714,-13.366229,100,100,39207
208,294.00,298.82,13.5743,13.3773,294.000000,298.820000,-13.574286,-13.377343,100,100,39382
209,294.00,299.17,13.5686,13.3969,294.000000,299.170000,-13.568571,-13.396914,100,100,39557
210,294.00,299.03,13.5686,13.3972,294.000000,299.030000,-13.568571,-13.397171,100,100,39735
211,294.00,299.00,13.5714,13.3944,294.000000,299.000000,-13.571429,-13.394429,100,100,39912
212,294.00,298.78,13.5714,13.3951,294.000000,298.780000,-13.571429,-13.395057,100,100,40098
213,294.00,298.98,13.6114,13.4029,294.000000,298.980000,-13.611429,-13.402943,100,100,40272
214,294.00,299.05,13.6114,13.4038,294.000000,299.050000,-13.611429,-13.403800,100,100,40453
215,294.00,298.93,13.6114,13.4009,294.000000,298.930000,-13.611429,-13.400886,100,100,40623
216,294.00,300.09,13.6286,13.4302,294.000000,300.090000,-13.628571,-13.430229,100,100,40797
217,294.00,299.45,13.6343,13.4303,294.000000,299.450000,-13.634286,-13.430314,100,100,40979
218,294.00,299.75,13.6371,13.4571,294.000000,299.750000,-13.637143,-13.457143,100,100,41152
219,294.00,299.94,13.6600,13.4629,294.000000,299.940000,-13.660000,-13.462943,100,100,41324
220,294.00,298.75,13.6600,13.4283,294.000000,298.750000,-13.660000,-13.428314,100,100,41494
221,294.00,299.13,13.6600,13.4571,294.000000,299.130000,-13.660000,-13.457057,100,100,41664
222,294.00,299.47,13.6600,13.4796,294.000000,299.470000,-13.660000,-13.479571,100,100,41837
223,294.00,299.95,13.6600,13.5033,294.000000,299.950000,-13.660000,-13.503343,100,100,42010
224,294.00,300.22,13.6600,13.5151,294.000000,300.220000,-13.660000,-13.515114,100,100,42177
225,294.00,299.94,13.6943,13.5013,294.000000,299.940000,-13.694286,-13.501314,100,100,42356
226,294.00,300.37,13.6943,13.5195,294.000000,300.370000,-13.694286,-13.519543,100,100,42531
227,294.00,299.80,13.6943,13.5037,294.000000,299.800000,-13.694286,-13.503657,100,100,42711
228,294.00,300.19,13.6943,13.5136,294.000000,300.190000,-13.694286,-13.513629,100,100,42894
229,294.00,300.40,13.6771,13.5134,294.000000,300.400000,-13.677143,-13.513371,100,100,43071
230,294.00,300.38,13.6771,13.5246,294.000000,300.380000,-13.677143,-13.524629,100,100,43243
231,294.00,300.17,13.6914,13.5209,294.000000,300.170000,-13.691429,-13.520857,100,100,43422
232,294.00,300.31,13.6914,13.5258,294.000000,300.310000,-13.691429,-13.525829,100,100,43602
233,294.00,300.27,13.6914,13.5165,294.000000,300.270000,-13.691429,-13.516486,100,100,43779
234,294.00,300.06,13.6914,13.5150,294.000000,300.060000,-13.691429,-13.515000,100,100,43964
235,294.00,299.94,13.6971,13.5095,294.000000,299.940000,-13.697143,-13.509543,100,100,44144
236,294.00,300.17,13.6971,13.5185,294.000000,300.170000,-13.697143,-13.518457,100,100,44322
237,294.00,300.42,13.6971,13.5241,294.000000,300.420000,-13.697143,-13.524114,100,100,44493
238,294.00,300.57,13.6971,13.5303,294.000000,300.570000,-13.697143,-13.530257,100,100,44666
239,294.00,300.33,13.6971,13.5066,294.000000,300.330000,-13.697143,-13.506600,100,100,44848
240,294.00,300.95,13.6971,13.5368,294.000000,300.950000,-13.697143,-13.536829,100,100,45029
241,294.00,300.57,13.6971,13.5266,294.000000,300.570000,-13.697143,-13.526629,100,100,45203
242,294.00,300.25,13.6971,13.5251,294.000000,300.250000,-13.697143,-13.525057,100,100,45383
243,294.00,301.14,13.6971,13.5505,294.000000,301.140000,-13.697143,-13.550543,100,100,45559
244,294.00,300.61,13.7000,13.5376,294.000000,300.610000,-13.700000,-13.537571,100,100,45734
245,294.00,300.88,13.7086,13.5473,294.000000,300.880000,-13.708571,-13.547314,100,100,45917
246,294.00,300.46,13.7086,13.5440,294.000000,300.460000,-13.708571,-13.544000,100,100,46098
247,294.00,300.38,13.7086,13.5420,294.000000,300.380000,-13.708571,-13.541971,100,100,46272
248,294.00,299.99,13.7086,13.5294,294.000000,299.990000,-13.708571,-13.529371,100,100,46455
249,294.00,300.51,13.7086,13.5466,294.000000,300.510000,-13.708571,-13.546571,100,100,46637
250,294.00,299.66,13.7286,13.5421,294.000000,299.660000,-13.728571,-13.542057,100,100,46824
251,294.00,300.12,13.7286,13.5638,294.000000,300.120000,-13.728571,-13.563829,100,100,47006
