generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
45,294.00,302.93,11.2143,10.8310,294.000000,302.930000,-11.214286,-10.831029,100,100,16384
46,294.00,302.47,11.2171,10.8486,294.000000,302.470000,-11.217143,-10.848629,100,100,16666
47,294.00,302.96,11.2457,10.9089,294.000000,302.960000,-11.245714,-10.908886,100,100,16980
48,294.00,303.20,11.2457,10.9413,294.000000,303.200000,-11.245714,-10.941257,100,100,17276
49,294.00,304.11,11.2714,10.9824,294.000000,304.110000,-11.271429,-10.982400,100,100,17568
50,294.00,303.34,11.2714,10.9625,294.000000,303.340000,-11.271429,-10.962486,100,100,17889
51,294.00,303.94,11.4600,11.0134,294.000000,303.940000,-11.460000,-11.013429,100,100,18174
52,294.00,305.25,11.3771,11.0636,294.000000,305.250000,-11.377143,-11.063629,100,100,18483
53,294.00,304.05,11.3771,11.0510,294.000000,304.050000,-11.377143,-11.051029,100,100,18803
54,294.00,302.90,11.3771,11.0348,294.000000,302.900000,-11.377143,-11.034771,100,100,19136
55,294.00,303.32,11.3771,11.0616,294.000000,303.320000,-11.377143,-11.061571,100,100,19411
56,294.00,302.53,11.3771,11.0446,294.000000,302.530000,-11.377143,-11.044629,100,100,19716
57,294.00,304.82,11.4057,11.1113,294.000000,304.820000,-11.405714,-11.111343,100,100,20030
58,294.00,306.19,11.4057,11.1544,294.000000,306.190000,-11.405714,-11.154371,100,100,20323
59,294.00,304.52,11.4229,11.1433,294.000000,304.520000,-11.422857,-11.143257,100,100,20592
60,294.00,303.40,11.4171,11.1079,294.000000,303.400000,-11.417143,-11.107886,100,100,20911
61,294.00,302.74,11.4171,11.1003,294.000000,302.740000,-11.417143,-11.100314,100,100,21189
62,294.00,303.56,11.4629,11.1192,294.000000,303.560000,-11.462857,-11.119229,100,100,21456
63,294.00,303.99,11.4857,11.1489,294.000000,303.990000,-11.485714,-11.148857,100,100,21753
64,294.00,304.84,11.5229,11.1937,294.000000,304.840000,-11.522857,-11.193714,100,100,22029
65,294.00,303.80,11.5229,11.1648,294.000000,303.800000,-11.522857,-11.164800,100,100,22306
66,294.00,305.56,11.7114,11.2484,294.000000,305.560000,-11.711429,-11.248371,100,100,22609
67,294.00,303.70,11.7114,11.1976,294.000000,303.700000,-11.711429,-11.197571,100,100,22876
68,294.00,304.59,11.7114,11.2160,294.000000,304.590000,-11.711429,-11.216029,100,100,23135
69,294.00,305.80,11.7171,11.2605,294.000000,305.800000,-11.717143,-11.260514,100,100,23415
70,294.00,306.49,11.7171,11.2799,294.000000,306.490000,-11.717143,-11.279943,100,100,23693
71,294.00,306.34,11.7171,11.3009,294.000000,306.340000,-11.717143,-11.300857,100,100,23953
72,294.00,305.19,11.7286,11.2740,294.000000,305.190000,-11.728571,-11.274029,100,100,24210
73,294.00,305.77,11.7371,11.2841,294.000000,305.770000,-11.737143,-11.284143,100,100,24476
74,294.00,303.97,11.7371,11.2545,294.000000,303.970000,-11.737143,-11.254514,100,100,24753
75,294.00,305.15,11.7486,11.3136,294.000000,305.150000,-11.748571,-11.313629,100,100,25017
76,294.00,305.86,11.7686,11.3193,294.000000,305.860000,-11.768571,-11.319314,100,100,25270
77,294.00,302.52,11.7743,11.2367,294.000000,302.520000,-11.774286,-11.236686,100,100,25523
78,294.00,301.54,11.7743,11.2461,294.000000,301.540000,-11.774286,-11.246114,100,100,25781
79,294.00,301.89,11.8114,11.2851,294.000000,301.890000,-11.811429,-11.285086,100,100,26036
80,294.00,301.50,11.8114,11.2815,294.000000,301.500000,-11.811429,-11.281543,100,100,26296
81,294.00,302.10,11.8171,11.3528,294.000000,302.100000,-11.817143,-11.352800,100,100,26552
82,294.00,303.57,11.8686,11.4637,294.000000,303.570000,-11.868571,-11.463686,100,100,26821
83,294.00,302.23,12.0000,11.4302,294.000000,302.230000,-12.000000,-11.430200,100,100,27087
84,294.00,301.30,12.0571,11.4090,294.000000,301.300000,-12.057143,-11.409029,100,100,27347
85,294.00,301.06,12.0629,11.4110,294.000000,301.060000,-12.062857,-11.411029,100,100,27613
86,294.00,301.69,12.0629,11.4618,294.000000,301.690000,-12.062857,-11.461800,100,100,27881
87,294.00,301.49,12.0629,11.4799,294.000000,301.490000,-12.062857,-11.479886,100,100,28148
88,294.00,302.08,12.0629,11.5387,294.000000,302.080000,-12.062857,-11.538743,100,100,28413
89,294.00,302.21,12.0629,11.5564,294.000000,302.210000,-12.062857,-11.556371,100,100,28681
90,294.00,302.24,12.0629,11.5671,294.000000,302.240000,-12.062857,-11.567143,100,100,28945
91,294.00,301.62,12.0771,11.5411,294.000000,301.620000,-12.077143,-11.541114,100,100,29206
92,294.00,302.10,12.0771,11.5728,294.000000,302.100000,-12.077143,-11.572829,100,100,29467
93,294.00,302.73,12.0629,11.6198,294.000000,302.730000,-12.062857,-11.619829,100,100,29726
94,294.00,302.96,12.0629,11.6396,294.000000,302.960000,-12.062857,-11.639600,100,100,29999
95,294.00,304.63,12.1429,11.7060,294.000000,304.630000,-12.142857,-11.705971,100,100,30257
96,294.00,303.84,12.1429,11.6926,294.000000,303.840000,-12.142857,-11.692629,100,100,30512
97,294.00,305.17,12.0943,11.7494,294.000000,305.170000,-12.094286,-11.749429,100,100,30769
98,294.00,303.86,12.1000,11.7172,294.000000,303.860000,-12.100000,-11.717200,100,100,31028
99,294.00,303.55,12.1000,11.7473,294.000000,303.550000,-12.100000,-11.747257,100,100,31294
100,294.00,301.98,12.1857,11.7112,294.000000,301.980000,-12.185714,-11.711200,100,100,31555
101,294.00,302.32,12.1857,11.7616,294.000000,302.320000,-12.185714,-11.761600,100,100,31831
102,294.00,302.24,12.1857,11.7871,294.000000,302.240000,-12.185714,-11.787057,100,100,32107
103,294.00,302.58,12.1857,11.8057,294.000000,302.580000,-12.185714,-11.805714,100,100,32378
104,294.00,303.68,12.1857,11.8600,294.000000,303.680000,-12.185714,-11.859971,100,100,32646
105,294.00,303.36,12.2514,11.8707,294.000000,303.360000,-12.251429,-11.870686,100,100,32934
106,294.00,302.72,12.2286,11.8569,294.000000,302.720000,-12.228571,-11.856943,100,100,33216
107,294.00,302.29,12.2286,11.8507,294.000000,302.290000,-12.228571,-11.850657,100,100,33492
108,294.00,301.79,12.2286,11.8483,294.000000,301.790000,-12.228571,-11.848286,100,100,33772
109,294.00,301.99,12.2286,11.8769,294.000000,301.990000,-12.228571,-11.876886,100,100,34052
110,294.00,302.30,12.2943,11.9039,294.000000,302.300000,-12.294286,-11.903914,100,100,34337
111,294.00,302.71,12.3371,11.9260,294.000000,302.710000,-12.337143,-11.925971,100,100,34614
112,294.00,302.67,12.3371,11.9427,294.000000,302.670000,-12.337143,-11.942686,100,100,34896
113,294.00,302.66,12.3600,11.9735,294.000000,302.660000,-12.360000,-11.973457,100,100,35176
114,294.00,303.13,12.3600,12.0191,294.000000,303.130000,-12.360000,-12.019114,100,100,35450
115,294.00,303.28,12.3600,12.0362,294.000000,303.280000,-12.360000,-12.036229,100,100,35735
116,294.00,303.76,12.3600,12.0716,294.000000,303.760000,-12.360000,-12.071571,100,100,36016
117,294.00,302.74,12.3429,12.0535,294.000000,302.740000,-12.342857,-12.053543,100,100,36296
118,294.00,302.83,12.3229,12.0594,294.000000,302.830000,-12.322857,-12.059371,100,100,36616
119,294.00,301.61,12.3229,12.0434,294.000000,301.610000,-12.322857,-12.043429,100,100,36931
120,294.00,302.03,12.3657,12.0832,294.000000,302.030000,-12.365714,-12.083200,100,100,37263
121,294.00,302.34,12.3657,12.1066,294.000000,302.340000,-12.365714,-12.106629,100,100,37589
122,294.00,301.96,12.3657,12.1176,294.000000,301.960000,-12.365714,-12.117629,100,100,37908
123,294.00,300.55,12.3771,12.0862,294.000000,300.550000,-12.377143,-12.086229,100,100,38300
124,294.00,300.71,12.3657,12.0947,294.000000,300.710000,-12.365714,-12.094657,100,100,38597
125,294.00,301.26,12.3657,12.1227,294.000000,301.260000,-12.365714,-12.122686,100,100,38894
126,294.00,300.95,12.3657,12.1281,294.000000,300.950000,-12.365714,-12.128114,100,100,39215
127,294.00,300.83,12.3657,12.1324,294.000000,300.830000,-12.365714,-12.132400,100,100,39525
128,294.00,300.94,12.3914,12.1406,294.000000,300.940000,-12.391429,-12.140629,100,100,39832
129,294.00,301.17,12.4171,12.1680,294.000000,301.170000,-12.417143,-12.168029,100,100,40144
130,294.00,300.60,12.4171,12.1553,294.000000,300.600000,-12.417143,-12.155343,100,100,40490
131,294.00,300.91,12.4657,12.1735,294.000000,300.910000,-12.465714,-12.173514,100,100,40901
132,294.00,301.14,12.4657,12.1877,294.000000,301.140000,-12.465714,-12.187714,100,100,41193
133,294.00,301.31,12.4657,12.1951,294.000000,301.310000,-12.465714,-12.195114,100,100,41471
134,294.00,301.40,12.5143,12.2075,294.000000,301.400000,-12.514286,-12.207543,100,100,41743
135,294.00,301.81,12.5143,12.2165,294.000000,301.810000,-12.514286,-12.216543,100,100,42008
136,294.00,301.62,12.5143,12.2128,294.000000,301.620000,-12.514286,-12.212771,100,100,42285
137,294.00,301.34,12.5457,12.2136,294.000000,301.340000,-12.545714,-12.213629,100,100,42579
138,294.00,299.58,12.5714,12.1733,294.000000,299.580000,-12.571429,-12.173343,100,100,42914
139,294.00,299.44,12.5714,12.1924,294.000000,299.440000,-12.571429,-12.192400,100,100,43241
140,294.00,299.18,12.5229,12.1881,294.000000,299.180000,-12.522857,-12.188086,100,100,43546
141,294.00,299.34,12.5743,12.2087,294.000000,299.340000,-12.574286,-12.208686,100,100,43848
142,294.00,299.14,12.5571,12.2033,294.000000,299.140000,-12.557143,-12.203257,100,100,44134
143,294.00,298.77,12.5686,12.2176,294.000000,298.770000,-12.568571,-12.217629,100,100,44407
144,294.00,298.99,12.5886,12.2381,294.000000,298.990000,-12.588571,-12.238057,100,100,44699
145,294.00,299.62,12.5886,12.2791,294.000000,299.620000,-12.588571,-12.279143,100,100,44998
146,294.00,299.70,12.5886,12.2901,294.000000,299.700000,-12.588571,-12.290086,100,100,45279
147,294.00,300.61,12.6343,12.3344,294.000000,300.610000,-12.634286,-12.334400,100,100,45597
148,294.00,300.86,12.6343,12.3513,294.000000,300.860000,-12.634286,-12.351314,100,100,45921
149,294.00,301.72,12.6343,12.3737,294.000000,301.720000,-12.634286,-12.373714,100,100,46236
150,294.00,302.22,12.6343,12.4025,294.000000,302.220000,-12.634286,-12.402543,100,100,46519
151,294.00,302.79,12.6343,12.4221,294.000000,302.790000,-12.634286,-12.422114,100,100,46795
152,294.00,302.20,12.6343,12.4162,294.000000,302.200000,-12.634286,-12.416171,100,100,47071
153,294.00,301.86,12.6600,12.4179,294.000000,301.860000,-12.660000,-12.417943,100,100,47336
154,294.00,301.70,12.6543,12.4157,294.000000,301.700000,-12.654286,-12.415743,100,100,47607
155,294.00,301.48,12.6971,12.4009,294.000000,301.480000,-12.697143,-12.400914,100,100,47872
156,294.00,301.64,12.6971,12.4331,294.000000,301.640000,-12.697143,-12.433143,100,100,48128
157,294.00,302.18,12.6971,12.4754,294.000000,302.180000,-12.697143,-12.475371,100,100,48386
158,294.00,301.97,12.7171,12.4731,294.000000,301.970000,-12.717143,-12.473143,100,100,48646
159,294.00,302.07,12.7171,12.5051,294.000000,302.070000,-12.717143,-12.505143,100,100,48908
160,294.00,302.41,12.7171,12.5202,294.000000,302.410000,-12.717143,-12.520200,100,100,49184
161,294.00,302.83,12.7171,12.5216,294.000000,302.830000,-12.717143,-12.521600,100,100,49623
162,294.00,302.34,12.7171,12.5191,294.000000,302.340000,-12.717143,-12.519057,100,100,49984
163,294.00,302.35,12.7400,12.5295,294.000000,302.350000,-12.740000,-12.529514,100,100,50275
164,294.00,301.95,12.7400,12.5351,294.000000,301.950000,-12.740000,-12.535143,100,100,50545
165,294.00,302.47,12.7400,12.5564,294.000000,302.470000,-12.740000,-12.556429,100,100,50810
166,294.00,302.61,12.7486,12.5772,294.000000,302.610000,-12.748571,-12.577171,100,100,51072
167,294.00,301.45,12.7657,12.5525,294.000000,301.450000,-12.765714,-12.552514,100,100,51339
168,294.00,301.42,12.7657,12.5594,294.000000,301.420000,-12.765714,-12.559371,100,100,51595
169,294.00,300.54,12.7657,12.5574,294.000000,300.540000,-12.765714,-12.557400,100,100,51854
170,294.00,299.90,12.7657,12.5425,294.000000,299.900000,-12.765714,-12.542486,100,100,52112
171,294.00,299.33,12.7943,12.5473,294.000000,299.330000,-12.794286,-12.547343,100,100,52374
172,294.00,299.09,12.7657,12.5618,294.000000,299.090000,-12.765714,-12.561771,100,100,52635
173,294.00,298.50,12.8057,12.5461,294.000000,298.500000,-12.805714,-12.546086,100,100,52894
174,294.00,298.47,12.7971,12.5578,294.000000,298.470000,-12.797143,-12.557800,100,100,53158
175,294.00,298.36,12.8029,12.5676,294.000000,298.360000,-12.802857,-12.567629,100,100,53413
176,294.00,298.09,12.8086,12.5709,294.000000,298.090000,-12.808571,-12.570943,100,100,53665
177,294.00,298.50,12.7943,12.6006,294.000000,298.500000,-12.794286,-12.600600,100,100,53920
178,294.00,298.85,12.7943,12.6259,294.000000,298.850000,-12.794286,-12.625943,100,100,54178
179,294.00,299.15,12.7943,12.6500,294.000000,299.150000,-12.794286,-12.649971,100,100,54434
180,294.00,298.74,12.7943,12.6400,294.000000,298.740000,-12.794286,-12.640000,100,100,54687
181,294.00,298.74,12.8029,12.6543,294.000000,298.740000,-12.802857,-12.654257,100,100,54950
182,294.00,298.16,12.8257,12.6469,294.000000,298.160000,-12.825714,-12.646943,100,100,55207
183,294.00,298.37,12.8257,12.6613,294.000000,298.370000,-12.825714,-12.661286,100,100,55455
184,294.00,298.48,12.8257,12.6789,294.000000,298.480000,-12.825714,-12.678886,100,100,55704
185,294.00,298.45,12.9600,12.6819,294.000000,298.450000,-12.960000,-12.681914,100,100,55957
186,294.00,298.45,12.9686,12.6919,294.000000,298.450000,-12.968571,-12.691914,100,100,56203
187,294.00,298.33,12.9686,12.7001,294.000000,298.330000,-12.968571,-12.700143,100,100,56452
188,294.00,298.96,12.9686,12.7208,294.000000,298.960000,-12.968571,-12.720829,100,100,56702
189,294.00,299.03,12.9686,12.7260,294.000000,299.030000,-12.968571,-12.726029,100,100,56952
190,294.00,298.22,12.9686,12.7097,294.000000,298.220000,-12.968571,-12.709743,100,100,57203
191,294.00,297.88,12.9686,12.7027,294.000000,297.880000,-12.968571,-12.702657,100,100,57447
192,294.00,297.65,12.9800,12.7020,294.000000,297.650000,-12.980000,-12.702000,100,100,57696
193,294.00,297.63,12.9800,12.6963,294.000000,297.630000,-12.980000,-12.696257,100,100,57944
194,294.00,297.69,12.9800,12.7028,294.000000,297.690000,-12.980000,-12.702829,100,100,58193
195,294.00,298.03,12.9800,12.7317,294.000000,298.030000,-12.980000,-12.731686,100,100,58435
196,294.00,298.82,12.9800,12.7689,294.000000,298.820000,-12.980000,-12.768857,100,100,58683
197,294.00,298.81,12.9800,12.7635,294.000000,298.810000,-12.980000,-12.763457,100,100,58929
198,294.00,299.31,12.9800,12.7897,294.000000,299.310000,-12.980000,-12.789686,100,100,59171
199,294.00,299.46,12.9914,12.7928,294.000000,299.460000,-12.991429,-12.792771,100,100,59412
200,294.00,299.26,12.9914,12.8004,294.000000,299.260000,-12.991429,-12.800429,100,100,59657
201,294.00,299.35,13.0200,12.8149,294.000000,299.350000,-13.020000,-12.814943,100,100,59907
202,294.00,299.66,13.0200,12.8377,294.000000,299.660000,-13.020000,-12.837714,100,100,60159
203,294.00,298.81,13.0200,12.8269,294.000000,298.810000,-13.020000,-12.826886,100,100,60403
204,294.00,298.98,13.0200,12.8369,294.000000,298.980000,-13.020000,-12.836857,100,100,60646
205,294.00,298.08,13.0971,12.8150,294.000000,298.080000,-13.097143,-12.815029,100,100,60893
206,294.00,298.19,13.0971,12.8384,294.000000,298.190000,-13.097143,-12.838371,100,100,61154
207,294.00,298.33,13.0971,12.8560,294.000000,298.330000,-13.097143,-12.856029,100,100,61411
208,294.00,298.30,13.0943,12.8609,294.000000,298.300000,-13.094286,-12.860914,100,100,61667
209,294.00,298.40,13.0943,12.8750,294.000000,298.400000,-13.094286,-12.875000,100,100,61923
210,294.00,298.26,13.1400,12.8795,294.000000,298.260000,-13.140000,-12.879486,100,100,62171
211,294.00,298.57,13.1400,12.9003,294.000000,298.570000,-13.140000,-12.900257,100,100,62415
212,294.00,298.64,13.1400,12.9183,294.000000,298.640000,-13.140000,-12.918257,100,100,62659
213,294.00,298.52,13.1257,12.9234,294.000000,298.520000,-13.125714,-12.923371,100,100,62904
214,294.00,297.95,13.1257,12.9059,294.000000,297.950000,-13.125714,-12.905886,100,100,63147
215,294.00,297.85,13.1229,12.9125,294.000000,297.850000,-13.122857,-12.912457,100,100,63385
216,294.00,298.55,13.1457,12.9551,294.000000,298.550000,-13.145714,-12.955143,100,100,63628
217,294.00,298.70,13.1257,12.9593,294.000000,298.700000,-13.125714,-12.959343,100,100,63869
218,294.00,298.89,13.1657,12.9726,294.000000,298.890000,-13.165714,-12.972629,100,100,64109
219,294.00,299.13,13.2029,12.9819,294.000000,299.130000,-13.202857,-12.981857,100,100,64350
220,294.00,298.90,13.2086,12.9860,294.000000,298.900000,-13.208571,-12.985971,100,100,64592
221,294.00,298.79,13.2200,12.9916,294.000000,298.790000,-13.220000,-12.991629,100,100,64835
222,294.00,298.82,13.2200,12.9960,294.000000,298.820000,-13.220000,-12.996029,100,100,65079
223,294.00,298.49,13.2486,12.9890,294.000000,298.490000,-13.248571,-12.989000,100,100,65317
224,294.00,297.83,13.2486,12.9561,294.000000,297.830000,-13.248571,-12.956057,100,100,65553
225,294.00,297.87,13.2600,12.9658,294.000000,297.870000,-13.260000,-12.965800,100,100,65795
226,294.00,298.12,13.2571,12.9848,294.000000,298.120000,-13.257143,-12.984771,100,100,66036
227,294.00,298.35,13.2571,12.9982,294.000000,298.350000,-13.257143,-12.998200,100,100,66282
228,294.00,298.15,13.2571,12.9951,294.000000,298.150000,-13.257143,-12.995057,100,100,66524
229,294.00,298.61,13.2571,13.0255,294.000000,298.610000,-13.257143,-13.025457,100,100,66764
230,294.00,298.47,13.2571,13.0354,294.000000,298.470000,-13.257143,-13.035371,100,100,67010
231,294.00,298.16,13.2571,13.0272,294.000000,298.160000,-13.257143,-13.027171,100,100,67255
232,294.00,298.39,13.2743,13.0583,294.000000,298.390000,-13.274286,-13.058343,100,100,67493
233,294.00,298.41,13.2886,13.0564,294.000000,298.410000,-13.288571,-13.056429,100,100,67731
234,294.00,298.01,13.3029,13.0515,294.000000,298.010000,-13.302857,-13.051486,100,100,67974
235,294.00,297.85,13.3114,13.0387,294.000000,297.850000,-13.311429,-13.038657,100,100,68217
236,294.00,298.15,13.3143,13.0515,294.000000,298.150000,-13.314286,-13.051514,100,100,68456
237,294.00,297.90,13.3200,13.0466,294.000000,297.900000,-13.320000,-13.046571,100,100,68714
238,294.00,298.13,13.3200,13.0610,294.000000,298.130000,-13.320000,-13.060971,100,100,68969
239,294.00,298.14,13.3257,13.0726,294.000000,298.140000,-13.325714,-13.072571,100,100,69216
240,294.00,297.61,13.3857,13.0506,294.000000,297.610000,-13.385714,-13.050571,100,100,69459
241,294.00,297.67,13.3857,13.0515,294.000000,297.670000,-13.385714,-13.051514,100,100,69707
242,294.00,298.36,13.3971,13.1094,294.000000,298.360000,-13.397143,-13.109400,100,100,69962
243,294.00,299.05,13.3971,13.1589,294.000000,299.050000,-13.397143,-13.158886,100,100,70209
244,294.00,299.07,13.3857,13.1704,294.000000,299.070000,-13.385714,-13.170371,100,100,70458
245,294.00,298.54,13.3857,13.1740,294.000000,298.540000,-13.385714,-13.173971,100,100,70702
246,294.00,298.30,13.4057,13.1839,294.000000,298.300000,-13.405714,-13.183886,100,100,70963
247,294.00,298.05,13.4057,13.1779,294.000000,298.050000,-13.405714,-13.177886,100,100,71209
248,294.00,298.41,13.3857,13.1965,294.000000,298.410000,-13.385714,-13.196457,100,100,71455
249,294.00,298.95,13.4371,13.2223,294.000000,298.950000,-13.437143,-13.222314,100,100,71703
250,294.00,299.51,13.4286,13.2511,294.000000,299.510000,-13.428571,-13.251143,100,100,71942
251,294.00,299.10,13.4286,13.2419,294.000000,299.100000,-13.428571,-13.241857,100,100,72184
