generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,295.00,295.00,4.3489,4.3489,1,100,171
2,295.00,296.29,4.4110,4.0170,7,100,434
3,294.00,402.46,9.8245,6.6203,26,100,1056
4,294.00,418.85,11.9714,7.3424,71,100,1415
5,294.00,464.58,11.9714,8.4263,86,100,1662
6,294.00,453.92,12.2222,8.3916,92,100,1917
7,294.00,462.54,12.3178,8.6531,95,100,2190
8,294.00,442.91,12.3178,8.3088,100,100,2436
9,294.00,423.81,12.5686,7.9961,100,100,2677
10,294.00,449.02,12.5686,8.6388,100,100,2913
11,294.00,451.83,12.6699,8.7149,99,100,3149
12,294.00,445.03,12.6699,8.6342,100,100,3384
13,294.00,442.59,12.6699,8.5746,100,100,3617
14,294.00,442.92,12.7100,8.5960,100,100,3856
15,294.00,459.98,12.9043,9.0266,100,100,4089
16,294.00,456.56,12.9043,8.9971,100,100,4326
17,294.00,443.51,13.0989,8.7106,100,100,4560
18,294.00,452.91,13.2472,8.9835,100,100,4813
19,294.00,451.61,13.3000,8.9631,100,100,5060
20,294.00,452.35,13.5111,9.0349,100,100,5306
21,294.00,462.76,13.6279,9.2468,99,100,5551
22,294.00,456.29,13.8025,9.2399,100,100,5802
23,294.00,463.51,13.9740,9.4033,99,100,6046
24,294.00,447.65,13.9740,9.0803,100,100,6296
25,294.00,446.68,13.9870,9.1013,100,100,6537
26,294.00,444.76,13.9870,9.0368,100,100,6788
27,294.00,454.83,14.0811,9.3341,100,100,7031
28,294.00,450.32,14.0822,9.2194,100,100,7281
29,294.00,451.15,14.0822,9.2653,100,100,7530
30,294.00,442.90,14.1622,9.1121,100,100,7781
31,294.00,442.60,14.1622,9.0915,100,100,8023
32,294.00,449.25,14.1622,9.3339,100,100,8270
33,294.00,447.44,14.4384,9.3520,100,100,8513
34,294.00,457.96,14.4384,9.5735,100,100,8759
35,294.00,456.18,14.4384,9.5261,100,100,8995
36,294.00,455.69,14.4384,9.5606,100,100,9234
37,294.00,461.93,14.5286,9.6434,100,100,9472
