generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.72,8.8629,8.5183,43,50,341
2,294.00,304.82,8.9743,8.4893,45,50,629
3,294.00,294.93,9.4029,9.2688,15,50,1405
4,294.00,296.27,9.6114,9.4950,15,50,1804
5,294.00,296.38,9.9057,9.7273,16,50,2248
6,294.00,298.64,10.6314,10.1544,22,50,2623
7,294.00,296.87,10.8229,10.4310,30,50,2946
8,294.00,301.40,11.1714,10.9669,50,50,3255
9,294.00,299.82,11.5457,11.1900,50,50,3508
10,294.00,299.66,11.7171,11.4099,50,50,3745
11,294.00,301.10,12.0229,11.6328,50,50,4030
12,294.00,302.36,12.1171,11.8594,50,50,4362
13,294.00,297.92,12.2743,11.9741,50,50,4649
14,294.00,301.64,12.4743,12.2726,50,50,4945
15,294.00,301.10,12.5200,12.3683,50,50,5281
16,294.00,295.98,12.5629,12.4402,50,50,5635
17,294.00,295.56,12.6600,12.5864,50,50,5943
18,294.00,295.92,12.7857,12.6589,50,50,6265
19,294.00,297.18,12.8514,12.7398,50,50,6604
20,294.00,297.04,12.9371,12.7769,50,50,6942
21,294.00,296.56,13.0486,12.8671,50,50,7284
22,294.00,298.02,13.1743,13.0605,50,50,7631
23,294.00,300.70,13.2457,13.1119,50,50,8109
24,294.00,305.26,13.2943,13.1923,50,50,8508
25,294.00,299.36,13.2886,13.2095,50,50,8902
26,294.00,298.52,13.3371,13.2407,50,50,9339
27,294.00,298.32,13.3771,13.2816,50,50,9716
28,294.00,299.00,13.3943,13.3124,50,50,10320
29,295.00,298.60,13.4114,13.3237,50,50,11049
30,295.00,299.98,13.4429,13.3741,50,50,11705
31,295.00,298.52,13.4657,13.3893,50,50,12372
32,295.00,299.86,13.4886,13.4502,50,50,12779
33,295.00,297.88,13.5971,13.4972,50,50,13469
34,295.00,298.00,13.6457,13.5873,50,50,13896
35,295.00,298.12,13.6771,13.6210,50,50,14370
36,295.00,297.08,13.7514,13.6514,50,50,14830
37,295.00,297.42,13.8229,13.7016,50,50,15306
38,295.00,297.34,13.8371,13.7386,50,50,15707
39,295.00,297.84,13.8657,13.8041,50,50,16113
40,295.00,297.98,13.9543,13.8294,50,50,16620
41,295.00,298.12,13.9800,13.8830,50,50,17028
42,295.00,297.54,13.9886,13.8918,50,50,17457
43,295.00,296.58,14.0486,13.9163,50,50,17943
44,295.00,297.32,14.0714,13.9849,50,50,18372
45,295.00,297.48,14.0886,14.0038,50,50,18804
46,295.00,297.30,14.1371,14.0378,50,50,19227
47,295.00,297.58,14.1886,14.1020,50,50,19650
48,295.00,298.12,14.1943,14.1304,50,50,20090
49,295.00,297.00,14.2257,14.1367,50,50,20529
50,295.00,298.22,14.2600,14.1937,50,50,20972
51,295.00,299.72,14.2829,14.2306,50,50,21411
