generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,294.88,4.6728,4.1938,8,100,204
2,299.00,299.00,3.0689,3.0689,1,100,404
3,294.00,414.24,10.5888,6.9827,21,100,987
4,294.00,469.41,11.6742,8.6788,70,100,1272
5,294.00,436.89,12.2330,8.0590,81,100,1515
6,294.00,444.36,12.2330,8.3828,88,100,1756
7,294.00,438.00,12.2330,8.3159,96,100,2035
8,294.00,436.95,12.2330,8.3094,100,100,2296
9,294.00,435.86,12.2453,8.3640,100,100,2533
10,294.00,442.46,12.3269,8.5410,100,100,2792
11,294.00,424.94,12.3269,8.1610,100,100,3024
12,294.00,437.29,12.3269,8.4686,100,100,3250
13,294.00,441.51,12.4059,8.6284,100,100,3484
14,294.00,460.40,12.4059,9.1137,100,100,3710
15,294.00,442.61,12.4059,8.7901,100,100,3943
16,294.00,433.14,12.4231,8.5880,100,100,4167
17,294.00,430.77,12.4510,8.5672,100,100,4396
18,294.00,430.88,12.4510,8.6778,100,100,4625
19,294.00,435.69,12.4854,8.8168,100,100,4852
20,294.00,439.82,12.5102,8.9972,100,100,5075
21,294.00,428.69,12.5714,8.7604,100,100,5297
22,294.00,431.13,12.7071,8.8276,100,100,5528
23,294.00,432.54,12.7071,8.8926,100,100,5754
24,294.00,430.95,12.7071,8.8787,100,100,5985
25,294.00,427.78,12.7071,8.8106,100,100,6208
26,294.00,433.77,12.7071,8.9529,100,100,6437
27,294.00,434.03,12.8061,9.0473,100,100,6661
28,294.00,434.20,12.8061,9.0667,100,100,6891
29,294.00,428.53,12.8061,8.8937,100,100,7114
30,294.00,433.48,12.8061,9.0409,100,100,7339
31,294.00,432.21,12.9271,9.0099,100,100,7566
32,294.00,424.25,12.9271,8.8463,100,100,7789
33,294.00,420.13,12.9271,8.7977,100,100,8015
34,294.00,420.58,12.9681,8.7936,100,100,8237
35,294.00,424.61,12.9681,8.8827,100,100,8472
36,294.00,425.34,12.9681,8.9255,100,100,8696
37,294.00,429.30,12.9681,9.0091,100,100,8935
38,294.00,426.92,12.9787,8.9751,100,100,9159
39,294.00,437.27,12.9787,9.2228,100,100,9385
40,294.00,430.51,12.9787,9.0901,100,100,9613
41,294.00,433.21,13.1505,9.1796,100,100,9840
42,294.00,429.49,13.1505,9.1012,100,100,10066
43,294.00,430.62,13.2268,9.1480,100,100,10287
44,294.00,428.14,13.2268,9.0670,100,100,10521
45,294.00,424.08,13.2268,9.0036,100,100,10747
46,294.00,431.73,13.2268,9.1997,100,100,10979
47,294.00,431.82,13.2268,9.2121,100,100,11214
48,294.00,431.59,13.2268,9.2238,100,100,11443
49,294.00,436.73,13.2268,9.3689,100,100,11675
50,294.00,429.92,13.2268,9.2012,100,100,11905
51,294.00,433.08,13.2268,9.3193,100,100,12147
52,294.00,432.34,13.2474,9.3097,100,100,12378
53,294.00,432.34,13.2474,9.3000,100,100,12610
54,294.00,432.25,13.2474,9.2980,100,100,12839
55,294.00,436.37,13.2474,9.3958,100,100,13066
56,294.00,430.52,13.4845,9.2840,100,100,13293
57,294.00,430.35,13.4845,9.2905,100,100,13525
58,294.00,434.96,13.4845,9.4237,100,100,13747
59,294.00,434.97,13.4845,9.4197,100,100,13978
60,294.00,431.01,13.4845,9.3373,100,100,14203
61,294.00,428.93,13.4845,9.2913,100,100,14431
62,294.00,425.77,13.4848,9.1882,100,100,14657
63,294.00,431.71,13.6559,9.3792,100,100,14885
64,294.00,433.62,13.6559,9.4373,100,100,15111
65,294.00,436.94,13.6559,9.5380,100,100,15347
66,294.00,435.84,13.6559,9.5446,100,100,15606
67,294.00,440.22,13.6735,9.6290,100,100,15834
68,294.00,435.37,13.6735,9.4971,100,100,16064
69,294.00,429.79,13.6735,9.3731,100,100,16289
70,294.00,431.56,13.7391,9.4208,100,100,16530
