generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.60,8.7714,8.4891,43,50,296
2,294.00,304.65,8.9314,8.4694,43,50,559
3,294.00,299.00,9.4457,9.1214,27,50,1305
4,294.00,299.85,10.1314,9.6649,40,50,1654
5,294.00,297.50,10.5971,10.2067,50,50,2028
6,294.00,298.20,11.1686,10.5465,50,50,2355
7,294.00,300.76,11.2514,10.9606,50,50,2711
8,294.00,298.34,11.4514,11.1059,50,50,3162
9,294.00,296.76,11.5143,11.0822,50,50,3530
10,294.00,297.14,11.6486,11.1863,50,50,3897
11,294.00,298.04,11.6857,11.3791,50,50,4261
12,294.00,298.26,11.8486,11.5515,50,50,4614
13,294.00,298.36,11.9600,11.6413,50,50,4970
14,294.00,297.62,12.0057,11.6583,50,50,5327
15,294.00,299.28,12.1286,11.8913,50,50,5699
16,294.00,296.86,12.1829,11.8753,50,50,6101
17,294.00,297.08,12.2829,11.9497,50,50,6482
18,294.00,298.08,12.4057,12.1277,50,50,6874
19,294.00,298.56,12.4800,12.2339,50,50,7276
20,294.00,298.94,12.5029,12.3028,50,50,7685
21,294.00,296.84,12.6829,12.3610,50,50,8113
22,294.00,296.90,12.7771,12.5522,50,50,8549
23,294.00,296.94,12.8343,12.6435,50,50,8984
24,294.00,297.12,12.9971,12.8114,50,50,9437
25,294.00,297.04,13.0371,12.9195,50,50,9984
26,294.00,297.14,13.1229,12.9978,50,50,10450
27,294.00,296.70,13.1914,13.0424,50,50,10918
28,294.00,297.02,13.2286,13.0874,50,50,11381
29,294.00,297.34,13.2486,13.1422,50,50,11856
30,294.00,296.88,13.3143,13.1666,50,50,12314
31,294.00,300.60,13.4714,13.3011,50,50,12802
32,294.00,300.64,13.4514,13.2977,50,50,13279
33,294.00,299.66,13.4657,13.3059,50,50,13756
34,294.00,301.26,13.5000,13.4071,50,50,14244
35,294.00,296.94,13.5600,13.3543,50,50,14716
36,294.00,296.52,13.5971,13.4377,50,50,15259
37,294.00,297.78,13.6857,13.4946,50,50,15716
38,294.00,299.84,13.6571,13.5862,50,50,16192
39,294.00,298.24,13.6657,13.5390,50,50,16659
40,294.00,297.16,13.6657,13.5799,50,50,17122
41,294.00,300.10,13.7629,13.6750,50,50,17573
42,294.00,299.72,13.7657,13.7163,50,50,18032
43,294.00,297.52,13.8114,13.7427,50,50,18488
44,294.00,297.90,13.8314,13.7575,50,50,18941
45,294.00,297.88,13.9029,13.7842,50,50,19375
46,294.00,298.94,13.9171,13.8267,50,50,19818
47,294.00,300.74,13.9343,13.8653,50,50,20273
48,294.00,297.84,13.9571,13.8306,50,50,20732
49,294.00,298.88,13.9743,13.9130,50,50,21190
50,294.00,298.38,14.0114,13.9211,50,50,21636
51,294.00,297.72,14.0114,13.9166,50,50,22088
