generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
43,294.00,298.39,11.3057,10.9584,294.000000,298.387500,-11.305714,-10.958429,80,100,12967
44,294.00,298.37,11.3314,10.9859,294.000000,298.373626,-11.331429,-10.985934,91,100,13333
45,294.00,297.90,11.3314,10.9890,294.000000,297.900000,-11.331429,-10.989048,90,100,13561
46,294.00,297.77,11.3314,11.0284,294.000000,297.773810,-11.331429,-11.028401,84,100,13908
47,294.00,298.00,11.3314,11.0696,294.000000,298.000000,-11.331429,-11.069559,81,100,14452
48,294.00,298.01,11.4029,11.0907,294.000000,298.011111,-11.402857,-11.090698,90,100,14852
49,294.00,297.92,11.4943,11.1071,294.000000,297.924731,-11.494286,-11.107127,93,100,15135
50,294.00,298.29,11.5114,11.1468,294.000000,298.294737,-11.511429,-11.146827,95,100,15400
51,294.00,298.26,11.6286,11.1699,294.000000,298.260000,-11.628571,-11.169857,100,100,15712
52,294.00,298.25,11.6286,11.1930,294.000000,298.250000,-11.628571,-11.193029,100,100,16146
53,294.00,298.44,11.6286,11.2413,294.000000,298.440000,-11.628571,-11.241286,100,100,16582
54,294.00,299.08,11.7057,11.3133,294.000000,299.080000,-11.705714,-11.313314,100,100,16886
55,294.00,299.11,11.7457,11.3521,294.000000,299.110000,-11.745714,-11.352143,100,100,17205
56,294.00,299.25,11.8600,11.3912,294.000000,299.250000,-11.860000,-11.391171,100,100,17563
57,294.00,298.80,11.7714,11.3907,294.000000,298.800000,-11.771429,-11.390743,100,100,17932
58,294.00,299.46,11.8086,11.4629,294.000000,299.460000,-11.808571,-11.462886,100,100,18264
59,294.00,299.62,11.8714,11.5165,294.000000,299.620000,-11.871429,-11.516486,100,100,18615
60,294.00,299.68,11.8714,11.5482,294.000000,299.680000,-11.871429,-11.548229,100,100,19020
61,294.00,298.34,11.9543,11.5123,294.000000,298.340000,-11.954286,-11.512257,100,100,19424
62,294.00,298.60,11.9543,11.5519,294.000000,298.600000,-11.954286,-11.551886,100,100,19882
63,294.00,298.27,11.9543,11.5665,294.000000,298.270000,-11.954286,-11.566457,100,100,20246
64,294.00,298.59,12.0800,11.6210,294.000000,298.590000,-12.080000,-11.621000,100,100,20815
65,294.00,299.32,12.1114,11.6845,294.000000,299.320000,-12.111429,-11.684514,100,100,21112
66,294.00,299.31,12.1114,11.7122,294.000000,299.310000,-12.111429,-11.712229,100,100,21401
67,294.00,299.58,12.1114,11.7663,294.000000,299.580000,-12.111429,-11.766314,100,100,21707
68,294.00,299.81,12.1114,11.7928,294.000000,299.810000,-12.111429,-11.792829,100,100,22031
69,294.00,300.96,12.1200,11.8527,294.000000,300.960000,-12.120000,-11.852686,100,100,22296
70,294.00,300.08,12.2029,11.8555,294.000000,300.080000,-12.202857,-11.855457,100,100,22598
71,294.00,300.20,12.2029,11.8768,294.000000,300.200000,-12.202857,-11.876829,100,100,22851
72,294.00,299.78,12.2029,11.8720,294.000000,299.780000,-12.202857,-11.872029,100,100,23199
73,294.00,299.29,12.2029,11.8695,294.000000,299.290000,-12.202857,-11.869457,100,100,23540
74,294.00,298.96,12.2029,11.8896,294.000000,298.960000,-12.202857,-11.889571,100,100,23814
75,294.00,299.04,12.2286,11.9109,294.000000,299.040000,-12.228571,-11.910914,100,100,24116
76,294.00,299.04,12.2600,11.9280,294.000000,299.040000,-12.260000,-11.928029,100,100,24500
77,294.00,298.93,12.2600,11.9317,294.000000,298.930000,-12.260000,-11.931686,100,100,24765
78,294.00,298.94,12.3143,11.9737,294.000000,298.940000,-12.314286,-11.973657,100,100,25028
79,294.00,299.34,12.2600,12.0202,294.000000,299.340000,-12.260000,-12.020229,100,100,25289
80,294.00,299.71,12.2600,12.0593,294.000000,299.710000,-12.260000,-12.059314,100,100,25545
81,294.00,299.37,12.2714,12.0545,294.000000,299.370000,-12.271429,-12.054486,100,100,25823
82,294.00,298.47,12.3057,12.0474,294.000000,298.470000,-12.305714,-12.047429,100,100,26078
83,294.00,298.06,12.3229,12.0250,294.000000,298.060000,-12.322857,-12.025000,100,100,26349
84,294.00,297.95,12.3229,12.0343,294.000000,297.950000,-12.322857,-12.034286,100,100,26606
85,294.00,298.16,12.3229,12.0658,294.000000,298.160000,-12.322857,-12.065800,100,100,26968
86,294.00,297.86,12.3343,12.0491,294.000000,297.860000,-12.334286,-12.049086,100,100,27250
87,294.00,298.21,12.3400,12.1148,294.000000,298.210000,-12.340000,-12.114829,100,100,27529
88,294.00,297.76,12.3514,12.1169,294.000000,297.760000,-12.351429,-12.116914,100,100,27937
89,294.00,297.98,12.3943,12.1310,294.000000,297.980000,-12.394286,-12.131000,100,100,28379
90,294.00,298.13,12.3657,12.1501,294.000000,298.130000,-12.365714,-12.150114,100,100,28754
91,294.00,298.42,12.4314,12.1567,294.000000,298.420000,-12.431429,-12.156686,100,100,29045
92,294.00,297.98,12.4314,12.1569,294.000000,297.980000,-12.431429,-12.156914,100,100,29330
93,294.00,297.80,12.4314,12.1748,294.000000,297.800000,-12.431429,-12.174829,100,100,29599
94,294.00,297.35,12.4086,12.1555,294.000000,297.350000,-12.408571,-12.155457,100,100,29957
95,294.00,297.39,12.5000,12.1841,294.000000,297.390000,-12.500000,-12.184114,100,100,30308
96,294.00,297.00,12.5000,12.1638,294.000000,297.000000,-12.500000,-12.163800,100,100,30701
97,294.00,297.64,12.5229,12.2744,294.000000,297.640000,-12.522857,-12.274400,100,100,31155
98,294.00,297.80,12.5229,12.2837,294.000000,297.800000,-12.522857,-12.283657,100,100,31556
99,294.00,297.53,12.5000,12.2993,294.000000,297.530000,-12.500000,-12.299314,100,100,32008
100,294.00,297.42,12.5057,12.3024,294.000000,297.420000,-12.505714,-12.302429,100,100,32376
101,294.00,297.08,12.4971,12.2972,294.000000,297.080000,-12.497143,-12.297200,100,100,32782
102,294.00,296.93,12.5514,12.3094,294.000000,296.930000,-12.551429,-12.309429,100,100,33218
103,294.00,297.38,12.5514,12.3558,294.000000,297.380000,-12.551429,-12.355771,100,100,33595
104,294.00,297.22,12.5629,12.3557,294.000000,297.220000,-12.562857,-12.355657,100,100,33987
105,294.00,296.96,12.5886,12.3564,294.000000,296.960000,-12.588571,-12.356371,100,100,34357
106,294.00,296.98,12.5886,12.3530,294.000000,296.980000,-12.588571,-12.353000,100,100,34759
107,294.00,296.87,12.5886,12.3671,294.000000,296.870000,-12.588571,-12.367143,100,100,35122
108,294.00,297.21,12.5971,12.4087,294.000000,297.210000,-12.597143,-12.408743,100,100,35373
109,294.00,297.28,12.6171,12.4111,294.000000,297.280000,-12.617143,-12.411143,100,100,35778
110,294.00,297.21,12.6857,12.4353,294.000000,297.210000,-12.685714,-12.435343,100,100,36115
111,294.00,297.30,12.6857,12.4372,294.000000,297.300000,-12.685714,-12.437171,100,100,36642
112,294.00,296.77,12.6857,12.4082,294.000000,296.770000,-12.685714,-12.408200,100,100,37094
113,294.00,297.05,12.6857,12.4325,294.000000,297.050000,-12.685714,-12.432514,100,100,37587
114,294.00,297.18,12.6857,12.4721,294.000000,297.180000,-12.685714,-12.472143,100,100,37854
115,294.00,297.32,12.7000,12.4859,294.000000,297.320000,-12.700000,-12.485914,100,100,38079
116,294.00,297.26,12.7000,12.4908,294.000000,297.260000,-12.700000,-12.490800,100,100,38285
117,294.00,297.21,12.6829,12.4694,294.000000,297.210000,-12.682857,-12.469429,100,100,38691
118,294.00,297.24,12.6829,12.4629,294.000000,297.240000,-12.682857,-12.462857,100,100,39059
119,294.00,297.41,12.6829,12.4871,294.000000,297.410000,-12.682857,-12.487114,100,100,39419
120,294.00,297.36,12.6829,12.5041,294.000000,297.360000,-12.682857,-12.504086,100,100,39650
121,294.00,297.90,12.6829,12.5404,294.000000,297.900000,-12.682857,-12.540429,100,100,39866
122,294.00,297.69,12.6914,12.5452,294.000000,297.690000,-12.691429,-12.545171,100,100,40105
123,294.00,297.12,12.7143,12.5226,294.000000,297.120000,-12.714286,-12.522629,100,100,40353
124,294.00,297.47,12.7143,12.5389,294.000000,297.470000,-12.714286,-12.538886,100,100,40583
125,294.00,297.66,12.7143,12.5450,294.000000,297.660000,-12.714286,-12.545029,100,100,40825
126,294.00,297.68,12.7143,12.5553,294.000000,297.680000,-12.714286,-12.555257,100,100,41036
127,294.00,297.66,12.7800,12.5575,294.000000,297.660000,-12.780000,-12.557514,100,100,41258
128,294.00,297.68,12.7800,12.5663,294.000000,297.680000,-12.780000,-12.566314,100,100,41473
129,294.00,297.60,12.7800,12.5853,294.000000,297.600000,-12.780000,-12.585257,100,100,41687
130,294.00,297.53,12.8086,12.5749,294.000000,297.530000,-12.808571,-12.574857,100,100,41912
131,294.00,297.44,12.8286,12.5973,294.000000,297.440000,-12.828571,-12.597343,100,100,42123
132,294.00,297.62,12.8229,12.6046,294.000000,297.620000,-12.822857,-12.604629,100,100,42342
133,294.00,297.14,12.8343,12.6075,294.000000,297.140000,-12.834286,-12.607514,100,100,42552
134,294.00,297.20,12.8343,12.6163,294.000000,297.200000,-12.834286,-12.616286,100,100,42782
135,294.00,297.07,12.8686,12.6381,294.000000,297.070000,-12.868571,-12.638114,100,100,43003
136,294.00,296.98,12.8686,12.6403,294.000000,296.980000,-12.868571,-12.640343,100,100,43361
137,294.00,297.19,12.8686,12.6629,294.000000,297.190000,-12.868571,-12.662914,100,100,43608
138,294.00,297.34,12.8686,12.6714,294.000000,297.340000,-12.868571,-12.671371,100,100,43867
139,294.00,297.67,12.8686,12.6955,294.000000,297.670000,-12.868571,-12.695543,100,100,44094
140,294.00,297.66,12.8829,12.7050,294.000000,297.660000,-12.882857,-12.704971,100,100,44323
141,294.00,297.82,12.8829,12.7254,294.000000,297.820000,-12.882857,-12.725429,100,100,44532
142,294.00,297.82,12.8943,12.7377,294.000000,297.820000,-12.894286,-12.737743,100,100,44748
143,294.00,297.79,12.8943,12.7416,294.000000,297.790000,-12.894286,-12.741571,100,100,44967
144,294.00,297.97,12.9029,12.7459,294.000000,297.970000,-12.902857,-12.745914,100,100,45207
145,294.00,297.92,12.9029,12.7506,294.000000,297.920000,-12.902857,-12.750571,100,100,45446
146,294.00,297.55,12.9229,12.7435,294.000000,297.550000,-12.922857,-12.743457,100,100,45680
147,294.00,297.89,12.9086,12.7621,294.000000,297.890000,-12.908571,-12.762114,100,100,45933
148,294.00,298.28,12.9314,12.7829,294.000000,298.280000,-12.931429,-12.782914,100,100,46168
149,294.00,298.41,12.9314,12.7826,294.000000,298.410000,-12.931429,-12.782571,100,100,46388
150,294.00,298.37,12.9400,12.7747,294.000000,298.370000,-12.940000,-12.774714,100,100,46630
151,294.00,297.99,12.9914,12.7631,294.000000,297.990000,-12.991429,-12.763114,100,100,46890
152,294.00,297.82,13.0086,12.7576,294.000000,297.820000,-13.008571,-12.757571,100,100,47131
153,294.00,298.11,13.0086,12.7977,294.000000,298.110000,-13.008571,-12.797657,100,100,47377
154,294.00,298.59,13.0086,12.8126,294.000000,298.590000,-13.008571,-12.812629,100,100,47600
155,294.00,298.92,13.0086,12.8249,294.000000,298.920000,-13.008571,-12.824886,100,100,47840
156,294.00,299.01,12.9971,12.8192,294.000000,299.010000,-12.997143,-12.819229,100,100,48079
157,294.00,299.64,13.0114,12.8389,294.000000,299.640000,-13.011429,-12.838914,100,100,48301
158,294.00,298.86,13.0114,12.8264,294.000000,298.860000,-13.011429,-12.826400,100,100,48543
159,294.00,298.77,13.0114,12.8284,294.000000,298.770000,-13.011429,-12.828429,100,100,48775
160,294.00,298.83,13.0114,12.8307,294.000000,298.830000,-13.011429,-12.830714,100,100,48998
161,294.00,299.03,13.0114,12.8386,294.000000,299.030000,-13.011429,-12.838600,100,100,49225
162,294.00,299.15,13.0114,12.8551,294.000000,299.150000,-13.011429,-12.855114,100,100,49448
163,294.00,299.22,13.0200,12.8580,294.000000,299.220000,-13.020000,-12.858000,100,100,49689
164,294.00,299.33,13.0200,12.8704,294.000000,299.330000,-13.020000,-12.870400,100,100,49923
165,294.00,299.29,13.0200,12.8615,294.000000,299.290000,-13.020000,-12.861457,100,100,50155
166,294.00,298.90,13.0200,12.8521,294.000000,298.900000,-13.020000,-12.852086,100,100,50388
167,294.00,298.49,13.0600,12.8357,294.000000,298.490000,-13.060000,-12.835743,100,100,50609
168,294.00,298.84,13.0600,12.8311,294.000000,298.840000,-13.060000,-12.831086,100,100,50850
169,294.00,299.49,13.0600,12.8644,294.000000,299.490000,-13.060000,-12.864429,100,100,51077
170,294.00,299.48,13.0314,12.8658,294.000000,299.480000,-13.031429,-12.865829,100,100,51305
171,294.00,299.24,13.0486,12.8552,294.000000,299.240000,-13.048571,-12.855200,100,100,51528
172,294.00,299.47,13.0486,12.8640,294.000000,299.470000,-13.048571,-12.864029,100,100,51770
173,294.00,300.00,13.0486,12.8859,294.000000,300.000000,-13.048571,-12.885914,100,100,52017
174,294.00,300.53,13.0486,12.9028,294.000000,300.530000,-13.048571,-12.902771,100,100,52242
175,294.00,300.03,13.0514,12.8736,294.000000,300.030000,-13.051429,-12.873629,100,100,52468
176,294.00,299.91,13.0514,12.8812,294.000000,299.910000,-13.051429,-12.881229,100,100,52694
177,294.00,299.63,13.0514,12.8699,294.000000,299.630000,-13.051429,-12.869886,100,100,52928
178,294.00,299.53,13.0486,12.8606,294.000000,299.530000,-13.048571,-12.860600,100,100,53162
179,294.00,299.99,13.0543,12.8738,294.000000,299.990000,-13.054286,-12.873771,100,100,53387
180,294.00,300.19,13.0429,12.8757,294.000000,300.190000,-13.042857,-12.875743,100,100,53616
181,294.00,301.13,13.0429,12.8919,294.000000,301.130000,-13.042857,-12.891943,100,100,53854
182,294.00,301.23,13.0543,12.8929,294.000000,301.230000,-13.054286,-12.892886,100,100,54085
183,294.00,301.07,13.0686,12.8919,294.000000,301.070000,-13.068571,-12.891886,100,100,54316
184,294.00,300.58,13.0686,12.8730,294.000000,300.580000,-13.068571,-12.873029,100,100,54537
185,294.00,300.46,13.0686,12.8731,294.000000,300.460000,-13.068571,-12.873057,100,100,54773
186,294.00,299.68,13.0686,12.8615,294.000000,299.680000,-13.068571,-12.861457,100,100,55004
187,294.00,299.22,13.0686,12.8543,294.000000,299.220000,-13.068571,-12.854257,100,100,55231
188,294.00,299.24,13.1343,12.8534,294.000000,299.240000,-13.134286,-12.853400,100,100,55454
189,294.00,299.83,13.1314,12.8820,294.000000,299.830000,-13.131429,-12.882000,100,100,55686
190,294.00,300.33,13.1314,12.8907,294.000000,300.330000,-13.131429,-12.890714,100,100,55924
191,294.00,300.11,13.1314,12.8985,294.000000,300.110000,-13.131429,-12.898457,100,100,56150
192,294.00,299.93,13.1314,12.8965,294.000000,299.930000,-13.131429,-12.896457,100,100,56383
193,294.00,298.91,13.0914,12.8794,294.000000,298.910000,-13.091429,-12.879429,100,100,56605
194,294.00,298.48,13.1229,12.8749,294.000000,298.480000,-13.122857,-12.874886,100,100,56866
195,294.00,298.88,13.1229,12.8904,294.000000,298.880000,-13.122857,-12.890371,100,100,57109
196,294.00,299.06,13.1229,12.8947,294.000000,299.060000,-13.122857,-12.894657,100,100,57332
197,294.00,298.38,13.1229,12.8816,294.000000,298.380000,-13.122857,-12.881600,100,100,57561
198,294.00,298.74,13.0886,12.8997,294.000000,298.740000,-13.088571,-12.899714,100,100,57798
199,294.00,299.04,13.0886,12.9343,294.000000,299.040000,-13.088571,-12.934343,100,100,58026
200,294.00,298.96,13.1514,12.9369,294.000000,298.960000,-13.151429,-12.936886,100,100,58246
201,294.00,298.84,13.1514,12.9242,294.000000,298.840000,-13.151429,-12.924200,100,100,58475
202,294.00,297.56,13.1743,12.8737,294.000000,297.560000,-13.174286,-12.873714,100,100,58702
203,294.00,297.59,13.1743,12.9127,294.000000,297.590000,-13.174286,-12.912743,100,100,58928
204,294.00,297.61,13.2400,12.9209,294.000000,297.610000,-13.240000,-12.920914,100,100,59151
205,294.00,297.36,13.2400,12.9181,294.000000,297.360000,-13.240000,-12.918057,100,100,59371
206,294.00,297.41,13.2286,12.9315,294.000000,297.410000,-13.228571,-12.931457,100,100,59593
207,294.00,297.77,13.2429,12.9851,294.000000,297.770000,-13.242857,-12.985114,100,100,59817
208,294.00,297.79,13.2771,13.0017,294.000000,297.790000,-13.277143,-13.001686,100,100,60035
209,294.00,298.04,13.2771,13.0195,294.000000,298.040000,-13.277143,-13.019457,100,100,60256
210,294.00,298.07,13.2857,13.0248,294.000000,298.070000,-13.285714,-13.024771,100,100,60482
211,294.00,298.50,13.2857,13.0660,294.000000,298.500000,-13.285714,-13.065971,100,100,60698
212,294.00,298.14,13.2857,13.0531,294.000000,298.140000,-13.285714,-13.053057,100,100,60923
213,294.00,298.53,13.2857,13.0725,294.000000,298.530000,-13.285714,-13.072457,100,100,61147
214,294.00,299.07,13.2857,13.1185,294.000000,299.070000,-13.285714,-13.118457,100,100,61376
215,294.00,298.88,13.2771,13.0903,294.000000,298.880000,-13.277143,-13.090314,100,100,61596
216,294.00,299.15,13.3286,13.1052,294.000000,299.150000,-13.328571,-13.105171,100,100,61832
217,294.00,299.57,13.3286,13.1355,294.000000,299.570000,-13.328571,-13.135457,100,100,62050
218,294.00,299.41,13.3286,13.1305,294.000000,299.410000,-13.328571,-13.130514,100,100,62269
219,294.00,299.04,13.3286,13.1016,294.000000,299.040000,-13.328571,-13.101629,100,100,62497
220,294.00,298.91,13.3286,13.1040,294.000000,298.910000,-13.328571,-13.104000,100,100,62720
221,294.00,298.48,13.3400,13.1172,294.000000,298.480000,-13.340000,-13.117200,100,100,62948
222,294.00,298.40,13.3343,13.1112,294.000000,298.400000,-13.334286,-13.111200,100,100,63173
223,294.00,298.34,13.3486,13.1154,294.000000,298.340000,-13.348571,-13.115400,100,100,63401
224,294.00,298.03,13.3714,13.1277,294.000000,298.030000,-13.371429,-13.127657,100,100,63622
225,294.00,298.27,13.3571,13.1415,294.000000,298.270000,-13.357143,-13.141543,100,100,63850
226,294.00,298.61,13.3571,13.1614,294.000000,298.610000,-13.357143,-13.161429,100,100,64068
227,294.00,297.98,13.3571,13.1567,294.000000,297.980000,-13.357143,-13.156686,100,100,64292
228,294.00,297.51,13.3857,13.1475,294.000000,297.510000,-13.385714,-13.147543,100,100,64511
229,294.00,297.25,13.3943,13.1440,294.000000,297.250000,-13.394286,-13.143971,100,100,64739
230,294.00,296.82,13.3943,13.1249,294.000000,296.820000,-13.394286,-13.124943,100,100,64958
231,294.00,296.91,13.4143,13.1495,294.000000,296.910000,-13.414286,-13.149514,100,100,65185
232,294.00,296.93,13.4143,13.1505,294.000000,296.930000,-13.414286,-13.150486,100,100,65422
233,294.00,297.41,13.4143,13.1829,294.000000,297.410000,-13.414286,-13.182886,100,100,65644
234,294.00,297.90,13.4171,13.2186,294.000000,297.900000,-13.417143,-13.218629,100,100,65868
235,294.00,298.11,13.4229,13.2237,294.000000,298.110000,-13.422857,-13.223657,100,100,66091
236,294.00,298.49,13.4229,13.2390,294.000000,298.490000,-13.422857,-13.238971,100,100,66323
237,294.00,298.63,13.4229,13.2394,294.000000,298.630000,-13.422857,-13.239429,100,100,66547
238,294.00,298.09,13.4229,13.2087,294.000000,298.090000,-13.422857,-13.208714,100,100,66781
239,294.00,298.21,13.4486,13.2370,294.000000,298.210000,-13.448571,-13.237029,100,100,67017
240,294.00,298.35,13.4400,13.2546,294.000000,298.350000,-13.440000,-13.254600,100,100,67246
241,294.00,298.17,13.4229,13.2483,294.000000,298.170000,-13.422857,-13.248257,100,100,67479
242,294.00,298.36,13.4257,13.2609,294.000000,298.360000,-13.425714,-13.260914,100,100,67717
243,294.00,298.10,13.4400,13.2456,294.000000,298.100000,-13.440000,-13.245571,100,100,67955
244,294.00,298.49,13.4400,13.2760,294.000000,298.490000,-13.440000,-13.275971,100,100,68192
245,294.00,298.42,13.4743,13.2732,294.000000,298.420000,-13.474286,-13.273200,100,100,68421
246,294.00,298.12,13.4743,13.2656,294.000000,298.120000,-13.474286,-13.265600,100,100,68660
247,294.00,298.30,13.4543,13.2729,294.000000,298.300000,-13.454286,-13.272886,100,100,68906
248,294.00,298.52,13.4857,13.2668,294.000000,298.520000,-13.485714,-13.266829,100,100,69143
249,294.00,298.23,13.4543,13.2514,294.000000,298.230000,-13.454286,-13.251371,100,100,69377
250,294.00,298.31,13.4486,13.2524,294.000000,298.310000,-13.448571,-13.252400,100,100,69609
251,294.00,298.75,13.4371,13.2897,294.000000,298.750000,-13.437143,-13.289657,100,100,69848
