generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.55,9.0057,8.5146,88,100,1409
2,294.00,305.09,9.1086,8.4567,96,100,2125
3,294.00,298.78,9.1086,8.6104,96,100,2343
4,294.00,301.38,9.1086,8.6744,90,100,2784
5,294.00,305.43,9.3657,8.7831,77,100,3139
6,294.00,303.01,9.3657,8.8777,72,100,3472
7,294.00,303.22,9.4286,8.9223,81,100,3779
8,294.00,302.99,9.4457,9.0090,72,100,4095
9,294.00,302.69,9.5600,9.1058,61,100,4342
10,294.00,301.72,9.6829,9.1693,58,100,4584
11,294.00,299.86,9.8286,9.2410,57,100,4773
12,294.00,298.93,9.8286,9.2919,55,100,4942
13,294.00,297.76,10.0486,9.3610,66,100,5089
14,294.00,298.03,10.0486,9.5659,65,100,5219
15,294.00,297.38,10.0486,9.6634,66,100,5322
16,294.00,297.62,10.0943,9.7449,63,100,5415
17,294.00,298.76,10.4171,9.8429,63,100,5508
18,294.00,299.97,10.4171,9.9088,64,100,5598
19,294.00,301.75,10.4314,9.9921,65,100,5675
20,294.00,302.53,10.6114,10.0463,85,100,5743
21,294.00,302.38,10.6029,10.1164,99,100,5832
22,294.00,302.36,10.6457,10.2088,100,100,5912
23,294.00,302.77,10.8171,10.2946,100,100,5994
24,294.00,302.53,10.8171,10.3111,100,100,6074
25,294.00,304.07,10.8143,10.3989,100,100,6153
26,294.00,302.44,10.8600,10.4215,100,100,6239
27,294.00,302.64,10.9229,10.4871,100,100,6324
28,294.00,302.63,10.9286,10.5400,100,100,6426
29,294.00,301.06,11.0086,10.5841,100,100,6531
30,294.00,301.66,10.9914,10.6569,100,100,6645
31,294.00,301.87,10.9914,10.6819,100,100,6804
32,294.00,303.10,11.0086,10.7592,100,100,6918
33,294.00,302.26,11.0257,10.7371,100,100,7035
34,294.00,300.93,11.0257,10.7203,100,100,7148
35,294.00,300.52,11.0800,10.7574,100,100,7258
36,294.00,300.90,11.0800,10.8126,100,100,7378
37,294.00,301.16,11.1514,10.8531,100,100,7511
38,294.00,301.62,11.1514,10.9032,100,100,7649
39,294.00,299.97,11.1514,10.8867,100,100,7784
40,294.00,300.04,11.1600,10.8950,100,100,7917
41,294.00,300.69,11.2429,10.9386,100,100,8088
42,294.00,300.83,11.2086,10.9770,100,100,8269
43,294.00,300.21,11.2257,10.9920,100,100,8461
44,294.00,301.27,11.2543,11.0599,100,100,8627
45,294.00,299.81,11.4286,11.0747,100,100,8820
46,294.00,297.81,11.4771,11.0718,100,100,8975
47,294.00,298.36,11.4771,11.1522,100,100,9187
48,294.00,298.19,11.5171,11.1689,100,100,9383
49,294.00,298.39,11.5914,11.2211,100,100,9604
50,294.00,298.57,11.5914,11.2586,100,100,9851
51,294.00,299.02,11.5914,11.2990,100,100,10107
52,294.00,299.66,11.5971,11.3648,100,100,10392
53,294.00,299.72,11.5971,11.3901,100,100,10618
54,294.00,298.46,11.6800,11.3528,100,100,10896
55,294.00,298.12,11.7600,11.3511,100,100,11254
56,294.00,298.32,11.7686,11.3875,100,100,11507
57,294.00,298.39,11.8571,11.4270,100,100,11848
58,294.00,298.17,11.9229,11.4497,100,100,12130
59,294.00,298.50,11.9457,11.5114,100,100,12394
60,294.00,298.51,11.9457,11.5642,100,100,12678
61,294.00,298.42,11.9200,11.5996,100,100,13019
62,294.00,298.55,11.9886,11.6437,100,100,13267
63,294.00,298.77,11.9886,11.6765,100,100,13518
64,294.00,298.68,11.9886,11.6846,100,100,13793
65,294.00,298.44,11.9914,11.6869,100,100,14060
66,294.00,297.90,11.9743,11.6603,100,100,14315
67,294.00,297.74,12.0314,11.6710,100,100,14580
68,294.00,297.46,12.0686,11.6623,100,100,14893
69,294.00,297.70,12.0686,11.6774,100,100,15181
70,294.00,298.32,12.1286,11.7479,100,100,15445
71,294.00,298.10,12.1486,11.7505,100,100,15714
72,294.00,298.26,12.1486,11.7804,100,100,15992
73,294.00,298.35,12.1486,11.7998,100,100,16272
74,294.00,298.39,12.1486,11.7994,100,100,16507
75,294.00,298.04,12.2143,11.7703,100,100,16728
76,294.00,297.84,12.2914,11.7630,100,100,16925
77,294.00,298.28,12.2914,11.8049,100,100,17118
78,294.00,297.92,12.2914,11.7892,100,100,17311
79,294.00,298.31,12.2914,11.8450,100,100,17505
80,294.00,298.56,12.2429,11.8793,100,100,17701
81,294.00,298.17,12.2486,11.8699,100,100,17891
82,294.00,298.02,12.2571,11.8767,100,100,18080
83,294.00,298.22,12.2571,11.8925,100,100,18264
84,294.00,298.06,12.2571,11.8867,100,100,18449
85,294.00,298.25,12.2571,11.9218,100,100,18642
86,294.00,298.57,12.3171,11.9575,100,100,18998
87,294.00,298.47,12.3943,11.9391,100,100,19324
88,294.00,298.61,12.3943,11.9631,100,100,19786
89,294.00,297.97,12.3943,11.9096,100,100,20084
90,294.00,297.76,12.3943,11.9051,100,100,20374
91,294.00,297.91,12.3943,11.9356,100,100,20685
92,294.00,298.40,12.4257,11.9983,100,100,20976
93,294.00,298.67,12.4229,12.0388,100,100,21234
94,294.00,299.16,12.4600,12.0878,100,100,21501
95,294.00,299.18,12.4600,12.1058,100,100,21792
96,294.00,299.44,12.4600,12.1305,100,100,22035
97,294.00,299.47,12.4343,12.1201,100,100,22317
98,294.00,299.40,12.4857,12.1369,100,100,22613
99,294.00,299.60,12.4857,12.1665,100,100,22889
100,294.00,299.11,12.4857,12.1487,100,100,23160
101,294.00,298.85,12.4914,12.1249,100,100,23591
102,294.00,298.52,12.4914,12.0955,100,100,23844
103,294.00,298.59,12.4914,12.1409,100,100,24105
104,294.00,298.60,12.4971,12.1482,100,100,24377
105,294.00,298.61,12.5257,12.1557,100,100,24667
106,294.00,298.85,12.5857,12.1913,100,100,24975
107,294.00,299.03,12.5857,12.2190,100,100,25220
108,294.00,299.32,12.5857,12.2291,100,100,25476
109,294.00,299.07,12.5943,12.2405,100,100,25778
110,294.00,299.10,12.5971,12.2410,100,100,26030
111,294.00,299.03,12.5971,12.2565,100,100,26314
112,294.00,299.04,12.5943,12.2640,100,100,26660
113,294.00,298.58,12.5943,12.2181,100,100,26954
114,294.00,298.76,12.5943,12.2335,100,100,27247
115,294.00,299.27,12.6686,12.2793,100,100,27724
116,294.00,299.59,12.6771,12.3376,100,100,27970
117,294.00,299.78,12.6771,12.3695,100,100,28277
118,294.00,299.65,12.6629,12.3521,100,100,28710
119,294.00,300.23,12.6971,12.3903,100,100,29031
120,294.00,300.65,12.7200,12.3963,100,100,29520
121,294.00,299.98,12.7143,12.3706,100,100,29781
122,294.00,299.91,12.7171,12.3749,100,100,30133
123,294.00,300.38,12.7343,12.4072,100,100,30459
124,294.00,300.12,12.7714,12.4046,100,100,30698
125,294.00,300.33,12.7343,12.3999,100,100,30931
126,294.00,300.71,12.7800,12.4215,100,100,31226
127,294.00,300.26,12.7800,12.4108,100,100,31473
128,294.00,300.10,12.7943,12.4293,100,100,31685
129,294.00,299.61,12.7943,12.3947,100,100,32017
130,294.00,299.55,12.7886,12.3917,100,100,32288
131,294.00,300.10,12.8429,12.4320,100,100,32574
132,294.00,299.97,12.8429,12.4290,100,100,32833
133,294.00,300.58,12.8429,12.4517,100,100,33093
134,294.00,300.27,12.8429,12.4138,100,100,33313
135,294.00,300.20,12.8429,12.4228,100,100,33564
136,294.00,299.97,12.8429,12.4315,100,100,33907
137,294.00,299.51,12.8429,12.3899,100,100,34186
138,294.00,299.79,12.8429,12.4140,100,100,34507
139,294.00,300.58,12.8429,12.4736,100,100,34969
140,294.00,301.29,12.8429,12.4965,100,100,35212
141,294.00,302.57,12.8429,12.5976,100,100,35420
142,294.00,302.33,12.8429,12.5779,100,100,35634
143,294.00,300.68,12.8457,12.5210,100,100,35841
144,294.00,300.89,12.8514,12.5489,100,100,36053
145,294.00,301.75,12.8514,12.6111,100,100,36273
146,294.00,301.42,12.8429,12.6011,100,100,36491
147,294.00,300.33,12.8429,12.5457,100,100,36717
