generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,297.64,4.9044,4.3016,44,100,304
2,296.00,310.63,5.7701,4.1627,24,100,475
3,294.00,296.00,5.2532,4.6036,4,100,1135
4,295.00,295.00,4.7174,4.7174,4,100,1540
5,295.00,295.00,4.7174,4.7174,3,100,1864
6,0.00,0.00,-0.0000,-0.0000,0,100,2223
7,0.00,0.00,-0.0000,-0.0000,0,100,2489
8,0.00,0.00,-0.0000,-0.0000,0,100,2760
9,0.00,0.00,-0.0000,-0.0000,0,100,3026
10,0.00,0.00,-0.0000,-0.0000,0,100,3294
11,0.00,0.00,-0.0000,-0.0000,0,100,3540
12,0.00,0.00,-0.0000,-0.0000,0,100,3799
13,0.00,0.00,-0.0000,-0.0000,0,100,4046
14,0.00,0.00,-0.0000,-0.0000,0,100,4288
15,0.00,0.00,-0.0000,-0.0000,0,100,4527
16,0.00,0.00,-0.0000,-0.0000,0,100,4770
17,0.00,0.00,-0.0000,-0.0000,0,100,5016
18,0.00,0.00,-0.0000,-0.0000,0,100,5270
19,0.00,0.00,-0.0000,-0.0000,0,100,5519
20,0.00,0.00,-0.0000,-0.0000,0,100,5768
21,0.00,0.00,-0.0000,-0.0000,0,100,6012
22,0.00,0.00,-0.0000,-0.0000,0,100,6257
23,0.00,0.00,-0.0000,-0.0000,0,100,6499
24,0.00,0.00,-0.0000,-0.0000,0,100,6748
25,0.00,0.00,-0.0000,-0.0000,0,100,6993
26,0.00,0.00,-0.0000,-0.0000,0,100,7246
27,0.00,0.00,-0.0000,-0.0000,0,100,7487
28,0.00,0.00,-0.0000,-0.0000,0,100,7733
29,0.00,0.00,-0.0000,-0.0000,0,100,7975
30,0.00,0.00,-0.0000,-0.0000,0,100,8217
31,0.00,0.00,-0.0000,-0.0000,0,100,8463
32,0.00,0.00,-0.0000,-0.0000,0,100,8701
33,0.00,0.00,-0.0000,-0.0000,0,100,8941
34,0.00,0.00,-0.0000,-0.0000,0,100,9181
35,0.00,0.00,-0.0000,-0.0000,0,100,9424
36,0.00,0.00,-0.0000,-0.0000,0,100,9659
37,0.00,0.00,-0.0000,-0.0000,0,100,9891
38,0.00,0.00,-0.0000,-0.0000,0,100,10122
39,0.00,0.00,-0.0000,-0.0000,0,100,10358
40,0.00,0.00,-0.0000,-0.0000,0,100,10588
41,0.00,0.00,-0.0000,-0.0000,0,100,10821
42,0.00,0.00,-0.0000,-0.0000,0,100,11052
43,0.00,0.00,-0.0000,-0.0000,0,100,11282
44,0.00,0.00,-0.0000,-0.0000,0,100,11519
45,0.00,0.00,-0.0000,-0.0000,0,100,11760
46,0.00,0.00,-0.0000,-0.0000,0,100,12008
47,0.00,0.00,-0.0000,-0.0000,0,100,12255
48,0.00,0.00,-0.0000,-0.0000,0,100,12494
49,0.00,0.00,-0.0000,-0.0000,0,100,12733
50,0.00,0.00,-0.0000,-0.0000,0,100,12964
51,0.00,0.00,-0.0000,-0.0000,0,100,13200
52,0.00,0.00,-0.0000,-0.0000,0,100,13434
53,0.00,0.00,-0.0000,-0.0000,0,100,13665
54,0.00,0.00,-0.0000,-0.0000,0,100,13900
55,0.00,0.00,-0.0000,-0.0000,0,100,14134
56,0.00,0.00,-0.0000,-0.0000,0,100,14364
57,0.00,0.00,-0.0000,-0.0000,0,100,14594
58,0.00,0.00,-0.0000,-0.0000,0,100,14827
59,0.00,0.00,-0.0000,-0.0000,0,100,15053
60,0.00,0.00,-0.0000,-0.0000,0,100,15284
61,0.00,0.00,-0.0000,-0.0000,0,100,15517
62,0.00,0.00,-0.0000,-0.0000,0,100,15750
63,0.00,0.00,-0.0000,-0.0000,0,100,15979
64,0.00,0.00,-0.0000,-0.0000,0,100,16216
65,0.00,0.00,-0.0000,-0.0000,0,100,16446
66,0.00,0.00,-0.0000,-0.0000,0,100,16674
67,0.00,0.00,-0.0000,-0.0000,0,100,16906
68,0.00,0.00,-0.0000,-0.0000,0,100,17141
69,0.00,0.00,-0.0000,-0.0000,0,100,17371
70,0.00,0.00,-0.0000,-0.0000,0,100,17600
71,0.00,0.00,-0.0000,-0.0000,0,100,17831
72,0.00,0.00,-0.0000,-0.0000,0,100,18061
73,0.00,0.00,-0.0000,-0.0000,0,100,18293
74,0.00,0.00,-0.0000,-0.0000,0,100,18525
75,0.00,0.00,-0.0000,-0.0000,0,100,18762
76,0.00,0.00,-0.0000,-0.0000,0,100,18998
77,0.00,0.00,-0.0000,-0.0000,0,100,19239
78,0.00,0.00,-0.0000,-0.0000,0,100,19471
79,0.00,0.00,-0.0000,-0.0000,0,100,19702
80,0.00,0.00,-0.0000,-0.0000,0,100,19935
81,0.00,0.00,-0.0000,-0.0000,0,100,20176
82,0.00,0.00,-0.0000,-0.0000,0,100,20410
83,0.00,0.00,-0.0000,-0.0000,0,100,20637
84,0.00,0.00,-0.0000,-0.0000,0,100,20871
85,0.00,0.00,-0.0000,-0.0000,0,100,21097
86,0.00,0.00,-0.0000,-0.0000,0,100,21330
87,0.00,0.00,-0.0000,-0.0000,0,100,21559
88,0.00,0.00,-0.0000,-0.0000,0,100,21791
89,0.00,0.00,-0.0000,-0.0000,0,100,22023
90,0.00,0.00,-0.0000,-0.0000,0,100,22255
91,0.00,0.00,-0.0000,-0.0000,0,100,22490
92,0.00,0.00,-0.0000,-0.0000,0,100,22723
93,0.00,0.00,-0.0000,-0.0000,0,100,22953
94,0.00,0.00,-0.0000,-0.0000,0,100,23184
95,0.00,0.00,-0.0000,-0.0000,0,100,23418
96,0.00,0.00,-0.0000,-0.0000,0,100,23648
97,0.00,0.00,-0.0000,-0.0000,0,100,23881
98,0.00,0.00,-0.0000,-0.0000,0,100,24110
99,0.00,0.00,-0.0000,-0.0000,0,100,24347
100,0.00,0.00,-0.0000,-0.0000,0,100,24577
101,0.00,0.00,-0.0000,-0.0000,0,100,24813
102,0.00,0.00,-0.0000,-0.0000,0,100,25047
103,0.00,0.00,-0.0000,-0.0000,0,100,25272
104,0.00,0.00,-0.0000,-0.0000,0,100,25505
105,0.00,0.00,-0.0000,-0.0000,0,100,25739
106,0.00,0.00,-0.0000,-0.0000,0,100,25972
107,0.00,0.00,-0.0000,-0.0000,0,100,26209
108,0.00,0.00,-0.0000,-0.0000,0,100,26444
109,0.00,0.00,-0.0000,-0.0000,0,100,26674
110,0.00,0.00,-0.0000,-0.0000,0,100,26912
111,0.00,0.00,-0.0000,-0.0000,0,100,27146
112,0.00,0.00,-0.0000,-0.0000,0,100,27377
113,0.00,0.00,-0.0000,-0.0000,0,100,27607
114,0.00,0.00,-0.0000,-0.0000,0,100,27840
115,0.00,0.00,-0.0000,-0.0000,0,100,28071
116,0.00,0.00,-0.0000,-0.0000,0,100,28308
117,0.00,0.00,-0.0000,-0.0000,0,100,28544
118,0.00,0.00,-0.0000,-0.0000,0,100,28775
119,0.00,0.00,-0.0000,-0.0000,0,100,29004
120,0.00,0.00,-0.0000,-0.0000,0,100,29236
121,0.00,0.00,-0.0000,-0.0000,0,100,29468
122,0.00,0.00,-0.0000,-0.0000,0,100,29701
123,0.00,0.00,-0.0000,-0.0000,0,100,29932
124,0.00,0.00,-0.0000,-0.0000,0,100,30166
125,0.00,0.00,-0.0000,-0.0000,0,100,30398
126,0.00,0.00,-0.0000,-0.0000,0,100,30627
127,0.00,0.00,-0.0000,-0.0000,0,100,30864
128,0.00,0.00,-0.0000,-0.0000,0,100,31097
129,0.00,0.00,-0.0000,-0.0000,0,100,31329
130,0.00,0.00,-0.0000,-0.0000,0,100,31563
131,0.00,0.00,-0.0000,-0.0000,0,100,31793
132,0.00,0.00,-0.0000,-0.0000,0,100,32033
133,0.00,0.00,-0.0000,-0.0000,0,100,32268
134,0.00,0.00,-0.0000,-0.0000,0,100,32496
135,0.00,0.00,-0.0000,-0.0000,0,100,32794
136,0.00,0.00,-0.0000,-0.0000,0,100,33027
137,0.00,0.00,-0.0000,-0.0000,0,100,33265
138,0.00,0.00,-0.0000,-0.0000,0,100,33498
139,0.00,0.00,-0.0000,-0.0000,0,100,33729
140,0.00,0.00,-0.0000,-0.0000,0,100,33960
141,0.00,0.00,-0.0000,-0.0000,0,100,34190
142,0.00,0.00,-0.0000,-0.0000,0,100,34421
143,0.00,0.00,-0.0000,-0.0000,0,100,34658
144,0.00,0.00,-0.0000,-0.0000,0,100,34891
145,0.00,0.00,-0.0000,-0.0000,0,100,35125
146,0.00,0.00,-0.0000,-0.0000,0,100,35413
147,0.00,0.00,-0.0000,-0.0000,0,100,35645
148,0.00,0.00,-0.0000,-0.0000,0,100,35883
149,0.00,0.00,-0.0000,-0.0000,0,100,36114
