generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,1406.32,5.2950,3.5128,100,100,340
2,316.00,1640.84,7.4251,4.7366,100,100,527
3,294.00,2009.34,10.4176,7.6306,100,100,1183
4,294.00,1927.39,10.7178,7.8059,100,100,1579
5,294.00,2002.08,11.1538,8.0918,100,100,1904
6,294.00,1472.54,11.4532,7.3471,100,100,2183
7,294.00,2292.48,11.4532,9.0089,100,100,2447
8,294.00,1836.20,11.4532,8.2238,100,100,2708
9,294.00,1894.39,11.6829,8.4026,100,100,2968
10,294.00,1758.43,11.6992,8.2120,100,100,3222
11,294.00,1826.41,11.6992,8.4103,100,100,3473
12,294.00,1815.08,11.7236,8.4254,100,100,3772
13,294.00,1816.51,11.7462,8.4842,100,100,4047
14,294.00,1791.54,11.8049,8.4825,100,100,4399
15,294.00,1806.50,11.8049,8.5294,100,100,4771
16,294.00,1799.90,11.8293,8.5499,100,100,5056
17,294.00,1727.08,11.8293,8.4478,100,100,5320
18,294.00,1810.35,11.8293,8.6093,100,100,5574
19,294.00,1721.80,11.8293,8.4851,100,100,5823
20,294.00,1729.28,11.8293,8.4976,100,100,6077
21,294.00,1727.52,11.8293,8.5173,100,100,6328
22,294.00,1636.44,11.9478,8.3887,100,100,6579
23,294.00,1709.59,11.9478,8.5340,100,100,6853
24,294.00,1622.25,11.9478,8.3635,100,100,7104
25,294.00,1640.95,11.9478,8.4361,100,100,7386
26,294.00,1669.99,11.9552,8.4924,100,100,7673
27,294.00,1631.60,11.9552,8.4330,100,100,7958
28,294.00,1677.91,11.9552,8.5339,100,100,8252
29,294.00,1713.88,12.0000,8.6147,100,100,8495
30,294.00,1722.13,12.0000,8.6101,100,100,8751
31,294.00,1644.58,12.0000,8.4913,100,100,9012
32,294.00,1689.13,12.0000,8.6062,100,100,9277
33,294.00,1603.77,12.0000,8.4525,100,100,9556
34,294.00,1595.19,12.0625,8.4436,100,100,9844
35,294.00,1614.00,12.1496,8.5001,100,100,10234
36,294.00,1654.15,12.1496,8.5819,100,100,10601
37,294.00,1651.07,12.1496,8.6017,100,100,10899
38,294.00,1618.73,12.2063,8.5479,100,100,11173
39,294.00,1664.49,12.2063,8.6690,100,100,11424
40,294.00,1638.31,12.3150,8.6288,100,100,11693
41,294.00,1695.73,12.3150,8.7418,100,100,11943
42,294.00,1651.51,12.3150,8.6808,100,100,12189
43,294.00,1630.50,12.3583,8.6647,100,100,12437
44,294.00,1577.70,12.3750,8.5677,100,100,12688
45,294.00,1685.06,12.3750,8.7787,100,100,12930
46,294.00,1738.74,12.3750,8.8984,100,100,13185
47,294.00,1657.12,12.3952,8.7449,100,100,13433
48,294.00,1692.76,12.3952,8.8102,100,100,13679
49,294.00,1665.26,12.4032,8.7577,100,100,13924
50,294.00,1636.33,12.4032,8.7251,100,100,14175
51,294.00,1648.32,12.4262,8.7441,100,100,14438
52,294.00,1666.36,12.4262,8.7697,100,100,14690
53,294.00,1655.58,12.4602,8.7699,100,100,14937
54,294.00,1672.08,12.4602,8.8143,100,100,15187
55,294.00,1698.70,12.5965,8.8820,100,100,15441
56,294.00,1693.42,12.5965,8.8694,100,100,15692
57,294.00,1745.01,12.5965,8.9845,100,100,15944
58,294.00,1715.31,12.5965,8.9185,100,100,16196
59,294.00,1709.59,12.5965,8.8952,100,100,16442
60,294.00,1705.63,12.5965,8.8891,100,100,16689
61,294.00,1713.99,12.5965,8.9370,100,100,16938
62,294.00,1673.51,12.5965,8.8656,100,100,17184
63,294.00,1641.50,12.5965,8.8086,100,100,17430
64,294.00,1675.71,12.5965,8.8872,100,100,17678
65,294.00,1612.90,12.5965,8.7707,100,100,17926
66,294.00,1655.80,12.5965,8.8539,100,100,18175
67,294.00,1678.24,12.5965,8.8888,100,100,18429
68,294.00,1746.99,12.6975,9.0405,100,100,18674
69,294.00,1730.05,12.6975,9.0223,100,100,18922
70,294.00,1832.02,12.6975,9.2101,100,100,19170
71,294.00,1836.75,12.8505,9.2301,100,100,19428
72,294.00,1856.44,12.8505,9.2782,100,100,19671
73,294.00,1866.78,12.8829,9.2872,100,100,19919
74,294.00,1868.54,12.8829,9.2896,100,100,20168
75,294.00,1821.24,12.8829,9.2281,100,100,20418
76,294.00,1824.87,12.8829,9.2270,100,100,20664
77,294.00,1858.75,12.8829,9.2851,100,100,20912
78,294.00,1853.47,12.8829,9.2932,100,100,21163
79,294.00,1840.05,12.8829,9.2647,100,100,21418
80,294.00,1840.60,12.8899,9.2797,100,100,21663
81,294.00,1884.82,12.8899,9.3727,100,100,21917
82,294.00,1880.75,12.8899,9.3572,100,100,22180
83,294.00,1896.48,12.8899,9.3778,100,100,22459
84,294.00,1816.62,12.9083,9.2375,100,100,22853
85,294.00,1806.06,12.9083,9.2408,100,100,23309
86,294.00,1784.94,12.9083,9.2128,100,100,23611
87,294.00,1847.09,12.9083,9.3237,100,100,23870
88,294.00,1767.23,12.9083,9.1735,100,100,24120
89,294.00,1853.03,12.9083,9.3471,100,100,24410
90,294.00,1839.94,12.9083,9.3158,100,100,24658
91,294.00,1835.10,12.9083,9.3184,100,100,24900
92,294.00,1801.44,12.9083,9.2367,100,100,25147
93,294.00,1832.35,12.9083,9.3132,100,100,25401
94,294.00,1829.49,12.9083,9.3226,100,100,25640
95,294.00,1805.29,12.9083,9.2758,100,100,25885
96,294.00,1799.79,12.9083,9.2721,100,100,26129
97,294.00,1821.13,12.9083,9.3259,100,100,26373
98,294.00,1809.80,12.9083,9.2887,100,100,26626
99,294.00,1783.95,13.0189,9.2423,100,100,26875
100,294.00,1821.46,13.0189,9.3303,100,100,27155
101,294.00,1861.39,13.0189,9.3957,100,100,27402
102,294.00,1842.25,13.0189,9.3816,100,100,27645
103,294.00,1807.49,13.0189,9.3207,100,100,27889
104,294.00,1729.39,13.0189,9.1806,100,100,28135
105,294.00,1850.83,13.0189,9.4100,100,100,28378
106,294.00,1842.47,13.0189,9.3818,100,100,28622
107,294.00,1826.52,13.0189,9.3686,100,100,28864
108,294.00,1878.77,13.0189,9.4918,100,100,29109
109,294.00,1822.89,13.0189,9.3799,100,100,29360
110,294.00,1825.42,13.0189,9.4138,100,100,29597
111,294.00,1754.69,13.0189,9.2715,100,100,29842
112,294.00,1786.92,13.0377,9.3594,100,100,30087
113,294.00,1813.10,13.0377,9.4097,100,100,30332
114,294.00,1818.71,13.0377,9.4413,100,100,30570
115,294.00,1840.16,13.0377,9.4885,100,100,30815
