generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,294.67,4.8896,4.2885,3,100,213
2,296.00,296.33,4.1809,3.9619,6,100,429
3,294.00,428.28,10.5324,7.2973,57,100,980
4,294.00,434.80,10.7107,7.7021,91,100,1351
5,294.00,415.09,10.9433,7.4396,97,100,1626
6,294.00,417.37,10.9433,7.5560,100,100,1912
7,294.00,417.93,10.9433,7.6964,100,100,2175
8,294.00,418.07,10.9433,7.7856,100,100,2420
9,294.00,418.86,10.9433,7.7825,99,100,2662
10,294.00,419.79,10.9433,7.9241,100,100,2901
11,294.00,415.70,10.9433,7.8607,100,100,3134
12,294.00,411.46,10.9593,7.8880,100,100,3438
13,294.00,405.99,10.9593,7.7831,100,100,3700
14,294.00,397.54,10.9684,7.6576,100,100,3960
15,294.00,395.59,10.9684,7.6316,100,100,4225
16,294.00,390.90,10.9946,7.6026,100,100,4506
17,294.00,393.68,11.1087,7.7529,100,100,4747
18,294.00,388.31,11.1087,7.6972,100,100,5041
19,294.00,396.00,11.1087,7.9166,100,100,5282
20,294.00,390.32,11.1087,7.8000,100,100,5516
21,294.00,389.70,11.1087,7.7984,100,100,5741
22,294.00,385.18,11.1141,7.7079,100,100,5967
23,294.00,384.19,11.1141,7.7336,100,100,6199
24,294.00,389.18,11.1141,7.9080,100,100,6432
25,294.00,395.70,11.1141,8.0235,100,100,6661
26,294.00,388.57,11.1196,7.9227,100,100,6892
27,294.00,393.88,11.1381,8.0186,100,100,7150
28,294.00,387.42,11.1381,7.8351,100,100,7383
29,294.00,393.09,11.1492,8.0233,100,100,7637
30,294.00,382.80,11.1492,7.8476,100,100,7890
31,294.00,392.22,11.1492,8.1448,100,100,8149
32,294.00,386.69,11.1492,7.9670,100,100,8408
33,294.00,379.38,11.1492,7.9049,100,100,8671
34,294.00,381.03,11.1492,8.0589,100,100,8917
35,294.00,376.09,11.1492,7.9382,100,100,9146
36,294.00,368.69,11.1492,7.7330,100,100,9384
37,294.00,377.12,11.1492,8.0144,100,100,9612
38,294.00,370.62,11.1492,7.8503,100,100,9841
39,294.00,368.70,11.1492,7.8091,100,100,10110
40,294.00,375.01,11.1648,7.9865,100,100,10343
41,294.00,368.61,11.1648,7.8932,100,100,10571
42,294.00,377.76,11.1761,8.1009,100,100,10797
43,294.00,365.00,11.2373,7.8286,100,100,11020
44,294.00,367.21,11.2373,7.8962,100,100,11252
45,294.00,364.20,11.2373,7.8293,100,100,11491
46,294.00,367.92,11.2373,7.9343,100,100,11751
47,294.00,368.25,11.2373,7.9381,99,100,11989
48,294.00,365.60,11.2373,7.9431,100,100,12221
49,294.00,371.44,11.2373,8.0464,100,100,12448
50,294.00,369.56,11.2373,8.0166,99,100,12672
51,294.00,377.73,11.2373,8.1945,100,100,12891
52,294.00,374.05,11.2373,8.0965,100,100,13112
53,294.00,372.19,11.2429,8.0134,100,100,13332
54,294.00,372.55,11.2429,7.9841,100,100,13549
55,294.00,373.07,11.2542,8.0759,100,100,13774
56,294.00,372.89,11.4407,8.1187,100,100,13992
57,294.00,369.30,11.4407,8.0411,100,100,14208
58,294.00,372.59,11.4407,8.1254,100,100,14431
59,294.00,360.40,11.4407,7.8836,100,100,14648
60,294.00,362.14,11.4915,7.9943,100,100,14869
61,294.00,365.65,11.4915,8.0097,100,100,15087
62,294.00,374.77,11.4915,8.1553,100,100,15308
63,294.00,369.87,11.4915,8.1185,100,100,15526
64,294.00,374.43,11.5257,8.2386,100,100,15753
65,294.00,369.44,11.5257,8.1365,100,100,15974
66,294.00,365.38,11.5257,8.0798,100,100,16194
67,294.00,367.62,11.5257,8.1432,100,100,16413
68,294.00,370.61,11.5257,8.1330,100,100,16633
69,294.00,372.19,11.5257,8.1785,100,100,16861
70,294.00,373.40,11.5257,8.2074,100,100,17081
71,294.00,375.12,11.5257,8.2454,100,100,17302
72,294.00,373.45,11.5257,8.1358,100,100,17519
73,294.00,371.29,11.5257,8.1142,100,100,17742
74,294.00,370.86,11.5257,8.1259,100,100,17967
75,294.00,376.53,11.5257,8.2928,100,100,18186
76,294.00,371.47,11.5257,8.2221,100,100,18409
77,294.00,362.76,11.5257,8.0536,100,100,18625
78,294.00,362.48,11.5257,8.0126,100,100,18849
79,294.00,368.00,11.5257,8.1618,100,100,19068
80,294.00,363.73,11.5257,8.0319,100,100,19293
81,294.00,364.68,11.5257,8.1002,100,100,19516
82,294.00,370.04,11.5257,8.2798,100,100,19735
83,294.00,375.18,11.6545,8.3796,100,100,19964
84,294.00,373.51,11.6545,8.3717,100,100,20183
85,294.00,372.30,11.6545,8.3771,100,100,20409
86,294.00,368.55,11.6545,8.2697,100,100,20630
87,294.00,370.94,11.6545,8.3399,100,100,20854
88,294.00,369.12,11.6545,8.2937,100,100,21076
89,294.00,374.18,11.6545,8.2949,100,100,21296
90,294.00,380.27,11.6545,8.5122,100,100,21520
91,294.00,375.14,11.6545,8.3713,100,100,21749
92,294.00,376.04,11.6545,8.3995,100,100,21970
93,294.00,371.04,11.6545,8.2048,100,100,22189
94,294.00,382.16,11.6545,8.5142,100,100,22412
95,294.00,381.22,11.6545,8.5318,100,100,22634
96,294.00,373.05,11.6545,8.3432,100,100,22856
97,294.00,381.08,11.6545,8.4814,100,100,23084
98,294.00,376.84,11.6545,8.4278,100,100,23330
99,294.00,371.81,11.6545,8.4111,100,100,23563
100,294.00,372.48,11.6545,8.3542,100,100,23798
101,294.00,379.32,11.6545,8.5211,100,100,24031
102,294.00,380.87,11.6545,8.5680,100,100,24266
103,294.00,380.56,11.6687,8.6017,100,100,24498
104,294.00,376.36,11.6687,8.4573,100,100,24727
105,294.00,378.12,11.6687,8.5161,100,100,24955
106,294.00,369.79,11.6687,8.4011,100,100,25182
107,294.00,370.94,11.6687,8.3901,100,100,25408
108,294.00,368.30,11.7143,8.3360,100,100,25640
109,294.00,368.22,11.7143,8.3246,100,100,25882
110,294.00,367.62,11.7848,8.2801,100,100,26115
111,294.00,373.96,11.7848,8.4704,100,100,26354
112,294.00,370.31,11.8333,8.3800,100,100,26581
113,294.00,372.19,11.8333,8.4181,100,100,26819
114,294.00,371.60,11.8333,8.4251,100,100,27056
115,294.00,367.03,11.8333,8.2909,100,100,27298
116,294.00,367.99,11.8608,8.2981,100,100,27524
117,294.00,363.03,11.8608,8.2337,100,100,27766
118,294.00,360.59,11.8924,8.1787,100,100,28026
119,294.00,362.39,11.8924,8.2417,100,100,28358
120,294.00,362.25,11.9677,8.2599,100,100,28604
121,294.00,360.55,11.9677,8.2502,100,100,28899
122,294.00,360.88,11.9677,8.2566,100,100,29132
123,294.00,359.30,11.9677,8.1646,100,100,29357
124,294.00,360.41,11.9677,8.2512,100,100,29572
125,294.00,361.61,11.9677,8.2703,100,100,29812
126,294.00,364.15,11.9677,8.3847,100,100,30050
127,294.00,361.62,11.9677,8.3983,100,100,30284
128,294.00,358.69,11.9677,8.2563,100,100,30510
129,294.00,363.40,11.9677,8.3644,100,100,30739
130,294.00,363.08,11.9677,8.3477,100,100,30969
131,294.00,362.16,11.9677,8.3696,100,100,31210
132,294.00,369.96,11.9677,8.5406,100,100,31463
133,294.00,366.66,11.9677,8.4649,100,100,31689
134,294.00,363.91,11.9677,8.3372,100,100,31917
135,294.00,365.93,11.9677,8.4940,100,100,32143
136,294.00,368.00,11.9677,8.5793,100,100,32367
137,294.00,366.25,11.9677,8.5287,100,100,32586
138,294.00,371.33,11.9677,8.6665,100,100,32822
139,294.00,373.27,11.9677,8.7328,100,100,33049
140,294.00,370.99,11.9677,8.6413,100,100,33276
141,294.00,369.21,11.9677,8.5890,100,100,33499
142,294.00,369.39,11.9677,8.6139,100,100,33727
143,294.00,365.58,11.9677,8.4943,100,100,33949
144,294.00,365.49,11.9677,8.4991,100,100,34178
145,294.00,366.97,11.9677,8.5216,100,100,34405
146,294.00,368.54,11.9677,8.5817,100,100,34628
147,294.00,367.15,11.9677,8.5670,100,100,34857
148,294.00,369.14,11.9677,8.6173,100,100,35076
149,294.00,368.87,11.9677,8.5956,100,100,35305
150,294.00,363.67,11.9677,8.4787,100,100,35528
151,294.00,362.16,11.9677,8.4487,100,100,35756
152,294.00,365.31,11.9677,8.5063,100,100,35979
153,294.00,369.19,11.9677,8.6469,100,100,36205
154,294.00,367.03,11.9677,8.5607,100,100,36430
