generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.92,8.6743,8.4405,79,100,510
2,294.00,308.73,9.0314,8.4081,75,100,886
3,294.00,307.86,9.4829,8.9563,93,100,2066
4,294.00,310.55,9.7600,9.1408,100,100,3288
5,294.00,312.08,9.7714,9.3295,100,100,4083
6,294.00,301.56,9.7857,9.1292,100,100,4822
7,294.00,300.20,9.8429,9.1706,100,100,5433
8,294.00,300.11,9.8743,9.2083,100,100,6134
9,294.00,304.03,9.8971,9.4573,100,100,6729
10,294.00,301.88,9.9200,9.4816,100,100,7341
11,294.00,302.61,10.0457,9.4878,100,100,7943
12,294.00,301.72,10.0571,9.5171,100,100,8558
13,294.00,301.02,10.0571,9.5986,100,100,9184
14,294.00,305.70,10.0829,9.7393,100,100,9788
15,294.00,303.19,10.1086,9.7356,100,100,10472
16,294.00,301.23,10.1457,9.6847,100,100,11076
17,294.00,300.17,10.3429,9.4843,100,100,11712
18,294.00,303.27,10.3743,9.7651,100,100,12415
19,294.00,302.74,10.3914,9.8123,100,100,13066
20,294.00,300.48,10.4086,9.8023,100,100,13655
21,294.00,303.57,10.4429,9.9210,100,100,14248
22,294.00,303.48,10.4514,9.8903,100,100,14820
23,294.00,300.11,10.4914,9.8263,100,100,15410
24,294.00,303.99,10.5429,10.1025,100,100,15991
25,294.00,299.67,10.5486,9.8259,100,100,16709
26,294.00,301.12,10.6257,9.9699,100,100,17378
27,294.00,299.71,10.7171,9.9762,100,100,17980
28,294.00,300.23,10.7600,9.9208,100,100,18564
29,294.00,303.58,10.7657,10.1841,100,100,19122
30,294.00,302.69,10.8371,10.2069,100,100,19678
31,294.00,306.79,10.8371,10.3917,100,100,20242
32,294.00,299.07,10.9571,10.0181,100,100,20769
33,294.00,301.94,10.9714,10.1750,100,100,21315
34,294.00,301.61,10.9743,10.3127,100,100,21845
35,294.00,302.98,11.0086,10.3413,100,100,22370
36,294.00,304.21,11.0200,10.4359,100,100,22893
37,294.00,303.39,11.0200,10.4378,100,100,23430
38,294.00,305.70,11.0457,10.5794,100,100,23965
39,294.00,303.44,11.0514,10.5127,100,100,24468
40,294.00,305.49,11.0629,10.6714,100,100,24986
41,294.00,304.53,11.1286,10.6243,100,100,25494
42,294.00,310.72,11.1371,10.9451,100,100,25988
43,294.00,306.57,11.1971,10.7800,100,100,26495
44,294.00,307.11,11.2314,10.8323,100,100,27018
45,294.00,308.88,11.2486,10.8998,100,100,27519
46,294.00,302.08,11.2714,10.6274,100,100,28017
47,294.00,305.24,11.2829,10.7749,100,100,28563
48,294.00,302.46,11.2914,10.6783,100,100,29090
49,294.00,308.72,11.2971,10.9649,100,100,29589
50,294.00,305.92,11.2971,10.8582,100,100,30127
51,294.00,307.66,11.3086,10.9533,100,100,30669
52,294.00,302.17,11.3543,10.7533,100,100,31218
53,294.00,303.77,11.3657,10.8191,100,100,31752
54,294.00,303.37,11.3771,10.8371,100,100,32299
55,294.00,305.22,11.3771,10.9014,100,100,32830
56,294.00,306.71,11.3857,10.9849,100,100,33383
57,294.00,305.39,11.4000,10.9568,100,100,33927
58,294.00,304.91,11.4114,10.9469,100,100,34485
59,294.00,306.41,11.4114,11.0126,100,100,35046
60,294.00,304.45,11.4343,10.9502,100,100,35588
61,294.00,307.01,11.4457,11.0629,100,100,36126
62,294.00,305.57,11.4686,11.0252,100,100,36656
63,294.00,303.98,11.4800,10.9590,100,100,37205
64,294.00,308.22,11.4857,11.1959,100,100,37764
65,294.00,303.86,11.4857,10.9734,100,100,38305
66,294.00,306.15,11.5029,11.1035,100,100,38857
67,294.00,299.51,11.5114,10.8441,100,100,39386
68,294.00,304.07,11.5114,11.0473,100,100,39911
69,294.00,307.39,11.5171,11.1765,100,100,40421
70,294.00,304.34,11.5629,11.0973,100,100,40941
71,294.00,300.65,11.5629,10.9749,100,100,41467
72,294.00,305.64,11.5657,11.1673,100,100,41980
73,294.00,303.12,11.6000,11.0432,100,100,42490
74,294.00,304.37,11.6086,11.1413,100,100,43008
75,294.00,307.13,11.6171,11.2457,100,100,43523
76,294.00,301.76,11.6171,11.0350,100,100,44038
77,294.00,305.03,11.6171,11.2029,100,100,44561
78,294.00,300.58,11.6200,11.0084,100,100,45085
79,294.00,303.73,11.6200,11.1619,100,100,45601
80,294.00,301.69,11.6371,11.1110,100,100,46109
81,294.00,301.12,11.6371,11.0559,100,100,46620
82,294.00,308.17,11.6429,11.3493,100,100,47135
83,294.00,302.07,11.6714,11.1407,100,100,47643
84,294.00,303.52,11.6886,11.1737,100,100,48142
85,294.00,306.03,11.6886,11.3002,100,100,48654
86,294.00,301.37,11.6886,11.1240,100,100,49165
87,294.00,303.95,11.7000,11.2768,100,100,49678
88,294.00,305.41,11.7000,11.3483,100,100,50196
89,294.00,304.24,11.7029,11.2583,100,100,50690
90,294.00,303.95,11.7257,11.3259,100,100,51203
91,294.00,302.67,11.7286,11.2614,100,100,51731
92,294.00,301.88,11.7371,11.2587,100,100,52245
93,294.00,298.30,11.7771,11.1048,100,100,52766
94,294.00,302.44,11.7771,11.3213,100,100,53285
95,294.00,300.44,11.7914,11.2124,100,100,53835
96,294.00,300.80,11.8200,11.2768,100,100,54386
97,294.00,300.19,11.8400,11.2313,100,100,54910
98,294.00,304.06,11.8457,11.4141,100,100,55445
99,294.00,300.26,11.8657,11.2257,100,100,55966
100,294.00,304.73,11.8714,11.5017,100,100,56488
101,294.00,303.93,11.8771,11.4260,100,100,57009
