generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,294.00,3.8664,3.8664,1,100,160
2,294.00,295.88,4.6487,4.2542,8,100,335
3,294.00,429.28,9.4076,7.4895,47,100,883
4,294.00,439.41,11.5965,7.9364,85,100,1215
5,294.00,432.96,12.2299,8.0102,92,100,1493
6,294.00,428.91,12.4444,8.0613,100,100,1752
7,294.00,438.66,12.6047,8.3026,100,100,2036
8,294.00,436.87,12.6047,8.4001,100,100,2303
9,294.00,450.33,12.6279,8.6826,100,100,2558
10,294.00,463.79,12.6667,8.9929,100,100,2804
11,294.00,456.21,13.0595,8.9517,100,100,3042
12,294.00,457.24,13.0595,8.9980,100,100,3287
13,294.00,460.69,13.1446,9.1131,100,100,3540
14,294.00,448.18,13.1687,8.9138,100,100,3827
15,294.00,438.65,13.1687,8.6925,100,100,4067
16,294.00,435.77,13.1687,8.6942,100,100,4315
17,294.00,441.58,13.5119,8.7781,100,100,4566
18,294.00,448.43,13.5119,8.9939,100,100,4814
19,294.00,449.07,13.5119,9.0026,100,100,5059
20,294.00,441.95,13.5119,8.8615,100,100,5307
21,294.00,444.72,13.5663,9.0265,100,100,5550
22,294.00,449.29,13.6364,9.1280,100,100,5793
23,294.00,449.62,13.6941,9.1971,100,100,6036
24,294.00,450.23,13.6941,9.2120,100,100,6281
25,294.00,437.06,13.8929,8.9119,100,100,6520
26,294.00,436.01,13.8929,8.9971,100,100,6756
27,294.00,442.36,13.8929,9.1009,100,100,7005
28,294.00,448.45,13.8929,9.2721,100,100,7260
29,294.00,449.34,13.8929,9.3555,100,100,7503
30,294.00,446.04,13.8929,9.2753,100,100,7740
31,294.00,446.22,14.1928,9.2984,100,100,7981
32,294.00,447.01,14.1928,9.3009,100,100,8225
33,294.00,447.50,14.1928,9.3002,100,100,8469
34,294.00,453.00,14.2405,9.4184,100,100,8704
35,294.00,457.58,14.2405,9.5740,100,100,8941
36,294.00,452.66,14.2405,9.4693,100,100,9175
37,294.00,448.42,14.2405,9.4027,100,100,9413
38,294.00,442.13,14.2405,9.2824,100,100,9648
39,294.00,442.48,14.2632,9.3498,100,100,9884
40,294.00,446.21,14.3378,9.4519,100,100,10125
41,294.00,448.03,14.5797,9.5714,100,100,10368
42,294.00,444.75,14.5797,9.5446,100,100,10604
43,294.00,446.35,14.5797,9.5063,100,100,10843
44,294.00,443.85,14.7778,9.5336,100,100,11081
45,294.00,446.94,14.7778,9.6003,100,100,11319
