generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,295.00,295.00,4.1246,4.0397,2,100,214
2,297.00,297.00,3.1125,3.1125,1,100,417
3,296.00,438.36,11.1667,7.5288,28,100,1075
4,304.00,460.71,12.0388,8.2755,58,100,1489
5,299.00,462.14,12.3883,8.6912,85,100,1793
6,299.00,429.77,12.5800,8.1144,91,100,2119
7,299.00,434.62,12.5800,8.2719,97,100,2436
8,299.00,450.92,12.5800,8.6759,93,100,2784
9,299.00,454.90,12.5800,8.8060,99,100,3081
10,299.00,451.02,12.5800,8.7974,100,100,3378
11,299.00,458.59,12.6000,9.0227,100,100,3680
12,299.00,458.57,12.6000,9.0888,100,100,3988
13,299.00,445.41,12.7667,8.8978,99,100,4287
14,299.00,444.24,12.7667,8.9133,100,100,4583
15,299.00,433.38,12.7667,8.7167,100,100,4874
16,299.00,439.13,12.9647,8.8521,100,100,5202
17,299.00,447.56,12.9647,9.0861,100,100,5437
18,299.00,449.72,13.0602,9.2044,100,100,5676
19,299.00,442.94,13.0602,9.0968,100,100,5925
20,299.00,452.82,13.1566,9.3292,100,100,6156
21,299.00,441.57,13.1625,9.0866,100,100,6395
22,299.00,442.38,13.1625,9.1294,100,100,6636
23,299.00,435.51,13.1625,9.0158,100,100,6877
24,299.00,448.89,13.1625,9.3329,100,100,7126
25,299.00,443.95,13.1625,9.2496,100,100,7391
26,299.00,451.13,13.1625,9.4356,100,100,7650
27,299.00,450.89,13.1625,9.4285,100,100,7886
28,299.00,445.17,13.1625,9.3304,100,100,8122
29,299.00,445.57,13.1625,9.3363,100,100,8358
30,299.00,444.81,13.2346,9.3583,100,100,8594
31,299.00,445.51,13.2625,9.3677,100,100,8832
32,299.00,441.10,13.2625,9.2606,100,100,9070
33,299.00,444.70,13.2625,9.3843,100,100,9315
34,299.00,440.44,13.2625,9.3030,100,100,9547
35,299.00,440.85,13.2625,9.2987,100,100,9792
36,299.00,444.62,13.2625,9.3942,100,100,10068
37,299.00,439.13,13.2949,9.2972,100,100,10316
38,299.00,434.69,13.2949,9.2150,100,100,10570
39,299.00,439.01,13.4267,9.3042,100,100,10816
40,299.00,435.40,13.4267,9.2501,100,100,11057
41,299.00,448.52,13.5769,9.5640,100,100,11310
42,299.00,451.40,13.5769,9.6548,100,100,11564
43,299.00,440.22,13.5769,9.4030,100,100,11823
44,299.00,439.40,13.5769,9.4139,100,100,12088
45,299.00,444.40,13.6447,9.5665,100,100,12364
46,299.00,436.20,13.6711,9.3958,100,100,12614
47,299.00,440.77,13.6711,9.5003,100,100,12860
48,299.00,442.76,13.7600,9.5377,100,100,13127
49,299.00,436.66,13.7600,9.3980,100,100,13391
50,299.00,434.64,13.7867,9.3813,100,100,13642
51,299.00,433.09,13.7867,9.3906,100,100,13895
52,299.00,433.53,13.7867,9.4019,100,100,14134
53,299.00,440.23,13.7867,9.5743,100,100,14375
54,299.00,440.72,13.7867,9.6001,100,100,14612
55,299.00,438.85,13.7867,9.5542,100,100,14851
56,299.00,446.05,13.7867,9.7407,100,100,15091
57,299.00,441.96,13.8228,9.6239,100,100,15418
58,299.00,437.99,13.8228,9.5447,100,100,15659
59,299.00,432.25,13.8553,9.4100,100,100,15910
60,299.00,438.48,13.8553,9.5795,100,100,16184
61,299.00,431.69,13.8816,9.4574,100,100,16446
62,299.00,427.38,13.9756,9.3543,100,100,16716
63,299.00,430.10,13.9756,9.4149,100,100,16982
64,299.00,437.85,13.9756,9.6481,100,100,17267
65,299.00,436.06,13.9756,9.5907,100,100,17531
66,299.00,443.28,13.9756,9.7810,100,100,17802
67,299.00,439.47,13.9756,9.7023,100,100,18051
68,299.00,442.80,13.9756,9.7931,100,100,18315
69,299.00,440.32,13.9756,9.7051,100,100,18590
70,299.00,438.93,13.9756,9.7166,100,100,18854
71,299.00,436.05,13.9756,9.6211,100,100,19150
72,299.00,435.23,13.9756,9.6060,100,100,19403
73,299.00,437.27,13.9756,9.6603,100,100,19643
74,299.00,430.90,13.9756,9.5266,100,100,19881
75,299.00,428.98,13.9756,9.4891,100,100,20134
76,299.00,431.24,13.9756,9.5349,100,100,20384
77,299.00,434.06,13.9756,9.6241,100,100,20624
78,299.00,437.45,13.9756,9.7154,100,100,20873
79,299.00,436.08,13.9756,9.6688,100,100,21116
80,299.00,432.57,13.9756,9.5502,100,100,21356
