dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
2,97,"GEOMETRIA Y ALGEBRA LINEAL 2",12.0,15.5,C01,194
2,52,"ECONOMIA",15.5,19.5,C01,194
2,159,"LOGICA",8.0,12.0,312,94
2,207,"PROGRAMACION 3",12.0,15.0,312,94
2,1,"PROGRAMACION 2",15.0,18.0,312,94
2,118,"INGENIERIA LEGAL",8.0,12.0,311,29
2,165,"MAQUINAS PARA FLUIDOS I",8.0,11.0,102,25
2,41,"CONTROL DE CALIDAD",8.0,12.0,502,20
2,223,"RESISTENCIA DE MATERIALES 1",12.0,16.0,502,20
2,0,"ELECTRONICA FUNDAMENTAL",16.0,19.5,502,20
2,182,"MEDIDAS ELECTRICAS",8.0,12.0,309,16
2,234,"SISTEMAS Y CONTROL",12.0,16.0,309,16
2,60,"ELECTROTECNICA",16.0,19.0,309,16
2,43,"COSTOS PARA INGENIERIA",8.0,12.0,722,10
2,98,"GESTION DE CALIDAD",12.0,16.0,722,10
2,110,"HORMIGON ESTRUCTURAL 2",16.0,18.0,722,10
2,216,"REDES DE DATOS 1",18.0,20.0,722,10
2,111,"HORMIGON ESTRUCTURAL 3",8.0,13.5,116,6
2,113,"INGENIERIA BIOQUIMICA",13.5,17.5,116,6
2,36,"COMPORTAMIENTO MEC. DE MATERIALES",17.5,21.0,116,6
3,206,"PROGRAMACION 1",8.0,11.0,C01,194
3,50,"DISEÑO LOGICO",8.0,12.0,502,20
3,102,"GESTION DE MANTENIMIENTO",12.0,16.0,502,20
3,114,"INGENIERIA DE LAS REACCIONES QUIMICAS 1",16.0,20.0,502,20
3,94,"GEOLOGIA DE INGENIERIA",8.0,12.0,309,16
3,137,"INT. A LA INGENIERIA BIOQUIMICA",12.0,16.0,309,16
3,138,"INT. A LA INGENIERIA DE PROCESOS",16.0,20.0,309,16
3,122,"INSTALACIONES ELECTRICAS",8.0,12.0,722,10
3,59,"ELECTRONICA DE POTENCIA",12.0,16.0,722,10
3,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",16.0,19.0,722,10
3,204,"PROCEDIMIENTOS CONST.PARA ESTRUCTURAS",19.0,21.0,722,10
3,135,"INT. A LA FISICA MODERNA",8.0,12.0,116,6
3,179,"MECANICA DE LOS FLUIDOS",12.0,16.0,116,6
3,195,"ORDENAMIENTO TERRITORIAL 1",16.0,20.0,116,6
4,260,"TRANSFERENCIA DE CALOR 1",8.0,12.0,502,20
4,178,"MECANICA APLICADA (ING.QUÍM)",8.0,11.0,309,16
4,233,"SISTEMAS OPERATIVOS",11.0,15.0,309,16
4,253,"TERMODINAMICA APL. A LA ING.DE PROCESOS",15.0,19.0,309,16
4,131,"INT. A LA ELECTROTECNIA",8.0,11.0,722,10
4,169,"MATEMATICA 1",11.0,14.0,722,10
4,225,"SEGURIDAD EN LA CONSTRUCCION",14.0,18.0,722,10
4,126,"INT. A LA CIENCIA DE LOS MATERIALES",18.0,19.5,722,10
4,18,"AVALUACIONES 3",8.0,12.0,116,6
4,75,"ESTRUCTURAS DE MADERA",12.0,16.0,116,6
4,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",16.0,19.0,116,6
4,151,"INT. AL DERECHO",19.0,21.0,116,6
5,62,"ELECTROTECNICA II",8.0,11.0,309,16
5,139,"INT. A LA INGENIERIA DE SOFTWARE",11.0,14.0,309,16
5,279,"ESTRUCTURAS DE MADERA 1",14.0,17.5,309,16
5,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",17.5,20.5,309,16
5,227,"SEÑALES ALEATORIAS Y MODULACION",8.0,12.0,722,10
5,170,"MATEMATICA 2",12.0,15.0,722,10
5,213,"PUENTES",15.0,19.0,722,10
5,91,"GEODESIA 3",8.0,12.0,116,6
5,100,"GESTION DEL MANTENIMIENTO",12.0,16.0,116,6
5,103,"HIDRAULICA FLUVIAL Y MARITIMA",16.0,20.0,116,6
6,84,"FUNCIONES DE VARIABLE COMPLEJA",8.0,11.0,309,16
6,109,"HORMIGON ESTRUCTURAL 1",11.0,14.5,309,16
6,57,"ELECTRONICA AVANZADA 1",14.5,17.5,309,16
6,210,"PROYECTO",17.5,20.5,309,16
6,149,"INT. A LA TERMODINAMICA",8.0,11.0,116,6
6,160,"MAMPOSTERIA ESTRUCTURAL",11.0,15.0,116,6
6,164,"MAQUINAS PARA FLUIDOS",15.0,19.0,116,6
6,197,"PATOLOGIA DE LAS ESTRUCTURAS",19.0,21.0,116,6
7,129,"INT. A LA CONSTRUCCION",8.0,12.0,309,16
7,152,"INT. A LOS MICROPROCESADORES",12.0,16.0,309,16
7,177,"MATERIALES Y ENSAYOS",16.0,20.0,309,16
7,259,"TRANSFERENCIA DE CALOR",8.0,12.0,116,6
7,270,"TRANSPORTE URBANO",12.0,16.0,116,6
7,273,"VIBRACIONES Y ONDAS",16.0,20.0,116,6
8,284,"TEORÍA Y ANÁLISIS DE ERRORES",8.0,12.0,309,16
8,21,"BASES DE DATOS PARA INGENIERIA",12.0,15.0,309,16
8,26,"CAMINOS Y CALLES 1",15.0,19.0,309,16
8,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,116,6
8,49,"DISEÑO HIDROLOGICO",11.0,15.0,116,6
8,53,"ECONOMÍA (AREA)",15.0,19.0,116,6
8,275,"GEODESIA GEOMETRICA",19.0,21.0,116,6
9,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",8.0,11.0,309,16
9,85,"FUNDAMENTOS DE BASES DE DATOS",11.0,14.0,309,16
9,124,"INSTRUMENTACION INDUSTRIAL",14.0,18.0,309,16
9,148,"INT. A LAS ECUACIONES DIFERENCIALES",18.0,21.0,309,16
9,55,"ELASTICIDAD",8.0,12.0,116,6
9,58,"ELECTRONICA AVANZADA 2",12.0,15.0,116,6
9,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",15.0,19.0,116,6
10,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",8.0,12.0,116,6
10,101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",12.0,16.0,116,6
10,163,"MAQUINAS ELECTRICAS",16.0,18.5,116,6
10,3,"ADMINISTRACION DE OPERACIONES",18.5,21.0,116,6
11,185,"METALURGIA FISICA",8.0,12.0,116,6
11,199,"POTABILIZACION DE AGUAS",12.0,16.0,116,6
11,269,"TRANSPORTE POR CARRETERA",16.0,20.0,116,6
12,274,"CALCULO Y AJUSTE DE LAS OBSERVACIONES",8.0,12.0,116,6
12,4,"AGRIMENSURA LEGAL 1",12.0,16.0,116,6
12,5,"AGRIMENSURA LEGAL 2",16.0,20.0,116,6
13,10,"ANTENAS Y PROPAGACION",8.0,12.0,116,6
13,46,"DISEÑO CATASTRAL",12.0,16.0,116,6
13,99,"GESTION DE CALIDAD AMBIENTAL",16.0,20.0,116,6
14,120,"INGLES TECNICO",8.0,12.0,116,6
14,125,"INSTRUMENTACION Y CONTROL",12.0,15.0,116,6
14,134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",15.0,19.0,116,6
15,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",8.0,12.0,116,6
15,153,"INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.",12.0,16.0,116,6
15,156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",16.0,20.0,116,6
16,166,"MAQUINAS PARA FLUIDOS II",8.0,12.0,116,6
16,184,"METALURGIA DE TRANSFORMACION",12.0,16.0,116,6
16,186,"MET. COMPUT.APLIC.AL CALCULO ESTRUCTURAL",16.0,20.0,116,6
17,192,"MOTORES DE COMBUSTION INTERNA",8.0,11.0,116,6
17,193,"OBRAS HIDRAULICAS",11.0,15.0,116,6
17,211,"PROYECTO DE INGENIERIA MECANICA",15.0,19.0,116,6
18,218,"REDES ELECTRICAS",8.0,11.0,116,6
18,229,"SISTEMAS DE CONDUCCION EN ING.SANITARIA",11.0,15.0,116,6
18,231,"SISTEMAS DE REFERENCIA EN GEODESIA",15.0,19.0,116,6
19,235,"SUBESTACIONES EN MEDIA TENSION",8.0,12.0,116,6
19,267,"TRANSPORTE FLUVIAL Y MARITIMO",12.0,16.0,116,6
19,272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",16.0,20.0,116,6
20,6,"AGRIMENSURA LEGAL 3",8.0,12.0,116,6
20,7,"AGRIMENSURA LEGAL 4",12.0,16.0,116,6
20,11,"APLICACIONES DEL ALGEBRA LINEAL",16.0,19.0,116,6
21,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,116,6
21,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",12.0,15.5,116,6
21,38,"COMUNICACIONES DIGITALES",15.5,19.5,116,6
22,45,"DISEÑO ASISTIDO POR COMPUTADOR",8.0,12.0,116,6
22,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",12.0,16.0,116,6
22,65,"ELEMENTOS DE MAQUINAS",16.0,20.0,116,6
23,83,"FOTOGRAMETRIA",8.0,12.0,116,6
23,89,"GEODESIA 1",12.0,16.0,116,6
23,117,"INGENIERIA DE SOFTWARE",16.0,20.0,116,6
24,133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",8.0,12.0,116,6
24,140,"INT. A LA INGENIERIA NAVAL",12.0,16.0,116,6
24,141,"INT. A LA INGENIERIA SANITARIA",16.0,20.0,116,6
25,162,"MAQUINARIA NAVAL",8.0,12.0,116,6
25,198,"PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA",12.0,16.0,116,6
25,209,"PROGRAMACION AVANZADA",16.0,20.0,116,6
