generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
35,294.00,298.25,10.4857,10.1871,294.000000,298.250000,-10.485714,-10.187143,100,100,11488
36,294.00,298.06,10.5943,10.2049,294.000000,298.060000,-10.594286,-10.204943,100,100,11847
37,294.00,297.21,10.5943,10.2435,294.000000,297.210000,-10.594286,-10.243457,100,100,12163
38,294.00,297.03,10.5943,10.3024,294.000000,297.030000,-10.594286,-10.302400,100,100,12444
39,294.00,296.31,10.5943,10.3234,294.000000,296.310000,-10.594286,-10.323400,100,100,12745
40,294.00,296.60,10.7229,10.3577,294.000000,296.600000,-10.722857,-10.357657,100,100,13048
41,294.00,296.34,10.7229,10.3694,294.000000,296.340000,-10.722857,-10.369371,100,100,13331
42,294.00,296.20,10.7229,10.3715,294.000000,296.200000,-10.722857,-10.371457,100,100,13716
43,294.00,296.26,10.7486,10.4142,294.000000,296.260000,-10.748571,-10.414229,100,100,14036
44,294.00,296.50,10.6971,10.4401,294.000000,296.500000,-10.697143,-10.440114,100,100,14359
45,294.00,296.59,10.7371,10.4560,294.000000,296.590000,-10.737143,-10.456029,100,100,15014
46,294.00,296.53,10.7371,10.4512,294.000000,296.530000,-10.737143,-10.451200,100,100,15666
47,294.00,296.53,10.7229,10.4737,294.000000,296.530000,-10.722857,-10.473686,100,100,16193
48,294.00,297.04,10.7229,10.5164,294.000000,297.040000,-10.722857,-10.516400,100,100,16530
49,294.00,297.14,10.7343,10.5301,294.000000,297.140000,-10.734286,-10.530086,100,100,16821
50,294.00,297.40,10.7771,10.5600,294.000000,297.400000,-10.777143,-10.560000,100,100,17122
51,294.00,297.42,10.7400,10.5579,294.000000,297.420000,-10.740000,-10.557886,100,100,17434
52,294.00,297.42,10.7400,10.5682,294.000000,297.420000,-10.740000,-10.568229,100,100,17725
53,294.00,297.47,10.7829,10.5912,294.000000,297.470000,-10.782857,-10.591171,100,100,17998
54,294.00,297.40,10.8400,10.6199,294.000000,297.400000,-10.840000,-10.619914,100,100,18274
55,294.00,297.32,10.8857,10.6480,294.000000,297.320000,-10.885714,-10.648000,100,100,18553
56,294.00,297.28,10.8857,10.6873,294.000000,297.280000,-10.885714,-10.687343,100,100,18854
57,294.00,297.14,10.9286,10.7071,294.000000,297.140000,-10.928571,-10.707086,100,100,19143
58,294.00,297.07,11.0971,10.7303,294.000000,297.070000,-11.097143,-10.730343,100,100,19420
59,294.00,297.22,11.1143,10.7453,294.000000,297.220000,-11.114286,-10.745257,100,100,19691
60,294.00,297.49,11.1143,10.7703,294.000000,297.490000,-11.114286,-10.770314,100,100,19955
61,294.00,297.24,11.1143,10.7903,294.000000,297.240000,-11.114286,-10.790257,100,100,20221
62,294.00,297.64,11.1143,10.8365,294.000000,297.640000,-11.114286,-10.836543,100,100,20489
63,294.00,297.48,11.1914,10.8475,294.000000,297.480000,-11.191429,-10.847514,100,100,20746
64,294.00,297.80,11.1914,10.8934,294.000000,297.800000,-11.191429,-10.893371,100,100,21004
65,294.00,298.05,11.1914,10.9139,294.000000,298.050000,-11.191429,-10.913914,100,100,21304
66,294.00,297.91,11.1314,10.9161,294.000000,297.910000,-11.131429,-10.916086,100,100,21628
67,294.00,298.05,11.1743,10.9429,294.000000,298.050000,-11.174286,-10.942914,100,100,21988
68,294.00,298.53,11.1743,10.9701,294.000000,298.530000,-11.174286,-10.970114,100,100,22357
69,294.00,298.46,11.1800,10.9677,294.000000,298.460000,-11.180000,-10.967657,100,100,22702
70,294.00,299.09,11.1914,10.9889,294.000000,299.090000,-11.191429,-10.988914,100,100,23015
71,294.00,298.70,11.1514,10.9947,294.000000,298.700000,-11.151429,-10.994686,100,100,23338
72,294.00,298.58,11.2686,11.0037,294.000000,298.580000,-11.268571,-11.003743,100,100,23743
73,294.00,298.28,11.2486,11.0078,294.000000,298.280000,-11.248571,-11.007771,100,100,24125
74,294.00,299.05,11.2486,11.0344,294.000000,299.050000,-11.248571,-11.034429,100,100,24507
75,294.00,299.64,11.2343,11.0640,294.000000,299.640000,-11.234286,-11.064000,100,100,24892
76,294.00,299.39,11.2343,11.0635,294.000000,299.390000,-11.234286,-11.063543,100,100,25202
77,294.00,300.30,11.3143,11.1013,294.000000,300.300000,-11.314286,-11.101314,100,100,25476
78,294.00,300.11,11.3143,11.1097,294.000000,300.110000,-11.314286,-11.109657,100,100,25757
79,294.00,300.27,11.4086,11.1235,294.000000,300.270000,-11.408571,-11.123457,100,100,26016
80,294.00,301.27,11.4343,11.1736,294.000000,301.270000,-11.434286,-11.173629,100,100,26293
81,294.00,302.25,11.4343,11.1739,294.000000,302.250000,-11.434286,-11.173857,100,100,26570
82,294.00,301.91,11.4343,11.1758,294.000000,301.910000,-11.434286,-11.175829,100,100,26893
83,294.00,302.45,11.4429,11.1969,294.000000,302.450000,-11.442857,-11.196886,100,100,27219
84,294.00,302.49,11.4429,11.2015,294.000000,302.490000,-11.442857,-11.201543,100,100,27538
85,294.00,303.15,11.4629,11.2273,294.000000,303.150000,-11.462857,-11.227343,100,100,27897
86,294.00,302.51,11.4543,11.2165,294.000000,302.510000,-11.454286,-11.216514,100,100,28485
87,294.00,301.87,11.4543,11.2090,294.000000,301.870000,-11.454286,-11.209029,100,100,28882
88,294.00,302.04,11.4543,11.2047,294.000000,302.040000,-11.454286,-11.204657,100,100,29260
89,294.00,302.43,11.4314,11.2151,294.000000,302.430000,-11.431429,-11.215114,100,100,29585
90,294.00,302.14,11.4543,11.2305,294.000000,302.140000,-11.454286,-11.230486,100,100,29882
91,294.00,301.54,11.4543,11.2277,294.000000,301.540000,-11.454286,-11.227657,100,100,30190
92,294.00,301.86,11.4543,11.2364,294.000000,301.860000,-11.454286,-11.236371,100,100,30459
93,294.00,300.91,11.4543,11.2448,294.000000,300.910000,-11.454286,-11.244800,100,100,30734
94,294.00,300.54,11.5429,11.2605,294.000000,300.540000,-11.542857,-11.260457,100,100,30987
95,294.00,300.15,11.5429,11.2740,294.000000,300.150000,-11.542857,-11.274000,100,100,31238
96,294.00,299.76,11.5429,11.2753,294.000000,299.760000,-11.542857,-11.275343,100,100,31492
97,294.00,300.42,11.5429,11.2886,294.000000,300.420000,-11.542857,-11.288600,100,100,31762
98,294.00,300.16,11.5429,11.2840,294.000000,300.160000,-11.542857,-11.284029,100,100,32065
99,294.00,299.47,11.5429,11.2695,294.000000,299.470000,-11.542857,-11.269514,100,100,32349
100,294.00,299.23,11.5171,11.2731,294.000000,299.230000,-11.517143,-11.273086,100,100,32613
101,294.00,300.15,11.5171,11.2892,294.000000,300.150000,-11.517143,-11.289171,100,100,32962
102,294.00,299.60,11.5257,11.2916,294.000000,299.600000,-11.525714,-11.291600,100,100,33273
103,294.00,299.85,11.5171,11.2935,294.000000,299.850000,-11.517143,-11.293486,100,100,33585
104,294.00,298.93,11.4914,11.2753,294.000000,298.930000,-11.491429,-11.275314,100,100,33882
105,294.00,299.94,11.5257,11.2946,294.000000,299.940000,-11.525714,-11.294571,100,100,34179
106,294.00,302.07,11.5429,11.3335,294.000000,302.070000,-11.542857,-11.333457,100,100,34456
107,294.00,301.90,11.5429,11.3362,294.000000,301.900000,-11.542857,-11.336200,100,100,34714
108,294.00,301.43,11.5343,11.3378,294.000000,301.430000,-11.534286,-11.337829,100,100,34965
109,294.00,301.01,11.5629,11.3350,294.000000,301.010000,-11.562857,-11.335029,100,100,35226
110,294.00,301.81,11.5629,11.3629,294.000000,301.810000,-11.562857,-11.362886,100,100,35506
111,294.00,300.06,11.5571,11.3385,294.000000,300.060000,-11.557143,-11.338457,100,100,35840
112,294.00,300.13,11.5571,11.3608,294.000000,300.130000,-11.557143,-11.360800,100,100,36647
113,294.00,300.18,11.6371,11.3535,294.000000,300.180000,-11.637143,-11.353457,100,100,37256
114,294.00,300.90,11.6343,11.3699,294.000000,300.900000,-11.634286,-11.369857,100,100,37632
115,294.00,299.76,11.6343,11.3496,294.000000,299.760000,-11.634286,-11.349600,100,100,38207
116,294.00,299.54,11.6286,11.3413,294.000000,299.540000,-11.628571,-11.341314,100,100,38815
117,294.00,298.69,11.6286,11.3384,294.000000,298.690000,-11.628571,-11.338429,100,100,39199
118,294.00,298.55,11.6286,11.3575,294.000000,298.550000,-11.628571,-11.357543,100,100,39569
119,294.00,298.76,11.6286,11.3621,294.000000,298.760000,-11.628571,-11.362086,100,100,39995
120,294.00,298.93,11.6371,11.3671,294.000000,298.930000,-11.637143,-11.367086,100,100,40349
121,294.00,298.81,11.6371,11.3799,294.000000,298.810000,-11.637143,-11.379943,100,100,40693
122,294.00,298.20,11.7371,11.3865,294.000000,298.200000,-11.737143,-11.386514,100,100,41040
123,294.00,298.56,11.7143,11.4061,294.000000,298.560000,-11.714286,-11.406143,100,100,41395
124,294.00,298.27,11.7143,11.4015,294.000000,298.270000,-11.714286,-11.401543,100,100,41727
125,294.00,298.90,11.7143,11.4149,294.000000,298.900000,-11.714286,-11.414914,100,100,42022
126,294.00,299.06,11.7371,11.4319,294.000000,299.060000,-11.737143,-11.431943,100,100,42299
127,294.00,299.56,11.7200,11.4605,294.000000,299.560000,-11.720000,-11.460457,100,100,42556
128,294.00,299.73,11.7200,11.4716,294.000000,299.730000,-11.720000,-11.471629,100,100,42809
129,294.00,300.02,11.7200,11.4979,294.000000,300.020000,-11.720000,-11.497943,100,100,43063
130,294.00,299.54,11.8686,11.5073,294.000000,299.540000,-11.868571,-11.507257,100,100,43317
131,294.00,299.41,11.8686,11.5063,294.000000,299.410000,-11.868571,-11.506314,100,100,43567
132,294.00,299.66,11.8686,11.5292,294.000000,299.660000,-11.868571,-11.529171,100,100,43825
133,294.00,301.66,11.8543,11.5930,294.000000,301.660000,-11.854286,-11.593029,100,100,44088
134,294.00,300.89,11.8543,11.5863,294.000000,300.890000,-11.854286,-11.586314,100,100,44345
135,294.00,301.13,11.8886,11.6076,294.000000,301.130000,-11.888571,-11.607629,100,100,44624
136,294.00,301.47,11.8886,11.6296,294.000000,301.470000,-11.888571,-11.629600,100,100,44884
137,294.00,302.03,11.8886,11.6690,294.000000,302.030000,-11.888571,-11.668971,100,100,45154
138,294.00,300.77,11.8886,11.6367,294.000000,300.770000,-11.888571,-11.636714,100,100,45410
139,294.00,300.93,11.8886,11.6623,294.000000,300.930000,-11.888571,-11.662343,100,100,45661
140,294.00,301.12,11.8886,11.6837,294.000000,301.120000,-11.888571,-11.683714,100,100,45915
141,294.00,300.99,11.8914,11.6868,294.000000,300.990000,-11.891429,-11.686829,100,100,46175
142,294.00,301.49,11.9171,11.7203,294.000000,301.490000,-11.917143,-11.720286,100,100,46491
143,294.00,300.57,11.9171,11.7065,294.000000,300.570000,-11.917143,-11.706486,100,100,46801
144,294.00,301.16,11.9143,11.7251,294.000000,301.160000,-11.914286,-11.725057,100,100,47137
145,294.00,300.51,11.9486,11.7161,294.000000,300.510000,-11.948571,-11.716086,100,100,47456
146,294.00,299.80,11.9486,11.6993,294.000000,299.800000,-11.948571,-11.699314,100,100,47732
147,294.00,299.73,11.9543,11.7009,294.000000,299.730000,-11.954286,-11.700943,100,100,48027
148,294.00,299.84,11.9543,11.7269,294.000000,299.840000,-11.954286,-11.726886,100,100,48326
149,294.00,300.26,11.9543,11.7556,294.000000,300.260000,-11.954286,-11.755629,100,100,48635
150,294.00,300.45,11.9543,11.7676,294.000000,300.450000,-11.954286,-11.767571,100,100,48945
151,294.00,299.98,12.0143,11.7697,294.000000,299.980000,-12.014286,-11.769686,100,100,49244
152,294.00,300.07,12.0086,11.7749,294.000000,300.070000,-12.008571,-11.774914,100,100,49574
153,294.00,300.46,12.1143,11.7938,294.000000,300.460000,-12.114286,-11.793771,100,100,49899
154,294.00,300.86,12.1143,11.8241,294.000000,300.860000,-12.114286,-11.824143,100,100,50212
155,294.00,302.11,12.1200,11.8635,294.000000,302.110000,-12.120000,-11.863543,100,100,50523
156,294.00,301.49,12.1200,11.8847,294.000000,301.490000,-12.120000,-11.884657,100,100,50797
157,294.00,300.64,12.1200,11.8945,294.000000,300.640000,-12.120000,-11.894543,100,100,51095
158,294.00,299.80,12.1200,11.9043,294.000000,299.800000,-12.120000,-11.904286,100,100,51409
159,294.00,300.23,12.1429,11.9333,294.000000,300.230000,-12.142857,-11.933257,100,100,51700
160,294.00,300.57,12.1429,11.9530,294.000000,300.570000,-12.142857,-11.953029,100,100,51995
161,294.00,300.95,12.1429,11.9678,294.000000,300.950000,-12.142857,-11.967800,100,100,52250
162,294.00,301.78,12.1429,11.9987,294.000000,301.780000,-12.142857,-11.998686,100,100,52576
163,294.00,302.17,12.1429,12.0143,294.000000,302.170000,-12.142857,-12.014343,100,100,52848
164,294.00,301.73,12.1429,12.0117,294.000000,301.730000,-12.142857,-12.011743,100,100,53100
165,294.00,302.15,12.1429,12.0047,294.000000,302.150000,-12.142857,-12.004743,100,100,53366
166,294.00,302.31,12.1429,12.0043,294.000000,302.310000,-12.142857,-12.004286,100,100,53637
167,294.00,301.79,12.1486,12.0121,294.000000,301.790000,-12.148571,-12.012057,100,100,53897
168,294.00,302.77,12.1543,12.0268,294.000000,302.770000,-12.154286,-12.026771,100,100,54201
169,294.00,301.47,12.1543,12.0017,294.000000,301.470000,-12.154286,-12.001714,100,100,54519
170,294.00,302.03,12.1629,12.0192,294.000000,302.030000,-12.162857,-12.019229,100,100,54839
171,294.00,301.86,12.1971,12.0264,294.000000,301.860000,-12.197143,-12.026371,100,100,55163
172,294.00,302.74,12.1971,12.0509,294.000000,302.740000,-12.197143,-12.050914,100,100,55479
173,294.00,303.14,12.1971,12.0613,294.000000,303.140000,-12.197143,-12.061257,100,100,55784
174,294.00,301.52,12.2743,12.0505,294.000000,301.520000,-12.274286,-12.050543,100,100,56072
175,294.00,301.60,12.2743,12.0622,294.000000,301.600000,-12.274286,-12.062200,100,100,56378
176,294.00,301.62,12.2743,12.0757,294.000000,301.620000,-12.274286,-12.075743,100,100,56695
177,294.00,300.81,12.2971,12.0693,294.000000,300.810000,-12.297143,-12.069257,100,100,57009
178,294.00,299.24,12.2971,12.0779,294.000000,299.240000,-12.297143,-12.077914,100,100,57316
179,294.00,299.59,12.4343,12.1047,294.000000,299.590000,-12.434286,-12.104714,100,100,57606
180,294.00,299.46,12.4343,12.1301,294.000000,299.460000,-12.434286,-12.130086,100,100,57862
181,294.00,299.33,12.3714,12.1481,294.000000,299.330000,-12.371429,-12.148057,100,100,58166
182,294.00,299.96,12.3714,12.1605,294.000000,299.960000,-12.371429,-12.160543,100,100,58476
183,294.00,301.14,12.3886,12.1996,294.000000,301.140000,-12.388571,-12.199629,100,100,58788
184,294.00,300.55,12.3943,12.1940,294.000000,300.550000,-12.394286,-12.194029,100,100,59096
185,294.00,301.32,12.3943,12.1974,294.000000,301.320000,-12.394286,-12.197371,100,100,59408
186,294.00,301.29,12.4057,12.2153,294.000000,301.290000,-12.405714,-12.215314,100,100,59734
187,294.00,302.06,12.4257,12.2507,294.000000,302.060000,-12.425714,-12.250743,100,100,60042
188,294.00,301.76,12.4257,12.2563,294.000000,301.760000,-12.425714,-12.256257,100,100,60338
189,294.00,301.61,12.4257,12.2580,294.000000,301.610000,-12.425714,-12.258029,100,100,60627
190,294.00,302.14,12.4257,12.2746,294.000000,302.140000,-12.425714,-12.274629,100,100,60945
191,294.00,301.66,12.4257,12.2785,294.000000,301.660000,-12.425714,-12.278457,100,100,61267
192,294.00,301.64,12.4257,12.2803,294.000000,301.640000,-12.425714,-12.280314,100,100,61595
193,294.00,301.91,12.5400,12.2800,294.000000,301.910000,-12.540000,-12.279971,100,100,61851
194,294.00,301.95,12.5400,12.2790,294.000000,301.950000,-12.540000,-12.279029,100,100,62159
195,294.00,302.37,12.5400,12.2895,294.000000,302.370000,-12.540000,-12.289457,100,100,62501
196,294.00,301.25,12.5029,12.2891,294.000000,301.250000,-12.502857,-12.289143,100,100,62843
197,294.00,301.27,12.5029,12.2929,294.000000,301.270000,-12.502857,-12.292914,100,100,63173
198,294.00,300.68,12.5114,12.2869,294.000000,300.680000,-12.511429,-12.286914,100,100,63451
199,294.00,300.41,12.5029,12.2931,294.000000,300.410000,-12.502857,-12.293114,100,100,63707
200,294.00,300.38,12.5057,12.3001,294.000000,300.380000,-12.505714,-12.300086,100,100,63963
201,294.00,300.79,12.5086,12.3092,294.000000,300.790000,-12.508571,-12.309171,100,100,64216
202,294.00,300.72,12.5086,12.3111,294.000000,300.720000,-12.508571,-12.311114,100,100,64478
203,294.00,300.60,12.5314,12.3028,294.000000,300.600000,-12.531429,-12.302800,100,100,64739
204,294.00,300.33,12.5314,12.3046,294.000000,300.330000,-12.531429,-12.304629,100,100,64992
205,294.00,300.38,12.5314,12.3206,294.000000,300.380000,-12.531429,-12.320600,100,100,65252
206,294.00,299.59,12.5229,12.3120,294.000000,299.590000,-12.522857,-12.311971,100,100,65510
207,294.00,298.83,12.5229,12.2833,294.000000,298.830000,-12.522857,-12.283314,100,100,65768
208,294.00,298.78,12.5229,12.2996,294.000000,298.780000,-12.522857,-12.299600,100,100,66021
209,294.00,299.00,12.5229,12.3204,294.000000,299.000000,-12.522857,-12.320400,100,100,66271
210,294.00,298.15,12.5229,12.3159,294.000000,298.150000,-12.522857,-12.315914,100,100,66522
211,294.00,298.45,12.4914,12.3175,294.000000,298.450000,-12.491429,-12.317543,100,100,66775
212,294.00,298.46,12.5543,12.3331,294.000000,298.460000,-12.554286,-12.333114,100,100,67033
213,294.00,298.70,12.5743,12.3341,294.000000,298.700000,-12.574286,-12.334143,100,100,67342
214,294.00,298.53,12.5743,12.3530,294.000000,298.530000,-12.574286,-12.352971,100,100,67621
215,294.00,299.63,12.5743,12.3841,294.000000,299.630000,-12.574286,-12.384057,100,100,67875
216,294.00,298.97,12.5686,12.3946,294.000000,298.970000,-12.568571,-12.394571,100,100,68121
217,294.00,298.12,12.5886,12.3919,294.000000,298.120000,-12.588571,-12.391914,100,100,68376
218,294.00,298.24,12.5686,12.3981,294.000000,298.240000,-12.568571,-12.398143,100,100,68634
219,294.00,297.37,12.5686,12.3961,294.000000,297.370000,-12.568571,-12.396114,100,100,68893
220,294.00,297.46,12.5686,12.4039,294.000000,297.460000,-12.568571,-12.403943,100,100,69147
221,294.00,297.50,12.5686,12.4264,294.000000,297.500000,-12.568571,-12.426429,100,100,69402
222,294.00,297.20,12.5943,12.4144,294.000000,297.200000,-12.594286,-12.414429,100,100,69662
223,294.00,297.18,12.5943,12.4158,294.000000,297.180000,-12.594286,-12.415829,100,100,69912
224,294.00,297.16,12.5943,12.4176,294.000000,297.160000,-12.594286,-12.417629,100,100,70180
225,294.00,296.80,12.5943,12.4353,294.000000,296.800000,-12.594286,-12.435343,100,100,70440
226,294.00,297.53,12.6114,12.4650,294.000000,297.530000,-12.611429,-12.464971,100,100,70692
227,294.00,297.14,12.6114,12.4635,294.000000,297.140000,-12.611429,-12.463543,100,100,70951
228,294.00,297.31,12.6114,12.4739,294.000000,297.310000,-12.611429,-12.473886,100,100,71203
229,294.00,297.25,12.6114,12.4707,294.000000,297.250000,-12.611429,-12.470714,100,100,71463
230,294.00,297.13,12.6143,12.4650,294.000000,297.130000,-12.614286,-12.465029,100,100,71712
231,294.00,297.38,12.6143,12.4787,294.000000,297.380000,-12.614286,-12.478657,100,100,71968
232,294.00,296.67,12.6143,12.4735,294.000000,296.670000,-12.614286,-12.473514,100,100,72218
233,294.00,296.54,12.6143,12.4719,294.000000,296.540000,-12.614286,-12.471857,100,100,72476
234,294.00,296.36,12.5943,12.4706,294.000000,296.360000,-12.594286,-12.470629,100,100,72731
235,294.00,296.23,12.6057,12.4731,294.000000,296.230000,-12.605714,-12.473086,100,100,72980
236,294.00,296.24,12.6057,12.4694,294.000000,296.240000,-12.605714,-12.469400,100,100,73246
237,294.00,296.11,12.6314,12.4756,294.000000,296.110000,-12.631429,-12.475571,100,100,73511
238,294.00,296.15,12.6543,12.4786,294.000000,296.150000,-12.654286,-12.478571,100,100,73811
239,294.00,296.23,12.6543,12.4856,294.000000,296.230000,-12.654286,-12.485629,100,100,74092
240,294.00,296.22,12.6543,12.4853,294.000000,296.220000,-12.654286,-12.485343,100,100,74366
241,294.00,296.39,12.6114,12.4937,294.000000,296.390000,-12.611429,-12.493743,100,100,74692
242,294.00,296.55,12.6600,12.5099,294.000000,296.550000,-12.660000,-12.509857,100,100,74995
243,294.00,296.78,12.6600,12.5210,294.000000,296.780000,-12.660000,-12.521029,100,100,75282
244,294.00,296.76,12.6629,12.5261,294.000000,296.760000,-12.662857,-12.526143,100,100,75544
245,294.00,296.75,12.6600,12.5253,294.000000,296.750000,-12.660000,-12.525286,100,100,75841
246,294.00,296.98,12.6600,12.5341,294.000000,296.980000,-12.660000,-12.534143,100,100,76143
247,294.00,297.06,12.6600,12.5484,294.000000,297.060000,-12.660000,-12.548429,100,100,76430
248,294.00,296.77,12.6629,12.5541,294.000000,296.770000,-12.662857,-12.554114,100,100,76709
249,294.00,296.62,12.6686,12.5533,294.000000,296.620000,-12.668571,-12.553343,100,100,76972
250,294.00,296.52,12.6686,12.5595,294.000000,296.520000,-12.668571,-12.559514,100,100,77225
251,294.00,296.44,12.6657,12.5484,294.000000,296.440000,-12.665714,-12.548371,100,100,77484
