generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
59,294.00,303.74,11.8686,11.5796,294.000000,303.740000,-11.868571,-11.579600,100,100,9477
60,294.00,301.56,11.9000,11.5955,294.000000,301.560000,-11.900000,-11.595457,100,100,9610
61,294.00,301.28,11.9400,11.6139,294.000000,301.280000,-11.940000,-11.613943,100,100,9742
62,294.00,301.54,11.9400,11.6477,294.000000,301.540000,-11.940000,-11.647657,100,100,9871
63,294.00,299.54,11.9657,11.6328,294.000000,299.540000,-11.965714,-11.632829,100,100,9999
64,294.00,300.69,11.9943,11.6934,294.000000,300.690000,-11.994286,-11.693429,100,100,10128
65,294.00,300.82,12.0200,11.7131,294.000000,300.820000,-12.020000,-11.713143,100,100,10265
66,294.00,301.58,12.0200,11.7489,294.000000,301.580000,-12.020000,-11.748857,100,100,10397
67,294.00,302.25,12.0200,11.7843,294.000000,302.250000,-12.020000,-11.784314,100,100,10534
68,294.00,300.98,12.0771,11.7654,294.000000,300.979798,-12.077143,-11.765397,99,100,10701
69,294.00,300.60,12.0971,11.7725,294.000000,300.602041,-12.097143,-11.772507,98,100,10851
70,294.00,301.68,12.0971,11.8113,294.000000,301.676768,-12.097143,-11.811255,99,100,11006
71,294.00,301.53,12.1886,11.8373,294.000000,301.525253,-12.188571,-11.837345,99,100,11159
72,294.00,300.45,12.1886,11.8086,294.000000,300.448980,-12.188571,-11.808571,98,100,11352
73,294.00,300.24,12.1886,11.8227,294.000000,300.244898,-12.188571,-11.822682,98,100,11519
74,294.00,300.81,12.1971,11.8466,294.000000,300.808081,-12.197143,-11.846580,99,100,11689
75,294.00,300.41,12.2057,11.8503,294.000000,300.410000,-12.205714,-11.850314,100,100,11824
76,294.00,300.45,12.2200,11.8695,294.000000,300.450000,-12.220000,-11.869514,100,100,11976
77,294.00,300.54,12.2657,11.8873,294.000000,300.540000,-12.265714,-11.887343,100,100,12133
78,294.00,301.49,12.3086,11.9303,294.000000,301.490000,-12.308571,-11.930286,100,100,12290
79,294.00,300.94,12.3086,11.9125,294.000000,300.940000,-12.308571,-11.912486,100,100,12444
80,294.00,300.64,12.3086,11.8990,294.000000,300.640000,-12.308571,-11.898971,100,100,12598
81,294.00,301.82,12.3314,11.9702,294.000000,301.820000,-12.331429,-11.970229,100,100,12746
82,294.00,302.76,12.3314,12.0202,294.000000,302.760000,-12.331429,-12.020171,100,100,12894
83,294.00,302.13,12.4029,11.9930,294.000000,302.130000,-12.402857,-11.993029,100,100,13051
84,294.00,302.48,12.4029,12.0252,294.000000,302.480000,-12.402857,-12.025171,100,100,13206
85,294.00,302.88,12.4029,12.0258,294.000000,302.880000,-12.402857,-12.025800,100,100,13364
86,294.00,303.10,12.3686,12.0401,294.000000,303.100000,-12.368571,-12.040057,100,100,13531
87,294.00,301.36,12.3286,11.9786,294.000000,301.360000,-12.328571,-11.978629,100,100,13667
88,294.00,302.11,12.4029,12.0055,294.000000,302.110000,-12.402857,-12.005486,100,100,13810
89,294.00,302.58,12.4114,12.0349,294.000000,302.580000,-12.411429,-12.034857,100,100,13974
90,294.00,301.94,12.4114,12.0399,294.000000,301.940000,-12.411429,-12.039857,100,100,14138
91,294.00,301.14,12.4114,12.0358,294.000000,301.140000,-12.411429,-12.035829,100,100,14307
92,294.00,301.50,12.4114,12.0672,294.000000,301.500000,-12.411429,-12.067229,100,100,14473
93,294.00,301.66,12.4029,12.0639,294.000000,301.660000,-12.402857,-12.063857,100,100,14634
94,294.00,301.79,12.4029,12.0847,294.000000,301.790000,-12.402857,-12.084686,100,100,14777
95,294.00,301.33,12.4400,12.0845,294.000000,301.330000,-12.440000,-12.084486,100,100,14925
96,294.00,301.94,12.5457,12.1277,294.000000,301.940000,-12.545714,-12.127743,100,100,15071
97,294.00,301.69,12.5457,12.1406,294.000000,301.690000,-12.545714,-12.140629,100,100,15226
98,294.00,301.45,12.5600,12.1456,294.000000,301.450000,-12.560000,-12.145600,100,100,15368
99,294.00,302.03,12.5600,12.1709,294.000000,302.030000,-12.560000,-12.170914,100,100,15526
100,294.00,302.44,12.5771,12.1816,294.000000,302.440000,-12.577143,-12.181571,100,100,15671
101,294.00,303.41,12.5771,12.2281,294.000000,303.410000,-12.577143,-12.228114,100,100,15813
102,294.00,303.51,12.5771,12.2358,294.000000,303.510000,-12.577143,-12.235771,100,100,15961
103,294.00,302.95,12.5914,12.2251,294.000000,302.950000,-12.591429,-12.225114,100,100,16115
104,294.00,303.73,12.6514,12.2585,294.000000,303.730000,-12.651429,-12.258486,100,100,16264
105,294.00,302.13,12.6514,12.2151,294.000000,302.130000,-12.651429,-12.215057,100,100,16429
106,294.00,302.24,12.6514,12.2149,294.000000,302.240000,-12.651429,-12.214886,100,100,16590
107,294.00,301.80,12.6686,12.2225,294.000000,301.800000,-12.668571,-12.222457,100,100,16739
108,294.00,302.76,12.6857,12.2744,294.000000,302.760000,-12.685714,-12.274429,100,100,16890
109,294.00,302.78,12.6857,12.2763,294.000000,302.780000,-12.685714,-12.276257,100,100,17039
110,294.00,302.13,12.6857,12.2769,294.000000,302.130000,-12.685714,-12.276943,100,100,17186
111,294.00,302.52,12.6857,12.2850,294.000000,302.520000,-12.685714,-12.285029,100,100,17355
112,294.00,302.86,12.6857,12.3121,294.000000,302.860000,-12.685714,-12.312086,100,100,17519
113,294.00,302.69,12.6857,12.3255,294.000000,302.690000,-12.685714,-12.325486,100,100,17676
114,294.00,302.07,12.6857,12.3168,294.000000,302.070000,-12.685714,-12.316829,100,100,17820
115,294.00,302.00,12.6857,12.3221,294.000000,302.000000,-12.685714,-12.322143,100,100,17984
116,294.00,300.16,12.6914,12.2818,294.000000,300.160000,-12.691429,-12.281829,100,100,18143
117,294.00,300.79,12.6914,12.3121,294.000000,300.790000,-12.691429,-12.312057,100,100,18324
118,294.00,301.44,12.6914,12.3441,294.000000,301.440000,-12.691429,-12.344143,100,100,18482
119,294.00,301.92,12.7029,12.3691,294.000000,301.920000,-12.702857,-12.369057,100,100,18686
120,294.00,302.45,12.6914,12.3955,294.000000,302.450000,-12.691429,-12.395543,100,100,18854
121,294.00,303.65,12.6914,12.4167,294.000000,303.650000,-12.691429,-12.416714,100,100,19003
122,294.00,303.13,12.6914,12.4205,294.000000,303.130000,-12.691429,-12.420457,100,100,19188
123,294.00,303.18,12.7114,12.4121,294.000000,303.180000,-12.711429,-12.412143,100,100,19391
124,294.00,303.63,12.7171,12.4361,294.000000,303.630000,-12.717143,-12.436143,100,100,19577
125,294.00,303.14,12.7171,12.4379,294.000000,303.140000,-12.717143,-12.437857,100,100,19765
126,294.00,304.11,12.7171,12.4616,294.000000,304.110000,-12.717143,-12.461629,100,100,19926
127,294.00,304.63,12.7171,12.4907,294.000000,304.630000,-12.717143,-12.490714,100,100,20074
128,294.00,303.95,12.7171,12.4901,294.000000,303.950000,-12.717143,-12.490057,100,100,20231
129,294.00,302.33,12.7171,12.4592,294.000000,302.330000,-12.717143,-12.459200,100,100,20379
130,294.00,302.33,12.7257,12.4645,294.000000,302.330000,-12.725714,-12.464457,100,100,20553
131,294.00,302.23,12.7257,12.4606,294.000000,302.230000,-12.725714,-12.460629,100,100,20723
132,294.00,302.75,12.7457,12.4819,294.000000,302.750000,-12.745714,-12.481857,100,100,20886
133,294.00,304.52,12.7314,12.5230,294.000000,304.520000,-12.731429,-12.523000,100,100,21058
134,294.00,303.34,12.7943,12.5013,294.000000,303.340000,-12.794286,-12.501286,100,100,21235
135,294.00,302.56,12.7686,12.4850,294.000000,302.560000,-12.768571,-12.484971,100,100,21412
136,294.00,302.54,12.7686,12.4919,294.000000,302.540000,-12.768571,-12.491914,100,100,21590
137,294.00,302.63,12.7686,12.5043,294.000000,302.630000,-12.768571,-12.504286,100,100,21765
138,294.00,304.23,12.7686,12.5471,294.000000,304.230000,-12.768571,-12.547057,100,100,21926
139,294.00,302.97,12.7686,12.5272,294.000000,302.970000,-12.768571,-12.527229,100,100,22081
140,294.00,302.94,12.7686,12.5399,294.000000,302.940000,-12.768571,-12.539914,100,100,22251
141,294.00,302.88,12.7514,12.5423,294.000000,302.880000,-12.751429,-12.542257,100,100,22422
142,294.00,303.91,12.7771,12.5759,294.000000,303.910000,-12.777143,-12.575943,100,100,22588
143,294.00,303.78,12.7771,12.5744,294.000000,303.780000,-12.777143,-12.574371,100,100,22745
144,294.00,304.05,12.7771,12.5738,294.000000,304.050000,-12.777143,-12.573800,100,100,22894
145,294.00,304.86,12.7686,12.5881,294.000000,304.860000,-12.768571,-12.588086,100,100,23046
146,294.00,302.64,12.7686,12.5585,294.000000,302.640000,-12.768571,-12.558514,100,100,23197
147,294.00,303.71,12.8086,12.5869,294.000000,303.710000,-12.808571,-12.586857,100,100,23353
148,294.00,304.35,12.8086,12.5996,294.000000,304.350000,-12.808571,-12.599600,100,100,23504
149,294.00,305.22,12.8086,12.6296,294.000000,305.220000,-12.808571,-12.629571,100,100,23671
150,294.00,305.32,12.8086,12.6388,294.000000,305.320000,-12.808571,-12.638829,100,100,23853
151,294.00,305.56,12.8143,12.6494,294.000000,305.560000,-12.814286,-12.649429,100,100,24026
152,294.00,304.29,12.8257,12.6385,294.000000,304.290000,-12.825714,-12.638514,100,100,24206
153,294.00,305.71,12.8229,12.6586,294.000000,305.710000,-12.822857,-12.658600,100,100,24404
154,294.00,304.72,12.8629,12.6453,294.000000,304.720000,-12.862857,-12.645257,100,100,24742
155,294.00,304.24,12.8629,12.6367,294.000000,304.240000,-12.862857,-12.636743,100,100,24993
156,294.00,304.63,12.8429,12.6467,294.000000,304.630000,-12.842857,-12.646686,100,100,25229
157,294.00,304.62,12.8343,12.6455,294.000000,304.620000,-12.834286,-12.645457,100,100,25471
158,294.00,305.38,12.8543,12.6683,294.000000,305.380000,-12.854286,-12.668257,100,100,25740
159,294.00,306.06,12.8571,12.6854,294.000000,306.060000,-12.857143,-12.685371,100,100,26118
160,294.00,305.73,12.8571,12.6897,294.000000,305.730000,-12.857143,-12.689714,100,100,26432
161,294.00,306.86,12.8714,12.7144,294.000000,306.860000,-12.871429,-12.714400,100,100,26775
162,294.00,305.31,12.8886,12.7047,294.000000,305.310000,-12.888571,-12.704714,100,100,27020
163,294.00,305.13,12.8886,12.6981,294.000000,305.130000,-12.888571,-12.698114,100,100,27276
164,294.00,305.34,12.8886,12.6932,294.000000,305.340000,-12.888571,-12.693171,100,100,27600
165,294.00,303.23,12.9086,12.6631,294.000000,303.230000,-12.908571,-12.663143,100,100,27831
166,294.00,304.32,12.9086,12.6925,294.000000,304.320000,-12.908571,-12.692543,100,100,28050
167,294.00,304.28,12.9086,12.6865,294.000000,304.280000,-12.908571,-12.686543,100,100,28268
168,294.00,304.50,12.9057,12.6926,294.000000,304.500000,-12.905714,-12.692571,100,100,28464
169,294.00,301.90,12.9343,12.6457,294.000000,301.900000,-12.934286,-12.645743,100,100,28649
170,294.00,303.10,12.9343,12.6881,294.000000,303.100000,-12.934286,-12.688114,100,100,28820
171,294.00,302.04,12.9343,12.6803,294.000000,302.040000,-12.934286,-12.680343,100,100,28995
172,294.00,303.61,12.9343,12.7053,294.000000,303.610000,-12.934286,-12.705286,100,100,29158
173,294.00,303.72,12.9343,12.7131,294.000000,303.720000,-12.934286,-12.713057,100,100,29320
174,294.00,303.04,12.9343,12.7057,294.000000,303.040000,-12.934286,-12.705743,100,100,29480
175,294.00,303.70,12.9343,12.7146,294.000000,303.700000,-12.934286,-12.714600,100,100,29643
176,294.00,303.15,12.9371,12.7165,294.000000,303.151515,-12.937143,-12.716537,99,100,29801
177,294.00,301.43,12.9371,12.7026,294.000000,301.434343,-12.937143,-12.702597,99,100,29955
178,294.00,303.57,12.9686,12.7366,294.000000,303.565657,-12.968571,-12.736623,99,100,30113
179,294.00,302.36,12.9686,12.7215,294.000000,302.357143,-12.968571,-12.721516,98,100,30271
180,294.00,302.85,12.9743,12.7357,294.000000,302.854167,-12.974286,-12.735744,96,100,30430
181,294.00,305.84,13.0171,12.7818,294.000000,305.842105,-13.017143,-12.781835,95,100,30590
182,294.00,307.82,13.0171,12.8245,294.000000,307.816327,-13.017143,-12.824519,98,100,30740
183,294.00,305.47,13.0343,12.7906,294.000000,305.474227,-13.034286,-12.790574,97,100,30893
184,294.00,304.35,13.0343,12.7685,294.000000,304.350515,-13.034286,-12.768483,97,100,31051
185,294.00,305.24,13.0514,12.7851,294.000000,305.237113,-13.051429,-12.785066,97,100,31211
186,294.00,305.43,13.0514,12.7848,294.000000,305.427083,-13.051429,-12.784821,96,100,31366
187,294.00,306.00,13.0514,12.7857,294.000000,306.000000,-13.051429,-12.785685,96,100,31522
188,294.00,306.13,13.0514,12.7887,294.000000,306.127660,-13.051429,-12.788663,94,100,31680
189,294.00,305.71,13.0514,12.7899,294.000000,305.714286,-13.051429,-12.789890,91,100,31839
190,294.00,305.33,13.0571,12.7875,294.000000,305.329670,-13.057143,-12.787473,91,100,31995
191,294.00,305.80,13.0571,12.7927,294.000000,305.802326,-13.057143,-12.792658,86,100,32154
192,294.00,304.42,13.0571,12.7801,294.000000,304.418605,-13.057143,-12.780100,86,100,32315
193,294.00,305.21,13.1371,12.8002,294.000000,305.211111,-13.137143,-12.800222,90,100,32469
194,294.00,303.89,13.1571,12.7914,294.000000,303.891304,-13.157143,-12.791429,92,100,32624
195,294.00,304.08,13.1571,12.7886,294.000000,304.079545,-13.157143,-12.788604,88,100,32775
196,294.00,304.74,13.1571,12.7986,294.000000,304.738636,-13.157143,-12.798604,88,100,32931
197,294.00,303.51,13.1571,12.7816,294.000000,303.511905,-13.157143,-12.781565,84,100,33084
198,294.00,303.64,13.1571,12.8100,294.000000,303.638554,-13.157143,-12.809983,83,100,33240
199,294.00,303.68,13.1486,12.8069,294.000000,303.677778,-13.148571,-12.806921,90,100,33402
200,294.00,302.60,13.1486,12.7884,294.000000,302.602273,-13.148571,-12.788409,88,100,33560
201,294.00,303.79,13.1486,12.8194,294.000000,303.788235,-13.148571,-12.819361,85,100,33720
202,294.00,303.14,13.1486,12.8087,294.000000,303.144578,-13.148571,-12.808709,83,100,33876
203,294.00,304.41,13.1686,12.8450,294.000000,304.409639,-13.168571,-12.844957,83,100,34032
204,294.00,305.06,13.1686,12.8603,294.000000,305.060241,-13.168571,-12.860344,83,100,34191
205,294.00,304.34,13.1686,12.8551,294.000000,304.337349,-13.168571,-12.855112,83,100,34349
206,294.00,304.51,13.1686,12.8561,294.000000,304.505263,-13.168571,-12.856120,95,100,34507
207,294.00,306.64,13.1857,12.8983,294.000000,306.642105,-13.185714,-12.898316,95,100,34670
208,294.00,307.61,13.1857,12.9381,294.000000,307.608696,-13.185714,-12.938075,92,100,34825
209,294.00,306.03,13.2257,12.9151,294.000000,306.032609,-13.225714,-12.915062,92,100,34983
210,294.00,306.64,13.2257,12.9366,294.000000,306.644444,-13.225714,-12.936635,90,100,35143
211,294.00,306.24,13.2257,12.9336,294.000000,306.238095,-13.225714,-12.933639,84,100,35304
212,294.00,306.32,13.2257,12.9334,294.000000,306.317073,-13.225714,-12.933449,82,100,35463
213,294.00,304.83,13.2257,12.9284,294.000000,304.825000,-13.225714,-12.928429,80,100,35616
214,294.00,304.61,13.2343,12.9365,294.000000,304.611111,-13.234286,-12.936508,90,100,35767
215,294.00,304.92,13.2343,12.9553,294.000000,304.921348,-13.234286,-12.955345,89,100,35921
216,294.00,303.92,13.2343,12.9422,294.000000,303.921348,-13.234286,-12.942215,89,100,36075
217,294.00,304.32,13.2343,12.9737,294.000000,304.322222,-13.234286,-12.973651,90,100,36232
218,294.00,305.49,13.2343,12.9926,294.000000,305.494253,-13.234286,-12.992644,87,100,36391
219,294.00,305.61,13.2343,13.0013,294.000000,305.611765,-13.234286,-13.001277,85,100,36545
220,294.00,306.11,13.2343,13.0101,294.000000,306.111111,-13.234286,-13.010127,90,100,36698
221,294.00,306.29,13.2343,13.0306,294.000000,306.288889,-13.234286,-13.030635,90,100,36857
222,294.00,304.80,13.2343,13.0206,294.000000,304.800000,-13.234286,-13.020571,85,100,37024
223,294.00,305.16,13.2343,13.0128,294.000000,305.156627,-13.234286,-13.012771,83,100,37193
224,294.00,305.11,13.2771,13.0095,294.000000,305.112500,-13.277143,-13.009536,80,100,37391
225,294.00,306.00,13.2771,13.0126,294.000000,306.000000,-13.277143,-13.012628,81,100,37567
226,294.00,305.90,13.2514,12.9994,294.000000,305.896104,-13.251429,-12.999406,77,100,37735
227,294.00,307.60,13.2600,13.0385,294.000000,307.600000,-13.260000,-13.038464,80,100,37896
228,294.00,307.92,13.2600,13.0556,294.000000,307.919540,-13.260000,-13.055632,87,100,38056
229,294.00,307.78,13.3171,13.0650,294.000000,307.777778,-13.317143,-13.065016,90,100,38217
230,294.00,308.39,13.3171,13.0692,294.000000,308.393258,-13.317143,-13.069246,89,100,38379
231,294.00,305.79,13.3171,13.0126,294.000000,305.788235,-13.317143,-13.012639,85,100,38541
232,294.00,307.68,13.3171,13.0447,294.000000,307.682353,-13.317143,-13.044672,85,100,38709
233,294.00,307.57,13.3171,13.0578,294.000000,307.574713,-13.317143,-13.057833,87,100,38878
234,294.00,304.78,13.3171,13.0258,294.000000,304.784091,-13.317143,-13.025779,88,100,39039
235,294.00,303.43,13.3171,13.0128,294.000000,303.430108,-13.317143,-13.012780,93,100,39207
236,294.00,303.70,13.3171,13.0242,294.000000,303.702128,-13.317143,-13.024225,94,100,39366
237,294.00,305.22,13.3057,13.0492,294.000000,305.224719,-13.305714,-13.049181,89,100,39521
238,294.00,306.57,13.2829,13.0744,294.000000,306.574468,-13.282857,-13.074377,94,100,39684
239,294.00,306.99,13.2914,13.0806,294.000000,306.989899,-13.291429,-13.080635,99,100,39849
240,294.00,305.51,13.2829,13.0734,294.000000,305.505051,-13.282857,-13.073391,99,100,40019
241,294.00,307.20,13.2857,13.0739,294.000000,307.200000,-13.285714,-13.073857,100,100,40183
242,294.00,306.58,13.2857,13.0798,294.000000,306.580000,-13.285714,-13.079771,100,100,40351
243,294.00,304.58,13.2971,13.0377,294.000000,304.580000,-13.297143,-13.037686,100,100,40560
244,294.00,305.21,13.4257,13.0502,294.000000,305.210000,-13.425714,-13.050200,100,100,40799
245,294.00,304.48,13.4257,13.0207,294.000000,304.480000,-13.425714,-13.020743,100,100,40997
246,294.00,304.66,13.4257,13.0352,294.000000,304.660000,-13.425714,-13.035171,100,100,41190
247,294.00,304.32,13.4257,13.0285,294.000000,304.320000,-13.425714,-13.028514,100,100,41386
248,294.00,305.45,13.4257,13.0566,294.000000,305.450000,-13.425714,-13.056571,100,100,41678
249,294.00,304.75,13.4257,13.0482,294.000000,304.750000,-13.425714,-13.048171,100,100,41882
250,294.00,304.93,13.4371,13.0683,294.000000,304.930000,-13.437143,-13.068314,100,100,42056
251,294.00,305.19,13.4257,13.0774,294.000000,305.190000,-13.425714,-13.077371,100,100,42243
