generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
92,294.00,297.22,11.8800,11.6007,294.000000,297.220000,-11.880000,-11.600743,100,100,26402
93,294.00,297.36,11.8800,11.6244,294.000000,297.360000,-11.880000,-11.624400,100,100,26609
94,294.00,297.64,11.8800,11.6453,294.000000,297.640000,-11.880000,-11.645314,100,100,26840
95,294.00,297.78,11.9000,11.6578,294.000000,297.780000,-11.900000,-11.657800,100,100,27068
96,294.00,297.13,11.9229,11.6425,294.000000,297.130000,-11.922857,-11.642543,100,100,27303
97,294.00,296.47,11.9286,11.6263,294.000000,296.470000,-11.928571,-11.626343,100,100,27522
98,294.00,296.72,11.9457,11.6772,294.000000,296.720000,-11.945714,-11.677200,100,100,27738
99,294.00,296.49,12.0143,11.6741,294.000000,296.490000,-12.014286,-11.674114,100,100,27962
100,294.00,296.82,12.0200,11.7183,294.000000,296.820000,-12.020000,-11.718257,100,100,28188
101,294.00,296.76,12.0200,11.7288,294.000000,296.760000,-12.020000,-11.728800,100,100,28423
102,294.00,296.49,12.0200,11.7249,294.000000,296.490000,-12.020000,-11.724943,100,100,28647
103,294.00,296.79,12.0829,11.7783,294.000000,296.790000,-12.082857,-11.778286,100,100,28861
104,294.00,296.84,12.0200,11.7957,294.000000,296.840000,-12.020000,-11.795743,100,100,29075
105,294.00,296.57,12.0600,11.8047,294.000000,296.570000,-12.060000,-11.804657,100,100,29307
106,294.00,296.70,12.1086,11.8393,294.000000,296.700000,-12.108571,-11.839343,100,100,29514
107,294.00,296.66,12.1086,11.8476,294.000000,296.660000,-12.108571,-11.847600,100,100,29725
108,294.00,296.94,12.1086,11.8862,294.000000,296.940000,-12.108571,-11.886171,100,100,29936
109,294.00,297.17,12.1171,11.9193,294.000000,297.170000,-12.117143,-11.919286,100,100,30143
110,294.00,297.01,12.1171,11.9274,294.000000,297.010000,-12.117143,-11.927429,100,100,30428
111,294.00,297.05,12.1171,11.9462,294.000000,297.050000,-12.117143,-11.946171,100,100,30673
112,294.00,296.94,12.1171,11.9428,294.000000,296.940000,-12.117143,-11.942829,100,100,30887
113,294.00,297.07,12.1171,11.9565,294.000000,297.070000,-12.117143,-11.956486,100,100,31146
114,294.00,297.04,12.1171,11.9626,294.000000,297.040000,-12.117143,-11.962629,100,100,31429
115,294.00,297.40,12.1171,11.9869,294.000000,297.400000,-12.117143,-11.986886,100,100,31778
116,294.00,297.13,12.1171,11.9919,294.000000,297.130000,-12.117143,-11.991943,100,100,32401
117,294.00,296.96,12.1571,11.9877,294.000000,296.960000,-12.157143,-11.987743,100,100,32884
118,294.00,297.24,12.1571,12.0110,294.000000,297.240000,-12.157143,-12.011000,100,100,33216
119,294.00,297.38,12.1571,12.0221,294.000000,297.380000,-12.157143,-12.022057,100,100,33552
120,294.00,297.11,12.1429,12.0071,294.000000,297.110000,-12.142857,-12.007143,100,100,33884
121,294.00,296.80,12.1629,12.0020,294.000000,296.800000,-12.162857,-12.002029,100,100,34272
122,294.00,296.69,12.1629,12.0109,294.000000,296.690000,-12.162857,-12.010857,100,100,34524
123,294.00,296.99,12.1629,12.0312,294.000000,296.990000,-12.162857,-12.031229,100,100,34769
124,294.00,297.03,12.1771,12.0406,294.000000,297.030000,-12.177143,-12.040600,100,100,35012
125,294.00,297.41,12.1971,12.0619,294.000000,297.410000,-12.197143,-12.061886,100,100,35242
126,294.00,297.19,12.1771,12.0601,294.000000,297.190000,-12.177143,-12.060114,100,100,35456
127,294.00,297.38,12.1771,12.0693,294.000000,297.380000,-12.177143,-12.069257,100,100,35671
128,294.00,297.37,12.1629,12.0738,294.000000,297.370000,-12.162857,-12.073800,100,100,35882
129,294.00,297.29,12.2200,12.0783,294.000000,297.290000,-12.220000,-12.078286,100,100,36094
130,294.00,297.44,12.1914,12.0897,294.000000,297.440000,-12.191429,-12.089657,100,100,36314
131,294.00,297.17,12.2086,12.0978,294.000000,297.170000,-12.208571,-12.097829,100,100,36521
132,294.00,297.13,12.2171,12.1033,294.000000,297.130000,-12.217143,-12.103314,100,100,36730
133,294.00,297.05,12.2314,12.1079,294.000000,297.050000,-12.231429,-12.107857,100,100,36942
134,294.00,297.55,12.2171,12.1286,294.000000,297.550000,-12.217143,-12.128629,100,100,37162
135,294.00,297.32,12.2371,12.1190,294.000000,297.320000,-12.237143,-12.118971,100,100,37378
136,294.00,297.54,12.2514,12.1268,294.000000,297.540000,-12.251429,-12.126829,100,100,37596
137,294.00,297.69,12.2629,12.1278,294.000000,297.690000,-12.262857,-12.127771,100,100,37814
138,294.00,298.13,12.2629,12.1466,294.000000,298.130000,-12.262857,-12.146571,100,100,38029
139,294.00,298.38,12.2629,12.1617,294.000000,298.380000,-12.262857,-12.161714,100,100,38241
140,294.00,298.22,12.2743,12.1524,294.000000,298.220000,-12.274286,-12.152371,100,100,38459
141,294.00,297.63,12.2743,12.1531,294.000000,297.630000,-12.274286,-12.153143,100,100,38670
142,294.00,298.06,12.2743,12.1569,294.000000,298.060000,-12.274286,-12.156857,100,100,38887
143,294.00,298.01,12.2743,12.1597,294.000000,298.010000,-12.274286,-12.159686,100,100,39101
144,294.00,297.42,12.2743,12.1546,294.000000,297.420000,-12.274286,-12.154600,100,100,39319
145,294.00,296.89,12.3143,12.1453,294.000000,296.890000,-12.314286,-12.145343,100,100,39532
146,294.00,297.22,12.3143,12.1619,294.000000,297.220000,-12.314286,-12.161943,100,100,39740
147,294.00,297.35,12.2914,12.1675,294.000000,297.350000,-12.291429,-12.167457,100,100,39956
148,294.00,296.87,12.2914,12.1608,294.000000,296.870000,-12.291429,-12.160771,100,100,40178
149,294.00,297.15,12.2914,12.1695,294.000000,297.150000,-12.291429,-12.169514,100,100,40396
150,294.00,297.16,12.2914,12.1688,294.000000,297.160000,-12.291429,-12.168771,100,100,40608
151,294.00,296.96,12.3057,12.1656,294.000000,296.960000,-12.305714,-12.165629,100,100,40827
152,294.00,297.21,12.3086,12.1750,294.000000,297.210000,-12.308571,-12.174971,100,100,41044
153,294.00,296.79,12.3343,12.1743,294.000000,296.790000,-12.334286,-12.174286,100,100,41261
154,294.00,296.79,12.3343,12.1740,294.000000,296.790000,-12.334286,-12.174000,100,100,41473
155,294.00,297.71,12.3657,12.2083,294.000000,297.710000,-12.365714,-12.208314,100,100,41687
156,294.00,297.80,12.2971,12.1985,294.000000,297.800000,-12.297143,-12.198486,100,100,41900
157,294.00,298.05,12.2971,12.2108,294.000000,298.050000,-12.297143,-12.210829,100,100,42117
158,294.00,298.34,12.3086,12.2113,294.000000,298.340000,-12.308571,-12.211286,100,100,42328
159,294.00,298.76,12.3086,12.2148,294.000000,298.760000,-12.308571,-12.214771,100,100,42536
160,294.00,298.55,12.3200,12.2200,294.000000,298.550000,-12.320000,-12.219971,100,100,42751
161,294.00,299.05,12.3257,12.2239,294.000000,299.050000,-12.325714,-12.223886,100,100,42964
162,294.00,299.84,12.3514,12.2489,294.000000,299.840000,-12.351429,-12.248943,100,100,43178
163,294.00,298.46,12.3771,12.2290,294.000000,298.460000,-12.377143,-12.229000,100,100,43392
164,294.00,299.46,12.4143,12.2616,294.000000,299.460000,-12.414286,-12.261571,100,100,43608
165,294.00,297.72,12.4143,12.2619,294.000000,297.720000,-12.414286,-12.261943,100,100,43821
166,294.00,297.77,12.4143,12.2787,294.000000,297.770000,-12.414286,-12.278714,100,100,44039
167,294.00,298.01,12.4143,12.2947,294.000000,298.010000,-12.414286,-12.294714,100,100,44249
168,294.00,298.31,12.4371,12.3059,294.000000,298.310000,-12.437143,-12.305943,100,100,44460
169,294.00,297.96,12.4371,12.3034,294.000000,297.960000,-12.437143,-12.303371,100,100,44671
170,294.00,297.85,12.4486,12.3096,294.000000,297.850000,-12.448571,-12.309571,100,100,44885
171,294.00,297.40,12.5000,12.3037,294.000000,297.400000,-12.500000,-12.303686,100,100,45106
172,294.00,297.34,12.5371,12.3052,294.000000,297.340000,-12.537143,-12.305171,100,100,45327
173,294.00,297.78,12.5371,12.3224,294.000000,297.780000,-12.537143,-12.322371,100,100,45538
174,294.00,298.03,12.5371,12.3341,294.000000,298.030000,-12.537143,-12.334143,100,100,45753
175,294.00,298.93,12.5371,12.3617,294.000000,298.930000,-12.537143,-12.361714,100,100,45967
176,294.00,299.00,12.5371,12.3652,294.000000,299.000000,-12.537143,-12.365229,100,100,46181
177,294.00,298.09,12.5371,12.3609,294.000000,298.090000,-12.537143,-12.360886,100,100,46396
178,294.00,297.71,12.5371,12.3644,294.000000,297.710000,-12.537143,-12.364429,100,100,46605
179,294.00,297.84,12.5371,12.3805,294.000000,297.840000,-12.537143,-12.380486,100,100,46823
180,294.00,298.59,12.5457,12.3968,294.000000,298.590000,-12.545714,-12.396771,100,100,47040
181,294.00,298.11,12.5457,12.4019,294.000000,298.110000,-12.545714,-12.401886,100,100,47261
182,294.00,297.86,12.5686,12.4041,294.000000,297.860000,-12.568571,-12.404086,100,100,47474
183,294.00,298.03,12.5829,12.4214,294.000000,298.030000,-12.582857,-12.421400,100,100,47690
184,294.00,297.46,12.5686,12.4159,294.000000,297.460000,-12.568571,-12.415943,100,100,47904
185,294.00,297.28,12.5686,12.4267,294.000000,297.280000,-12.568571,-12.426657,100,100,48165
186,294.00,297.30,12.5686,12.4372,294.000000,297.300000,-12.568571,-12.437229,100,100,48394
187,294.00,297.37,12.6600,12.4537,294.000000,297.370000,-12.660000,-12.453657,100,100,48604
188,294.00,297.58,12.6600,12.4614,294.000000,297.580000,-12.660000,-12.461429,100,100,48817
189,294.00,298.41,12.6829,12.4898,294.000000,298.410000,-12.682857,-12.489829,100,100,49040
190,294.00,298.98,12.6829,12.5038,294.000000,298.980000,-12.682857,-12.503800,100,100,49264
191,294.00,298.98,12.6829,12.5102,294.000000,298.980000,-12.682857,-12.510171,100,100,49485
192,294.00,298.93,12.6600,12.5078,294.000000,298.930000,-12.660000,-12.507771,100,100,49711
193,294.00,299.19,12.6571,12.5139,294.000000,299.190000,-12.657143,-12.513914,100,100,49934
194,294.00,299.04,12.6571,12.5198,294.000000,299.040000,-12.657143,-12.519771,100,100,50158
195,294.00,298.69,12.6629,12.5193,294.000000,298.690000,-12.662857,-12.519314,100,100,50379
196,294.00,298.20,12.6800,12.5162,294.000000,298.200000,-12.680000,-12.516171,100,100,50605
197,294.00,297.90,12.6800,12.5251,294.000000,297.900000,-12.680000,-12.525114,100,100,50828
198,294.00,298.64,12.6800,12.5406,294.000000,298.640000,-12.680000,-12.540629,100,100,51056
199,294.00,299.01,12.6771,12.5475,294.000000,299.010000,-12.677143,-12.547486,100,100,51286
200,294.00,299.17,12.6771,12.5628,294.000000,299.170000,-12.677143,-12.562771,100,100,51517
201,294.00,299.29,12.6829,12.5771,294.000000,299.290000,-12.682857,-12.577086,100,100,51747
202,294.00,299.11,12.6771,12.5876,294.000000,299.110000,-12.677143,-12.587629,100,100,51969
203,294.00,298.76,12.6771,12.5846,294.000000,298.760000,-12.677143,-12.584629,100,100,52200
204,294.00,299.17,12.6771,12.5993,294.000000,299.170000,-12.677143,-12.599314,100,100,52421
205,294.00,299.32,12.6771,12.6049,294.000000,299.320000,-12.677143,-12.604943,100,100,52642
206,294.00,299.21,12.7114,12.6054,294.000000,299.210000,-12.711429,-12.605400,100,100,52866
207,294.00,299.33,12.7114,12.6100,294.000000,299.330000,-12.711429,-12.609971,100,100,53091
208,294.00,299.55,12.7171,12.6151,294.000000,299.550000,-12.717143,-12.615086,100,100,53317
209,294.00,299.96,12.7171,12.6245,294.000000,299.960000,-12.717143,-12.624514,100,100,53546
210,294.00,299.79,12.7171,12.6246,294.000000,299.790000,-12.717143,-12.624600,100,100,53770
211,294.00,299.08,12.7314,12.6151,294.000000,299.080000,-12.731429,-12.615086,100,100,53996
212,294.00,299.18,12.7400,12.6192,294.000000,299.180000,-12.740000,-12.619229,100,100,54222
213,294.00,299.23,12.7429,12.6232,294.000000,299.230000,-12.742857,-12.623200,100,100,54449
214,294.00,299.48,12.7429,12.6311,294.000000,299.480000,-12.742857,-12.631114,100,100,54670
215,294.00,299.38,12.7514,12.6303,294.000000,299.380000,-12.751429,-12.630343,100,100,54895
216,294.00,299.37,12.7514,12.6341,294.000000,299.370000,-12.751429,-12.634086,100,100,55122
217,294.00,298.52,12.7800,12.6256,294.000000,298.520000,-12.780000,-12.625629,100,100,55367
218,294.00,297.94,12.7800,12.6278,294.000000,297.940000,-12.780000,-12.627800,100,100,55746
219,294.00,298.17,12.7714,12.6360,294.000000,298.170000,-12.771429,-12.636029,100,100,56025
220,294.00,298.17,12.7714,12.6326,294.000000,298.170000,-12.771429,-12.632571,100,100,56286
221,294.00,298.53,12.7714,12.6407,294.000000,298.530000,-12.771429,-12.640686,100,100,56523
222,294.00,298.59,12.7714,12.6459,294.000000,298.590000,-12.771429,-12.645886,100,100,56763
223,294.00,298.35,12.7714,12.6460,294.000000,298.350000,-12.771429,-12.646029,100,100,56992
224,294.00,298.75,12.7857,12.6627,294.000000,298.750000,-12.785714,-12.662657,100,100,57226
225,294.00,297.81,12.7857,12.6496,294.000000,297.810000,-12.785714,-12.649600,100,100,57457
226,294.00,297.32,12.8257,12.6565,294.000000,297.320000,-12.825714,-12.656457,100,100,57680
227,294.00,296.75,12.8257,12.6474,294.000000,296.750000,-12.825714,-12.647429,100,100,57905
228,294.00,296.49,12.8057,12.6477,294.000000,296.490000,-12.805714,-12.647686,100,100,58127
229,294.00,296.89,12.8543,12.6707,294.000000,296.890000,-12.854286,-12.670714,100,100,58348
230,294.00,296.78,12.8543,12.6752,294.000000,296.780000,-12.854286,-12.675171,100,100,58573
231,294.00,296.71,12.8543,12.6608,294.000000,296.710000,-12.854286,-12.660800,100,100,58800
232,294.00,296.58,12.8543,12.6685,294.000000,296.580000,-12.854286,-12.668543,100,100,59027
233,294.00,296.60,12.8686,12.6837,294.000000,296.600000,-12.868571,-12.683686,100,100,59255
234,294.00,296.85,12.8686,12.7091,294.000000,296.850000,-12.868571,-12.709057,100,100,59479
235,294.00,297.03,12.8543,12.7242,294.000000,297.030000,-12.854286,-12.724229,100,100,59704
236,294.00,296.79,12.8743,12.7187,294.000000,296.790000,-12.874286,-12.718714,100,100,59938
237,294.00,296.71,12.8943,12.7162,294.000000,296.710000,-12.894286,-12.716171,100,100,60163
238,294.00,296.62,12.9086,12.7209,294.000000,296.620000,-12.908571,-12.720886,100,100,60382
239,294.00,296.28,12.9086,12.7153,294.000000,296.280000,-12.908571,-12.715314,100,100,60598
240,294.00,296.32,12.9857,12.7299,294.000000,296.320000,-12.985714,-12.729914,100,100,60827
241,294.00,296.14,12.9857,12.7260,294.000000,296.140000,-12.985714,-12.726000,100,100,61062
242,294.00,296.18,12.9800,12.7325,294.000000,296.180000,-12.980000,-12.732543,100,100,61292
243,294.00,296.12,12.9886,12.7356,294.000000,296.120000,-12.988571,-12.735629,100,100,61513
244,294.00,296.08,12.9943,12.7459,294.000000,296.080000,-12.994286,-12.745857,100,100,61739
245,294.00,296.34,12.9943,12.7642,294.000000,296.340000,-12.994286,-12.764229,100,100,61972
246,294.00,296.70,12.9943,12.7868,294.000000,296.700000,-12.994286,-12.786800,100,100,62209
247,294.00,296.88,13.0057,12.8045,294.000000,296.880000,-13.005714,-12.804457,100,100,62437
248,294.00,297.12,13.0171,12.8332,294.000000,297.120000,-13.017143,-12.833171,100,100,62662
249,294.00,297.22,13.0171,12.8374,294.000000,297.220000,-13.017143,-12.837371,100,100,62887
250,294.00,297.11,13.0171,12.8415,294.000000,297.110000,-13.017143,-12.841514,100,100,63113
251,294.00,297.15,13.0171,12.8632,294.000000,297.150000,-13.017143,-12.863229,100,100,63336
