generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.55,8.6029,8.5102,42,50,416
2,326.00,343.16,9.1000,8.3963,45,50,779
3,344.00,400.86,9.4457,8.8202,50,50,2316
4,401.00,442.67,9.6286,8.9665,48,50,3604
5,451.00,473.95,10.0200,9.1571,39,50,4653
6,488.00,515.83,9.8971,9.4378,23,50,5712
7,496.00,524.16,10.0057,9.4973,25,50,6732
8,508.00,525.24,9.9829,9.4811,29,50,7745
9,501.00,533.00,10.2714,9.7277,41,50,8770
10,509.00,530.45,10.5486,9.5637,44,50,9799
11,502.00,525.40,10.4400,9.6810,30,50,10805
12,502.00,529.20,10.0943,9.6024,25,50,11852
13,511.00,540.98,10.2229,9.6471,42,50,12881
14,520.00,542.07,10.3286,9.6172,27,50,13908
15,514.00,549.60,10.3543,9.8392,35,50,15024
16,512.00,534.65,10.2629,9.7634,26,50,16049
17,508.00,530.59,10.6657,9.7549,32,50,17045
18,508.00,530.94,10.5229,9.9446,32,50,17989
19,515.00,529.36,10.4629,9.8327,36,50,18880
20,512.00,525.38,10.4086,9.7939,32,50,19797
21,512.00,536.39,10.4000,9.8649,44,50,20644
22,498.00,531.10,10.4314,9.7272,41,50,21463
23,510.00,539.93,10.3057,9.7951,41,50,22290
24,509.00,531.36,10.3171,9.8744,25,50,23211
25,497.00,524.15,10.4686,9.7249,41,50,24107
26,500.00,530.07,10.3971,9.9207,30,50,24985
27,513.00,540.40,10.2686,9.9161,35,50,25832
28,499.00,535.75,10.3143,9.7904,32,50,26667
29,505.00,530.24,10.4829,9.8758,37,50,27470
30,507.00,539.43,10.3771,9.8417,44,50,28243
31,508.00,528.29,10.3086,9.7835,21,50,29054
32,512.00,529.42,10.5114,9.6300,36,50,30076
33,509.00,531.64,10.2143,9.6406,22,50,31397
34,510.00,543.13,9.7571,9.3926,24,50,32304
35,516.00,544.53,10.5343,9.9580,36,50,33318
36,515.00,540.17,10.0914,9.5319,23,50,34331
37,526.00,536.67,9.9914,9.5848,9,50,35337
38,519.00,541.50,9.9771,9.5043,12,50,36388
39,521.00,537.07,9.9457,9.7100,14,50,37434
40,514.00,536.46,10.2800,9.5720,26,50,38543
41,495.00,526.24,10.0829,9.3967,41,50,39695
42,504.00,526.16,10.3257,9.6971,37,50,40820
43,498.00,521.46,10.2686,9.8349,13,50,42030
44,505.00,523.79,10.4029,9.8352,19,50,43060
45,507.00,531.05,10.4743,10.0409,22,50,44097
46,495.00,512.69,10.1886,9.3576,13,50,45151
47,503.00,528.94,10.4486,9.9596,16,50,46166
48,507.00,534.56,10.2257,9.9425,27,50,47127
49,518.00,534.50,10.4143,9.8966,32,50,48072
50,515.00,535.27,10.6314,10.0376,26,50,48975
51,508.00,530.84,10.2114,9.7330,31,50,49853
