generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.03,8.9286,8.5332,37,50,376
2,322.00,355.29,9.0714,8.4500,34,50,670
3,326.00,399.85,9.7457,8.9753,41,50,1869
4,391.00,456.67,9.9886,9.1636,48,50,3005
5,456.00,497.23,10.0229,9.1022,35,50,4166
6,489.00,507.00,9.9886,9.2651,25,50,5193
7,495.00,528.80,9.9229,9.5469,20,50,6230
8,509.00,524.47,10.0943,9.3453,15,50,7223
9,513.00,522.00,9.4857,9.3600,7,50,8235
10,511.00,524.89,9.8714,9.3202,28,50,9192
11,519.00,537.70,10.0657,9.5686,20,50,10129
12,517.00,548.05,10.3914,9.7881,20,50,11601
13,520.00,541.64,10.1057,9.3037,14,50,12810
14,509.00,543.81,10.0600,9.5556,32,50,13809
15,514.00,544.03,10.1486,9.5087,33,50,14755
16,511.00,534.59,9.8486,9.3875,22,50,15633
17,523.00,542.68,10.0229,9.6068,37,50,16535
18,517.00,530.27,10.0800,9.6512,11,50,17479
19,506.00,527.04,10.0257,9.4602,27,50,18387
20,507.00,533.54,10.1486,9.5838,35,50,19318
21,508.00,531.15,10.1857,9.4857,26,50,20198
22,518.00,541.70,10.4457,9.8038,40,50,21101
23,498.00,531.36,10.4829,9.7010,33,50,22020
24,497.00,534.14,10.1086,9.6137,28,50,22889
25,525.00,557.79,10.3114,9.9086,14,50,23715
26,508.00,530.89,10.3086,9.6610,18,50,24519
27,511.00,536.41,10.3000,9.8627,37,50,25344
28,514.00,526.21,10.2857,9.6676,14,50,26149
29,508.00,539.22,10.3200,9.7417,27,50,26926
30,499.00,540.56,10.6257,9.8581,25,50,27685
31,500.00,528.54,10.0371,9.6319,26,50,28458
32,512.00,526.36,10.1543,9.5522,36,50,29237
33,511.00,536.20,10.1257,9.8363,20,50,30033
34,496.00,527.00,10.3514,9.7592,34,50,30776
35,509.00,531.65,10.3829,9.8289,43,50,31527
36,509.00,531.91,10.8114,9.8157,35,50,32238
37,501.00,534.97,10.4371,9.8234,33,50,32970
38,498.00,528.21,10.1286,9.6475,34,50,33687
39,511.00,539.92,10.1914,9.6756,37,50,34409
40,497.00,533.38,9.9200,9.3331,26,50,35128
41,512.00,543.33,10.3000,9.8452,30,50,35849
42,511.00,534.43,10.3743,9.6558,35,50,36572
43,513.00,531.35,10.4543,9.5502,31,50,37292
44,507.00,531.85,10.1771,9.5260,33,50,38039
45,514.00,547.12,10.1257,9.6602,25,50,38779
46,513.00,536.74,10.3486,9.6326,34,50,39564
47,519.00,538.69,10.3229,9.8152,16,50,40350
48,517.00,542.11,10.5143,9.8109,28,50,41129
49,500.00,542.86,10.2571,9.7453,37,50,41903
50,505.00,528.16,10.3571,9.5662,32,50,42693
51,506.00,532.50,9.9400,9.3868,18,50,43480
