generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.42,8.7029,8.4889,45,50,423
2,320.00,344.30,9.2371,8.4742,43,50,773
3,344.00,404.82,9.4086,8.8698,45,50,2197
4,422.00,452.74,9.6343,8.9059,38,50,3513
5,447.00,488.48,9.7629,9.1573,44,50,4538
6,473.00,503.82,9.5600,9.2516,34,50,5488
7,489.00,521.28,9.7886,9.2928,29,50,6588
8,500.00,534.32,10.3486,9.5578,22,50,8019
9,504.00,525.95,9.9914,9.6290,20,50,9118
10,506.00,533.12,10.0971,9.6068,33,50,10195
11,519.00,537.73,10.4429,9.7708,37,50,11323
12,517.00,548.43,10.6829,9.8527,44,50,12309
13,517.00,549.83,10.7886,10.0271,35,50,13285
14,515.00,538.08,10.4229,9.7744,25,50,14335
15,511.00,533.78,10.1914,9.8648,18,50,15351
16,501.00,529.63,10.2000,9.6206,19,50,16346
17,505.00,533.18,10.5714,9.8406,28,50,17310
18,501.00,530.43,10.4257,9.6774,23,50,18250
19,497.00,541.89,10.4400,9.7938,19,50,19132
20,500.00,541.32,10.6743,9.9352,31,50,19945
21,519.00,540.20,10.4371,10.0674,40,50,20795
22,507.00,537.00,10.3400,9.7809,40,50,21631
23,513.00,532.52,10.6514,9.9508,29,50,22450
24,509.00,531.74,10.3257,9.6403,35,50,23266
25,522.00,545.13,9.9400,9.6599,23,50,24055
26,527.00,536.14,10.2657,9.5076,14,50,24815
27,514.00,541.85,10.5600,9.9283,20,50,25558
28,518.00,552.10,10.2314,9.7590,30,50,26325
29,503.00,534.17,10.2771,9.7806,36,50,27063
30,505.00,525.94,10.6914,10.0983,36,50,27830
31,512.00,532.40,10.2571,9.8654,20,50,28600
32,511.00,529.82,10.3886,9.8976,33,50,29375
33,508.00,532.90,10.4057,9.8324,31,50,30123
34,503.00,524.29,10.2800,9.7388,28,50,30904
35,516.00,539.94,10.3143,9.8576,18,50,31680
36,512.00,532.53,10.6371,9.8573,19,50,32465
37,508.00,527.88,10.1971,9.7238,16,50,33270
38,515.00,539.67,10.3400,9.9920,24,50,34039
39,507.00,532.60,10.6600,9.8083,20,50,34790
40,518.00,527.44,10.2029,9.8260,9,50,35549
41,503.00,530.62,10.4771,9.8415,21,50,36327
42,504.00,521.91,10.0600,9.6366,11,50,37110
43,511.00,531.32,10.1029,9.5874,22,50,37870
44,497.00,526.82,10.4086,9.7527,28,50,38620
45,495.00,528.45,10.5571,9.8344,38,50,39394
46,511.00,534.80,10.5000,9.9170,30,50,40177
47,509.00,536.41,10.1971,9.8201,32,50,40989
48,513.00,536.75,10.1657,9.6171,24,50,41793
49,508.00,531.71,10.5114,9.7574,34,50,42605
50,510.00,530.48,10.1343,9.6207,42,50,43435
51,514.00,549.95,10.1257,9.7029,39,50,44279
