INSTANCIA,TAM,POB,CRU,MUT,HV,PARETO_FILE
promedio_2024,286,50,0.60,0.100,0.219455,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.230914,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.221752,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.234594,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.211344,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.230683,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.231527,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.226654,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.220658,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.222445,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.223878,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.215595,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.226387,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.219408,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.225913,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.223565,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.228297,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.219284,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.219462,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.226234,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.224074,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.229171,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.224954,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.227851,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.226581,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.235010,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.235086,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.216373,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.222316,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.60,0.100,0.231632,output/promedio_2024_pareto_front.csv
