generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.56,9.0000,8.5334,36,50,313
2,322.00,353.71,9.0143,8.5300,35,50,573
3,380.00,425.84,9.6371,8.9085,37,50,1742
4,450.00,483.03,9.9029,9.1444,40,50,2740
5,487.00,505.52,9.6486,9.2305,29,50,3622
6,497.00,520.77,10.2114,9.3971,31,50,4506
7,503.00,533.39,10.1086,9.5267,38,50,5412
8,513.00,546.52,10.1743,9.4899,31,50,6305
9,508.00,535.81,10.2971,9.6235,26,50,7181
10,508.00,534.89,9.9971,9.4443,27,50,8128
11,511.00,537.25,10.2914,9.6407,16,50,9034
12,512.00,529.00,10.1629,9.4692,13,50,9939
13,505.00,523.32,9.7114,9.2106,25,50,10844
14,507.00,525.38,10.3743,9.4360,29,50,11736
15,509.00,531.96,10.7486,9.6411,28,50,12655
16,498.00,542.62,10.3086,9.6254,37,50,13527
17,505.00,547.46,10.0657,9.5532,41,50,14420
18,509.00,532.88,10.6171,9.5213,24,50,15292
19,508.00,538.30,10.0400,9.5513,20,50,16120
20,509.00,550.25,10.0343,9.5420,20,50,17022
21,505.00,537.04,9.7486,9.3189,26,50,18351
22,503.00,525.31,10.1200,9.4709,29,50,19313
23,512.00,540.18,10.4229,9.7518,39,50,20290
24,500.00,523.67,10.2743,9.5898,45,50,21211
25,510.00,528.31,10.0371,9.6556,36,50,22068
26,513.00,542.36,10.2714,9.6252,42,50,22941
27,509.00,542.71,10.2400,9.5756,31,50,23792
28,506.00,529.00,10.2371,9.4964,29,50,24682
29,504.00,525.91,10.1571,9.5570,35,50,25574
30,492.00,525.33,10.2143,9.5119,27,50,26472
31,497.00,524.15,10.2943,9.6413,34,50,27411
32,507.00,532.55,10.7571,9.6507,29,50,28363
33,508.00,539.47,10.3714,9.6671,34,50,29336
34,517.00,545.68,10.5886,9.9090,31,50,30317
35,512.00,542.09,10.0657,9.6847,32,50,31295
36,517.00,539.14,10.3971,9.5864,35,50,32306
37,504.00,536.64,10.8086,9.7616,22,50,33394
38,500.00,523.40,10.3686,9.4718,30,50,34376
39,511.00,534.15,10.2029,9.6760,34,50,35372
40,514.00,535.10,10.1829,9.5857,40,50,36428
41,518.00,540.29,10.0057,9.5524,21,50,37496
42,512.00,541.41,10.2114,9.6210,17,50,38632
43,502.00,523.87,9.8486,9.2359,30,50,39592
44,510.00,533.37,10.1000,9.6513,38,50,40716
45,507.00,528.29,10.0886,9.6111,24,50,41692
46,504.00,533.41,10.5000,9.5697,29,50,42668
47,520.00,533.74,10.1343,9.5286,27,50,43599
48,508.00,537.87,10.1743,9.4773,31,50,44551
49,508.00,534.28,10.6086,9.6973,43,50,45452
50,501.00,524.41,10.5200,9.7852,44,50,46307
51,496.00,525.16,10.3000,9.8019,43,50,47137
