dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,2,8.5,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,3,9.0,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,4,9.5,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,5,10.0,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,6,10.5,78,78,V,134,V,V,V,V,65,V,65,V,207,134,V,V,V,133,V,66,V,24,V,24,66,178,134,66,V,78,65,70,133,70,39,24,133,24,134
1,7,11.0,26,159,V,134,V,V,V,V,65,V,65,V,V,134,V,V,26,133,V,V,V,V,26,61,217,159,134,198,V,159,65,70,133,70,26,V,133,159,134
1,8,11.5,26,159,V,134,V,V,V,V,65,V,65,V,V,134,V,V,26,133,V,V,V,V,26,61,217,159,134,198,V,159,65,70,133,70,26,V,133,159,134
1,9,12.0,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,61,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,10,12.5,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,61,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,11,13.0,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,61,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,12,13.5,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,V,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,13,14.0,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,V,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,14,14.5,26,159,V,V,V,V,V,V,V,V,V,V,V,V,V,V,26,184,V,V,V,184,26,V,217,159,V,198,V,159,V,V,V,184,26,V,166,159,184
1,15,15.0,185,V,V,V,V,V,284,V,V,V,V,V,V,V,V,V,V,184,V,V,V,184,V,V,V,V,V,V,V,284,284,222,V,184,222,V,166,284,184
1,16,15.5,185,V,V,V,V,V,284,V,V,V,V,V,V,V,V,V,V,184,V,V,V,184,V,V,V,V,V,V,V,284,284,222,V,184,222,V,166,284,184
1,17,16.0,185,V,V,V,V,V,284,V,V,V,V,V,V,V,V,V,V,V,V,V,V,0,V,V,V,46,V,V,V,284,284,222,V,268,222,0,0,284,46
