generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.64,8.7543,8.4905,39,50,469
2,294.00,303.63,8.9114,8.5069,40,50,851
3,294.00,298.72,9.3629,9.1508,29,50,1588
4,294.00,297.13,9.6743,9.4489,16,50,2165
5,294.00,297.48,10.1457,9.9101,21,50,2757
6,294.00,300.92,10.4114,10.2165,26,50,3303
7,294.00,297.28,10.5971,10.3435,29,50,3836
8,294.00,298.45,10.8571,10.4612,31,50,4418
9,294.00,297.29,10.9057,10.5614,21,50,4997
10,294.00,302.81,11.1657,10.9008,26,50,5582
11,296.00,300.74,11.2600,11.0398,38,50,6222
12,297.00,299.76,11.6286,11.1746,29,50,6913
13,297.00,302.66,11.6057,11.3546,41,50,7664
14,298.00,301.76,11.7429,11.3516,38,50,8378
15,298.00,304.39,11.7743,11.4944,23,50,9110
16,298.00,307.88,11.8886,11.6996,32,50,9957
17,298.00,303.76,12.0229,11.6972,29,50,10665
18,298.00,304.46,11.9886,11.7820,39,50,11326
19,298.00,303.44,11.9886,11.7284,32,50,11981
20,298.00,301.64,12.1457,11.8113,22,50,12661
21,298.00,302.87,12.2086,11.8117,31,50,13337
22,299.00,302.77,12.0343,11.8697,22,50,14028
23,300.00,309.75,12.1143,11.9518,28,50,14733
24,301.00,306.04,12.0057,11.8572,27,50,15429
25,302.00,306.82,12.1514,11.9128,28,50,16131
26,302.00,308.94,12.1629,11.9426,34,50,16775
27,304.00,310.57,12.2457,11.9980,35,50,17400
28,304.00,311.84,12.3229,12.0973,45,50,18019
29,304.00,312.81,12.3629,12.1627,32,50,18684
30,304.00,312.43,12.4114,12.1023,40,50,19317
31,304.00,315.28,12.4886,12.1393,47,50,19959
32,305.00,311.37,12.4743,12.1579,38,50,20610
33,305.00,311.39,12.5857,12.3059,46,50,21248
34,304.00,312.46,12.7657,12.4076,50,50,21891
35,305.00,311.08,12.9400,12.5618,50,50,22540
36,305.00,311.86,12.9143,12.6210,50,50,23198
37,305.00,311.54,12.9457,12.5986,50,50,23843
38,305.00,311.68,12.9229,12.7278,50,50,24464
39,305.00,310.44,12.9457,12.7549,50,50,25131
40,305.00,309.98,12.9657,12.7393,50,50,25818
41,305.00,308.50,13.0029,12.7871,50,50,26451
42,305.00,311.48,13.0800,12.9282,50,50,27122
43,306.00,311.28,13.1571,12.9338,50,50,27779
44,306.00,318.14,13.2114,13.0617,50,50,28492
45,305.00,314.98,13.1714,12.9557,50,50,29385
46,305.00,315.64,13.2257,12.9933,50,50,30398
47,305.00,319.16,13.2314,13.0406,50,50,31029
48,305.00,316.94,13.1943,13.0317,50,50,31650
49,304.00,312.78,13.1657,12.9646,50,50,32311
50,305.00,311.60,13.1543,12.9758,50,50,33048
51,305.00,311.72,13.2114,12.9791,50,50,33717
