generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.00,9.1086,8.5677,41,50,595
2,294.00,302.05,8.9257,8.4951,44,50,1010
3,294.00,298.42,9.5771,9.2745,50,50,2433
4,294.00,298.62,10.1257,9.6229,50,50,3733
5,294.00,300.90,10.2657,10.0098,50,50,5640
6,294.00,299.64,10.3400,10.0253,50,50,8502
7,294.00,303.64,10.5914,10.3401,50,50,11906
8,294.00,301.02,10.8657,10.3814,50,50,13607
9,294.00,301.58,10.9000,10.4703,50,50,15271
10,295.00,303.68,11.1171,10.7222,50,50,17061
11,295.00,302.84,11.0343,10.7355,50,50,19068
12,295.00,306.32,11.1486,10.8223,50,50,20893
13,295.00,303.72,11.1257,10.7750,50,50,22640
14,295.00,305.22,11.2543,10.9272,50,50,25025
15,295.00,301.34,11.4086,10.8547,50,50,27202
16,295.00,302.26,11.4771,10.9982,50,50,29148
17,295.00,302.90,11.3886,11.0618,50,50,30778
18,295.00,301.68,11.4571,11.0723,50,50,32272
19,296.00,303.00,11.4714,11.2241,50,50,33706
20,297.00,305.72,11.5000,11.2946,50,50,35088
21,297.00,306.62,11.5029,11.2705,50,50,36352
22,297.00,301.74,11.4771,11.1667,50,50,37563
23,297.00,300.36,11.6543,11.2725,50,50,38937
24,297.00,301.52,11.7943,11.4638,50,50,40074
25,298.00,303.26,11.7571,11.4181,50,50,41176
26,298.00,302.92,11.6943,11.3664,50,50,42253
27,297.00,301.16,11.6171,11.2273,50,50,43289
28,298.00,300.86,11.6971,11.3663,50,50,44458
29,298.00,302.32,11.7943,11.5923,50,50,45676
30,298.00,303.28,11.8114,11.6076,50,50,46732
31,297.00,301.00,11.8114,11.4810,50,50,47749
32,298.00,303.18,11.8600,11.6399,50,50,48775
33,298.00,304.26,11.8200,11.6634,50,50,49904
34,298.00,303.02,11.9257,11.7577,50,50,51005
35,298.00,302.94,12.0171,11.7538,50,50,52219
36,298.00,302.70,11.9971,11.7437,50,50,53513
37,298.00,304.54,11.9800,11.7101,50,50,54717
38,298.00,302.98,11.9400,11.6769,50,50,55864
39,298.00,302.94,12.0457,11.6502,50,50,56999
40,298.00,309.34,11.9629,11.8267,50,50,58108
41,298.00,309.84,11.9714,11.8290,50,50,59180
42,298.00,309.36,12.1286,11.9512,50,50,60245
43,298.00,307.92,12.1371,11.9473,50,50,61485
44,298.00,308.72,12.1943,11.9715,50,50,62658
45,298.00,305.74,12.2514,12.0136,50,50,63802
46,298.00,304.02,12.2514,11.9426,50,50,64981
47,298.00,305.80,12.3371,11.9921,50,50,66158
48,298.00,304.28,12.2914,12.0262,50,50,67288
49,298.00,303.50,12.3257,12.0389,50,50,68365
50,298.00,302.90,12.3257,12.0483,50,50,69475
51,298.00,303.62,12.3543,12.1071,50,50,70636
