generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.55,8.6029,8.5102,42,50,355
2,294.00,302.22,8.7486,8.4405,45,50,709
3,294.00,298.08,9.2343,8.9633,50,50,1733
4,294.00,295.86,9.5600,9.3091,50,50,2327
5,294.00,295.70,9.8257,9.5970,50,50,2853
6,294.00,296.56,10.2057,9.8606,50,50,3387
7,295.00,299.28,10.4686,10.2395,50,50,4014
8,295.00,303.28,10.7086,10.4903,50,50,4728
9,295.00,299.18,10.8914,10.7054,50,50,5359
10,295.00,300.86,11.0343,10.8429,50,50,5919
11,295.00,299.13,10.9943,10.8697,48,50,6486
12,295.00,300.46,11.1600,10.9433,50,50,7117
13,295.00,300.98,11.2600,11.0557,50,50,7759
14,295.00,302.84,11.3743,10.9887,50,50,8423
15,295.00,301.14,11.3114,11.0799,50,50,9042
16,295.00,300.24,11.4200,11.1801,50,50,9672
17,295.00,302.82,11.4914,11.2371,50,50,10266
18,295.00,301.50,11.5400,11.2958,50,50,10891
19,295.00,301.92,11.6086,11.3924,50,50,11514
20,295.00,299.72,11.5657,11.3585,50,50,12133
21,295.00,298.86,11.5514,11.3180,50,50,12846
22,295.00,300.40,11.5714,11.3089,50,50,13507
23,295.00,300.92,11.6343,11.3961,50,50,14148
24,295.00,299.20,11.7314,11.4387,50,50,14772
25,295.00,299.56,11.6743,11.4845,50,50,15384
26,295.00,302.14,11.7343,11.5635,50,50,15992
27,295.00,299.30,11.8971,11.5936,50,50,16631
28,295.00,304.84,11.9057,11.6077,50,50,17217
29,295.00,307.30,11.9029,11.6956,50,50,17822
30,295.00,300.74,11.8829,11.5806,50,50,18441
31,296.00,302.70,11.9886,11.7566,50,50,19064
32,296.00,302.82,12.0600,11.7581,50,50,19660
33,297.00,302.40,12.0371,11.8669,50,50,20239
34,297.00,302.82,12.0229,11.8566,50,50,20820
35,297.00,304.76,12.0143,11.8430,50,50,21461
36,299.00,302.06,11.9857,11.7522,50,50,21981
37,300.00,305.46,11.9886,11.8191,50,50,22586
38,300.00,305.08,11.9971,11.8497,50,50,23175
39,300.00,305.46,12.0600,11.8490,50,50,23838
40,300.00,307.34,12.2286,12.0658,50,50,24459
41,301.00,306.78,12.4029,12.1955,50,50,25060
42,301.00,306.34,12.4171,12.1764,50,50,25830
43,301.00,306.00,12.4143,12.2210,50,50,26671
44,302.00,306.52,12.5057,12.3463,50,50,27359
45,300.00,304.96,12.5714,12.2963,50,50,27986
46,300.00,304.88,12.5914,12.3165,50,50,28572
47,300.00,305.10,12.5429,12.3173,50,50,29141
48,299.00,306.74,12.6086,12.3761,50,50,29687
49,299.00,307.64,12.5943,12.3751,50,50,30239
50,299.00,307.72,12.6686,12.4214,50,50,30875
51,299.00,303.81,12.6800,12.2813,26,50,31520
