generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.72,8.8629,8.5183,43,50,532
2,294.00,300.52,8.9057,8.4565,46,50,1091
3,294.00,298.89,9.3571,9.2164,27,50,2819
4,294.00,301.50,9.9229,9.6129,14,50,3498
5,295.00,300.64,10.3400,9.9275,25,50,4052
6,297.00,300.35,10.6857,10.3503,20,50,4627
7,297.00,301.15,10.8686,10.5483,39,50,5217
8,298.00,302.94,10.9800,10.7282,31,50,5803
9,298.00,304.05,10.9829,10.7723,40,50,6424
10,299.00,302.00,11.0543,10.7389,24,50,7120
11,299.00,303.32,11.0971,10.9086,22,50,7751
12,301.00,303.45,11.2714,11.0822,29,50,8432
13,302.00,307.68,11.3114,11.2544,25,50,9000
14,302.00,310.03,11.4600,11.2694,34,50,9563
15,303.00,308.97,11.6057,11.3384,34,50,10249
16,303.00,311.59,11.6429,11.4654,37,50,10917
17,303.00,307.95,11.6657,11.4446,21,50,11646
18,303.00,310.09,11.7800,11.6186,35,50,12325
19,303.00,316.56,11.9714,11.7634,45,50,12992
20,303.00,312.48,11.9771,11.8182,50,50,13675
21,303.00,312.02,12.1914,11.7732,50,50,14334
22,303.00,313.94,12.3114,11.8701,50,50,14988
23,303.00,317.32,12.2143,11.9507,50,50,15666
24,303.00,318.34,12.3400,12.0116,50,50,16301
25,302.00,313.68,12.4686,12.0155,50,50,16926
26,302.00,314.18,12.4171,12.1145,50,50,17542
27,302.00,310.78,12.5400,12.0599,50,50,18174
28,302.00,314.90,12.5800,12.2782,50,50,18820
29,302.00,310.78,12.5829,12.1642,50,50,19442
30,302.00,313.46,12.6771,12.2540,50,50,20059
31,302.00,314.68,12.7057,12.3568,50,50,20649
32,302.00,316.98,12.8714,12.3677,50,50,21225
33,301.00,320.12,12.8743,12.4470,50,50,21811
34,301.00,316.26,12.8229,12.4935,50,50,22353
35,302.00,317.60,12.7800,12.5290,50,50,22876
36,302.00,313.12,12.7543,12.5313,50,50,23401
37,302.00,318.46,12.8457,12.6093,50,50,23923
38,302.00,313.36,12.8000,12.5881,50,50,24461
39,302.00,309.34,12.7629,12.5298,50,50,25028
40,302.00,306.58,12.8257,12.6155,50,50,25594
41,302.00,308.08,12.8914,12.7247,50,50,26219
42,302.00,308.50,13.0286,12.8141,50,50,26782
43,302.00,305.22,13.1429,12.9618,50,50,27358
44,302.00,304.98,13.1971,13.0224,50,50,27913
45,302.00,305.56,13.2971,13.1055,50,50,28494
46,302.00,308.30,13.3743,13.2072,50,50,29069
47,302.00,306.06,13.3514,13.1634,50,50,29644
48,302.00,307.98,13.4057,13.2869,50,50,30227
49,302.00,309.14,13.4229,13.2813,50,50,30802
50,301.00,306.76,13.4086,13.2341,50,50,31403
51,301.00,307.86,13.4314,13.1998,50,50,32010
