generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.51,8.7371,8.5371,39,50,560
2,294.00,299.78,8.9686,8.4764,36,50,889
3,294.00,295.62,9.6571,9.3037,50,50,2155
4,294.00,296.20,9.9429,9.7758,50,50,3237
5,295.00,301.80,10.2143,10.0247,50,50,4236
6,296.00,302.08,10.6143,10.2430,50,50,5450
7,296.00,301.40,10.8286,10.3904,50,50,6485
8,296.00,299.02,10.8314,10.5972,50,50,7560
9,296.00,299.10,10.9914,10.7408,50,50,8586
10,296.00,298.80,10.9914,10.7435,50,50,9585
11,296.00,298.26,11.0743,10.7830,50,50,10588
12,296.00,299.90,11.2257,11.0097,50,50,11548
13,296.00,298.02,11.4000,11.0422,50,50,12459
14,296.00,299.18,11.5543,11.2781,50,50,13276
15,296.00,298.10,11.5714,11.3294,50,50,14044
16,296.00,298.68,11.6429,11.3471,50,50,14809
17,296.00,301.48,11.6971,11.4770,50,50,15569
18,296.00,301.50,11.7800,11.5749,50,50,16305
19,296.00,300.00,11.7971,11.5579,50,50,17001
20,296.00,304.08,12.0143,11.6281,50,50,17713
21,296.00,303.34,12.1257,11.6315,50,50,18411
22,296.00,300.08,12.1343,11.5892,50,50,19130
23,296.00,302.98,12.2114,11.8836,50,50,19980
24,297.00,303.40,12.2886,11.9323,50,50,21181
25,296.00,302.26,12.3143,11.9642,50,50,22033
26,296.00,303.16,12.3571,11.9906,50,50,22835
27,296.00,303.74,12.3914,12.1066,50,50,23681
28,297.00,304.06,12.4800,12.1259,50,50,24751
29,297.00,304.76,12.5114,12.2376,50,50,25801
30,297.00,302.80,12.8457,12.2525,50,50,26702
31,297.00,305.38,12.9029,12.5082,50,50,27629
32,297.00,305.84,12.8657,12.4978,50,50,28547
33,297.00,307.62,12.9486,12.6498,50,50,29441
34,297.00,304.64,12.9457,12.5274,50,50,30319
35,297.00,303.12,12.9229,12.5848,50,50,31291
36,297.00,303.96,13.0171,12.7255,50,50,32178
37,298.00,303.10,13.0771,12.7331,50,50,32998
38,299.00,305.20,13.1257,12.8952,50,50,33834
39,299.00,303.84,13.1657,12.8506,50,50,34680
40,299.00,306.64,13.2314,12.9498,50,50,35786
41,300.00,305.98,13.3229,12.8638,50,50,36662
42,300.00,307.28,13.3571,13.0105,50,50,37555
43,300.00,308.56,13.3029,12.9749,50,50,38501
44,300.00,305.06,13.3571,12.8475,50,50,39430
45,300.00,308.48,13.3314,12.9940,50,50,40283
46,301.00,306.46,13.2771,12.8111,50,50,41123
47,301.00,307.40,13.3200,12.9199,50,50,41879
48,301.00,310.54,13.3829,13.0719,50,50,42671
49,301.00,308.50,13.3400,12.9717,50,50,43410
50,301.00,307.74,13.3343,12.9063,50,50,44220
51,301.00,309.70,13.3086,13.0339,50,50,45068
