generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.03,8.9286,8.5332,37,50,492
2,294.00,305.37,8.8971,8.4596,35,50,847
3,294.00,298.29,9.7771,9.2756,24,50,1770
4,294.00,297.71,10.3714,10.0424,38,50,2249
5,294.00,302.20,10.7486,10.5730,50,50,2700
6,294.00,301.64,11.0000,10.6716,50,50,3003
7,294.00,306.58,11.2371,10.8931,50,50,3292
8,294.00,307.40,11.2429,10.9557,50,50,3611
9,294.00,303.70,11.2800,11.0244,50,50,3922
10,294.00,302.20,11.4257,11.1283,50,50,4296
11,294.00,300.68,11.5571,11.2998,50,50,4756
12,294.00,302.92,11.6686,11.5009,50,50,5055
13,294.00,302.94,11.7600,11.5749,50,50,5378
14,294.00,302.84,11.8714,11.6233,50,50,5653
15,294.00,301.52,12.0600,11.7974,50,50,5911
16,294.00,302.46,12.1171,11.8943,50,50,6177
17,295.00,302.16,12.1686,11.9010,50,50,6443
18,295.00,305.86,12.2314,12.0732,50,50,6735
19,295.00,306.88,12.2086,12.0687,50,50,7075
20,295.00,302.48,12.3371,12.0621,50,50,7437
21,295.00,301.18,12.4171,12.0880,50,50,7808
22,295.00,304.46,12.3829,12.1659,50,50,8180
23,295.00,304.36,12.4886,12.2741,50,50,8513
24,295.00,302.62,12.5457,12.2305,50,50,8843
25,296.00,302.90,12.6000,12.2692,50,50,9217
26,296.00,306.62,12.7400,12.4508,50,50,9604
27,296.00,304.38,12.7400,12.5339,50,50,10086
28,296.00,303.10,12.8086,12.5448,50,50,10592
29,296.00,302.66,12.8686,12.5811,50,50,11093
30,296.00,304.72,12.8914,12.7125,50,50,11569
31,296.00,302.66,12.9200,12.6879,50,50,12054
32,296.00,303.10,12.9543,12.7622,50,50,12541
33,297.00,304.04,12.9571,12.8054,50,50,13036
34,297.00,302.90,13.0743,12.7827,50,50,13548
35,297.00,302.80,13.1000,12.8718,50,50,14037
36,297.00,301.44,13.1286,12.8315,50,50,14529
37,297.00,301.90,13.1314,12.8446,50,50,15120
38,297.00,304.48,13.1543,12.9680,50,50,15631
39,297.00,307.46,13.2857,13.0342,50,50,16110
40,297.00,303.94,13.2943,13.0334,50,50,16587
41,297.00,306.72,13.3486,13.1385,50,50,17095
42,298.00,305.28,13.3171,13.1023,50,50,17578
43,298.00,305.70,13.3314,13.0923,50,50,18041
44,298.00,304.94,13.4200,13.0591,50,50,18508
45,298.00,316.98,13.4400,13.2697,50,50,18999
46,299.00,315.16,13.4629,13.1240,50,50,19498
47,299.00,313.72,13.4457,13.0599,50,50,20007
48,299.00,322.16,13.4943,13.0873,50,50,20551
49,300.00,322.34,13.4629,13.0645,50,50,21085
50,300.00,324.70,13.4057,13.0874,50,50,21594
51,300.00,322.54,13.4171,13.0313,50,50,22116
