generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,295.65,9.824941,8.9055,7.9524,288.000000,295.651163,9.824941,-8.905488,-7.952354,0.199150,86,100,661
2,288.00,295.66,9.517511,8.9055,7.8895,288.000000,295.662921,9.517511,-8.905488,-7.889456,0.246029,89,100,1215
3,288.00,301.84,11.503089,9.8262,9.1713,288.000000,301.840000,11.503089,-9.826220,-9.171301,0.422585,75,100,2256
4,288.00,297.78,8.691255,10.1433,9.7724,288.000000,297.777778,8.691255,-10.143293,-9.772406,0.287743,63,100,2834
5,288.00,293.73,5.995780,10.4116,10.1325,288.000000,293.725000,5.995780,-10.411585,-10.132546,0.197705,40,100,3681
6,288.00,291.03,3.044592,10.7835,10.5095,288.000000,291.027027,3.044592,-10.783537,-10.509476,0.130169,37,100,4562
7,288.00,290.00,2.664583,10.8201,10.7553,288.000000,290.000000,2.664583,-10.820122,-10.755335,0.052603,20,100,5351
8,288.00,296.20,10.800000,11.6067,10.9755,288.000000,296.200000,10.800000,-11.606707,-10.975488,0.294506,25,100,6135
9,288.00,304.58,12.518162,11.6341,11.3358,288.000000,304.584615,12.518162,-11.634146,-11.335835,0.350600,65,100,6929
10,288.00,292.61,4.518728,11.7530,11.2788,288.000000,292.613636,4.518728,-11.753049,-11.278756,0.237880,44,100,7732
11,288.00,293.94,4.232261,11.9756,11.5458,288.000000,293.939759,4.232261,-11.975610,-11.545805,0.259719,83,100,8566
12,288.00,293.03,3.633094,12.1402,11.6507,288.000000,293.025000,3.633094,-12.140244,-11.650686,0.256448,80,100,9427
13,288.00,294.12,4.526628,12.2073,11.9017,288.000000,294.121212,4.526628,-12.207317,-11.901700,0.220409,99,100,10299
14,288.00,293.68,4.636550,12.3689,11.9799,288.000000,293.680000,4.636550,-12.368902,-11.979939,0.265273,100,100,11212
15,288.00,294.46,4.731638,12.4604,12.1239,288.000000,294.460000,4.731638,-12.460366,-12.123902,0.252152,100,100,12158
16,288.00,293.01,3.819673,12.5518,12.1635,288.000000,293.010000,3.819673,-12.551829,-12.163506,0.295715,100,100,13143
17,288.00,292.73,3.205792,12.6159,12.3359,288.000000,292.730000,3.205792,-12.615854,-12.335884,0.179943,100,100,14139
18,288.00,292.15,3.106042,12.7866,12.4490,288.000000,292.150000,3.106042,-12.786585,-12.448963,0.193330,100,100,15161
19,288.00,292.35,3.014548,12.7774,12.5085,288.000000,292.350000,3.014548,-12.777439,-12.508537,0.196512,100,100,16187
20,288.00,292.81,3.615785,12.7927,12.5345,288.000000,292.810000,3.615785,-12.792683,-12.534482,0.202527,100,100,17225
21,288.00,293.04,3.434880,12.8628,12.5700,288.000000,293.040000,3.434880,-12.862805,-12.569970,0.200476,100,100,18272
22,288.00,292.66,3.453172,12.8445,12.5790,288.000000,292.660000,3.453172,-12.844512,-12.579024,0.200437,100,100,19325
23,288.00,292.45,3.232259,12.8598,12.5899,288.000000,292.450000,3.232259,-12.859756,-12.589878,0.180147,100,100,20373
24,288.00,291.67,2.925936,12.8628,12.5946,288.000000,291.670000,2.925936,-12.862805,-12.594604,0.156622,100,100,21405
25,288.00,292.40,3.009983,12.9299,12.6973,288.000000,292.400000,3.009983,-12.929878,-12.697256,0.169698,100,100,22454
26,288.00,292.59,2.764399,12.9329,12.7396,288.000000,292.590000,2.764399,-12.932927,-12.739604,0.143450,100,100,23528
